Pallet: "pallet_balances", Extrinsic: "transfer", Lowest values: [], Highest values: [], Steps: 50, Repeat: 200
49439,1540,0,0,0,0,0
49240,1550,0,0,0,0,0
50059,1560,0,0,0,0,0
49190,1580,0,0,0,0,0
50299,1580,0,0,0,0,0
49520,1580,0,0,0,0,0
49229,1620,0,0,0,0,0
49660,1590,0,0,0,0,0
49369,1570,0,0,0,0,0
49400,1590,0,0,0,0,0
49479,1590,0,0,0,0,0
49680,1550,0,0,0,0,0
49209,1600,0,0,0,0,0
49450,1580,0,0,0,0,0
49449,1650,0,0,0,0,0
49480,1640,0,0,0,0,0
49529,1600,0,0,0,0,0
49040,1610,0,0,0,0,0
49249,1560,0,0,0,0,0
49490,1590,0,0,0,0,0
49729,1650,0,0,0,0,0
49940,1510,0,0,0,0,0
49629,1680,0,0,0,0,0
49240,1540,0,0,0,0,0
49019,1580,0,0,0,0,0
49490,1520,0,0,0,0,0
49859,1540,0,0,0,0,0
49570,1630,0,0,0,0,0
49969,1610,0,0,0,0,0
49760,1620,0,0,0,0,0
49729,1550,0,0,0,0,0
49620,1580,0,0,0,0,0
49719,1540,0,0,0,0,0
49890,1590,0,0,0,0,0
49509,1530,0,0,0,0,0
49740,1510,0,0,0,0,0
49899,1550,0,0,0,0,0
49960,1590,0,0,0,0,0
49549,1550,0,0,0,0,0
49600,1559,0,0,0,0,0
49409,1520,0,0,0,0,0
50000,1599,0,0,0,0,0
49839,1590,0,0,0,0,0
50560,1660,0,0,0,0,0
50129,1580,0,0,0,0,0
49910,1560,0,0,0,0,0
49519,1560,0,0,0,0,0
49810,1620,0,0,0,0,0
49919,1630,0,0,0,0,0
49520,1600,0,0,0,0,0
49529,1640,0,0,0,0,0
49770,1550,0,0,0,0,0
49269,1620,0,0,0,0,0
49850,1580,0,0,0,0,0
49879,1560,0,0,0,0,0
49400,1560,0,0,0,0,0
49719,1550,0,0,0,0,0
49140,1590,0,0,0,0,0
49509,1630,0,0,0,0,0
49800,1590,0,0,0,0,0
49939,1580,0,0,0,0,0
50050,1590,0,0,0,0,0
49499,1600,0,0,0,0,0
49750,1560,0,0,0,0,0
50059,1620,0,0,0,0,0
49960,1630,0,0,0,0,0
49319,1550,0,0,0,0,0
49600,1539,0,0,0,0,0
49749,1570,0,0,0,0,0
49790,1540,0,0,0,0,0
49549,1660,0,0,0,0,0
49390,1550,0,0,0,0,0
49320,1510,0,0,0,0,0
49699,1570,0,0,0,0,0
49700,1580,0,0,0,0,0
49559,1670,0,0,0,0,0
49900,1600,0,0,0,0,0
49589,1620,0,0,0,0,0
49620,1590,0,0,0,0,0
49929,1550,0,0,0,0,0
49530,1510,0,0,0,0,0
49769,1560,0,0,0,0,0
49280,1580,0,0,0,0,0
49820,1550,0,0,0,0,0
49430,1530,0,0,0,0,0
49670,1640,0,0,0,0,0
49399,1590,0,0,0,0,0
50460,1590,0,0,0,0,0
49719,1510,0,0,0,0,0
49550,1520,0,0,0,0,0
49769,1530,0,0,0,0,0
50600,1560,0,0,0,0,0
49549,1590,0,0,0,0,0
49490,1620,0,0,0,0,0
50109,1540,0,0,0,0,0
49780,1590,0,0,0,0,0
49469,1520,0,0,0,0,0
49490,1630,0,0,0,0,0
52809,1560,0,0,0,0,0
49500,1630,0,0,0,0,0
49339,1540,0,0,0,0,0
49200,1530,0,0,0,0,0
49909,1600,0,0,0,0,0
49610,1570,0,0,0,0,0
49589,1650,0,0,0,0,0
49300,1540,0,0,0,0,0
49869,1540,0,0,0,0,0
49940,1650,0,0,0,0,0
49449,1510,0,0,0,0,0
50140,1570,0,0,0,0,0
49440,1530,0,0,0,0,0
49450,1540,0,0,0,0,0
50180,1590,0,0,0,0,0
49440,1620,0,0,0,0,0
49620,1540,0,0,0,0,0
49650,1600,0,0,0,0,0
49450,1600,0,0,0,0,0
49980,1620,0,0,0,0,0
49750,1540,0,0,0,0,0
49760,1550,0,0,0,0,0
49450,1520,0,0,0,0,0
49140,1550,0,0,0,0,0
49580,1580,0,0,0,0,0
49980,1590,0,0,0,0,0
49890,1530,0,0,0,0,0
49570,1540,0,0,0,0,0
49680,1570,0,0,0,0,0
49630,1580,0,0,0,0,0
49830,1520,0,0,0,0,0
49990,1510,0,0,0,0,0
50079,1570,0,0,0,0,0
49810,1640,0,0,0,0,0
49020,1580,0,0,0,0,0
49310,1610,0,0,0,0,0
49669,1570,0,0,0,0,0
49650,1550,0,0,0,0,0
50069,1570,0,0,0,0,0
49560,1550,0,0,0,0,0
49569,1610,0,0,0,0,0

Raw Storage Info
========
Storage: System Account (r:1 w:1)

Median Slopes Analysis
========
-- Extrinsic Time --

Model:
Time ~=    49.64
              µs

Reads = 1
Writes = 1

Min Squares Analysis
========
-- Extrinsic Time --

Model:
Time ~=    49.64
              µs

Reads = 1
Writes = 1

Pallet: "pallet_balances", Extrinsic: "transfer_keep_alive", Lowest values: [], Highest values: [], Steps: 50, Repeat: 200
extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
42909,1840,0,0,0,0,0
37830,1570,0,0,0,0,0
37930,1640,0,0,0,0,0
38259,1550,0,0,0,0,0
37910,1500,0,0,0,0,0
38010,1500,0,0,0,0,0
37269,1610,0,0,0,0,0
37800,1520,0,0,0,0,0
37680,1560,0,0,0,0,0
37709,1500,0,0,0,0,0
37520,1500,0,0,0,0,0
37700,1490,0,0,0,0,0
37290,1530,0,0,0,0,0
37359,1430,0,0,0,0,0
37380,1520,0,0,0,0,0
37620,1520,0,0,0,0,0
37949,1540,0,0,0,0,0
37710,1470,0,0,0,0,0
37260,1560,0,0,0,0,0
37620,1540,0,0,0,0,0
37429,1570,0,0,0,0,0
37510,1550,0,0,0,0,0
48940,2080,0,0,0,0,0
37669,1500,0,0,0,0,0
38060,1470,0,0,0,0,0
38200,1590,0,0,0,0,0
37689,1510,0,0,0,0,0
37420,1560,0,0,0,0,0
37400,1510,0,0,0,0,0
37530,1510,0,0,0,0,0
37769,1520,0,0,0,0,0
37860,1470,0,0,0,0,0
37800,1480,0,0,0,0,0
37660,1520,0,0,0,0,0
37939,1450,0,0,0,0,0
38070,1530,0,0,0,0,0
37780,1520,0,0,0,0,0
37700,1570,0,0,0,0,0
37459,1470,0,0,0,0,0
37580,1510,0,0,0,0,0
37920,1520,0,0,0,0,0
37439,1570,0,0,0,0,0
37470,1480,0,0,0,0,0
37360,1500,0,0,0,0,0
37680,1520,0,0,0,0,0
37719,1520,0,0,0,0,0
37250,1480,0,0,0,0,0
37610,1480,0,0,0,0,0
38280,1550,0,0,0,0,0
37959,1520,0,0,0,0,0
37650,1490,0,0,0,0,0
37680,1550,0,0,0,0,0
37519,1490,0,0,0,0,0
38200,1540,0,0,0,0,0
38110,1590,0,0,0,0,0
37979,1500,0,0,0,0,0
38130,1500,0,0,0,0,0
37590,1550,0,0,0,0,0
38190,1550,0,0,0,0,0
37769,1550,0,0,0,0,0
37810,1550,0,0,0,0,0
37340,1550,0,0,0,0,0
37409,1500,0,0,0,0,0
38150,1500,0,0,0,0,0
37770,1530,0,0,0,0,0
37859,1540,0,0,0,0,0
37499,1490,0,0,0,0,0
37800,1460,0,0,0,0,0
38040,1470,0,0,0,0,0
37969,1540,0,0,0,0,0
38190,1540,0,0,0,0,0
37590,1580,0,0,0,0,0
38109,1530,0,0,0,0,0
37700,1560,0,0,0,0,0
38050,1490,0,0,0,0,0
37680,1520,0,0,0,0,0
37530,1490,0,0,0,0,0
37500,1450,0,0,0,0,0
37520,1480,0,0,0,0,0
37729,1530,0,0,0,0,0
37650,1480,0,0,0,0,0
37770,1540,0,0,0,0,0
37499,1530,0,0,0,0,0
37790,1550,0,0,0,0,0
37630,1510,0,0,0,0,0
37570,1430,0,0,0,0,0
37409,1480,0,0,0,0,0
37540,1550,0,0,0,0,0
37850,1470,0,0,0,0,0
37719,1530,0,0,0,0,0
37700,1490,0,0,0,0,0
37700,1460,0,0,0,0,0
37600,1470,0,0,0,0,0
37809,1530,0,0,0,0,0
37590,1490,0,0,0,0,0
37460,1500,0,0,0,0,0
37539,1450,0,0,0,0,0
37700,1470,0,0,0,0,0
37480,1500,0,0,0,0,0
38539,1510,0,0,0,0,0
37659,1500,0,0,0,0,0
37840,1470,0,0,0,0,0
37350,1460,0,0,0,0,0
37659,1480,0,0,0,0,0
38040,1500,0,0,0,0,0
37800,1510,0,0,0,0,0
37870,1520,0,0,0,0,0
37519,1500,0,0,0,0,0
37600,1530,0,0,0,0,0
37280,1500,0,0,0,0,0
38700,1520,0,0,0,0,0
38009,1460,0,0,0,0,0
37630,1430,0,0,0,0,0
37640,1470,0,0,0,0,0
37630,1450,0,0,0,0,0
37959,1560,0,0,0,0,0
38000,1540,0,0,0,0,0
37590,1480,0,0,0,0,0
37789,1520,0,0,0,0,0
37910,1530,0,0,0,0,0
37700,1499,0,0,0,0,0
38100,1520,0,0,0,0,0
38199,1490,0,0,0,0,0
37600,1620,0,0,0,0,0
37870,1630,0,0,0,0,0
37849,1600,0,0,0,0,0
37460,1470,0,0,0,0,0
37770,1500,0,0,0,0,0
37760,1600,0,0,0,0,0
37869,1540,0,0,0,0,0
37530,1520,0,0,0,0,0
37380,1540,0,0,0,0,0
37549,1510,0,0,0,0,0
37010,1510,0,0,0,0,0
37430,1540,0,0,0,0,0
38090,1480,0,0,0,0,0
37449,1530,0,0,0,0,0
37710,1430,0,0,0,0,0
37440,1490,0,0,0,0,0
37569,1510,0,0,0,0,0
37450,1510,0,0,0,0,0
37510,1520,0,0,0,0,0
37510,1490,0,0,0,0,0
37619,1500,0,0,0,0,0
37870,1480,0,0,0,0,0
37340,1480,0,0,0,0,0
37489,1460,0,0,0,0,0
37700,1510,0,0,0,0,0
37610,1610,0,0,0,0,0
38330,1490,0,0,0,0,0
53129,1590,0,0,0,0,0
38010,1450,0,0,0,0,0
37480,1480,0,0,0,0,0
37479,1490,0,0,0,0,0
37490,1490,0,0,0,0,0
38210,1450,0,0,0,0,0
38119,1470,0,0,0,0,0
37980,1480,0,0,0,0,0
37910,1470,0,0,0,0,0
37499,1440,0,0,0,0,0
37640,1490,0,0,0,0,0
37910,1570,0,0,0,0,0
37540,1490,0,0,0,0,0
37509,1590,0,0,0,0,0
37870,1470,0,0,0,0,0
37560,1460,0,0,0,0,0
37589,1490,0,0,0,0,0
37640,1480,0,0,0,0,0
37460,1480,0,0,0,0,0
37610,1630,0,0,0,0,0
38270,1560,0,0,0,0,0
38000,1510,0,0,0,0,0
37580,1450,0,0,0,0,0
37409,1570,0,0,0,0,0
37190,1560,0,0,0,0,0
38020,1530,0,0,0,0,0
37789,1530,0,0,0,0,0
37740,1500,0,0,0,0,0
37970,1520,0,0,0,0,0
37409,1490,0,0,0,0,0
37900,1490,0,0,0,0,0
37370,1469,0,0,0,0,0
37890,1460,0,0,0,0,0
38179,1520,0,0,0,0,0
37790,1500,0,0,0,0,0
37670,1510,0,0,0,0,0
37879,1530,0,0,0,0,0
37690,1490,0,0,0,0,0
37650,1470,0,0,0,0,0
37870,1550,0,0,0,0,0
37739,1480,0,0,0,0,0
37540,1520,0,0,0,0,0
37680,1540,0,0,0,0,0
37669,1520,0,0,0,0,0
37740,1490,0,0,0,0,0
37890,1480,0,0,0,0,0
37440,1470,0,0,0,0,0
38069,1480,0,0,0,0,0
37870,1450,0,0,0,0,0
37610,1530,0,0,0,0,0

Raw Storage Info
========
Storage: System Account (r:1 w:1)

Median Slopes Analysis
========
-- Extrinsic Time --

Model:
Time ~=     37.7
              µs

Reads = 1
Writes = 1

Min Squares Analysis
========
-- Extrinsic Time --

Model:
Time ~=     37.7
              µs

Reads = 1
Writes = 1

Pallet: "pallet_balances", Extrinsic: "set_balance_creating", Lowest values: [], Highest values: [], Steps: 50, Repeat: 200
extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
45599,2030,0,0,0,0,0
23730,1570,0,0,0,0,0
23130,1540,0,0,0,0,0
22879,1630,0,0,0,0,0
23310,1550,0,0,0,0,0
22720,1530,0,0,0,0,0
22940,1510,0,0,0,0,0
22800,1560,0,0,0,0,0
22809,1520,0,0,0,0,0
22980,1540,0,0,0,0,0
23140,1470,0,0,0,0,0
23030,1550,0,0,0,0,0
22960,1530,0,0,0,0,0
23149,1560,0,0,0,0,0
23110,1490,0,0,0,0,0
22900,1520,0,0,0,0,0
22750,1530,0,0,0,0,0
22850,1470,0,0,0,0,0
22789,1570,0,0,0,0,0
22720,1610,0,0,0,0,0
22940,1650,0,0,0,0,0
22950,1520,0,0,0,0,0
23220,1550,0,0,0,0,0
22899,1600,0,0,0,0,0
23200,1570,0,0,0,0,0
25720,1659,0,0,0,0,0
23450,1540,0,0,0,0,0
22909,1480,0,0,0,0,0
22989,1530,0,0,0,0,0
23170,1590,0,0,0,0,0
23280,1580,0,0,0,0,0
22910,1490,0,0,0,0,0
23080,1510,0,0,0,0,0
23019,1630,0,0,0,0,0
22780,1580,0,0,0,0,0
22700,1600,0,0,0,0,0
22910,1520,0,0,0,0,0
22800,1600,0,0,0,0,0
22820,1510,0,0,0,0,0
23209,1580,0,0,0,0,0
23140,1530,0,0,0,0,0
22680,1540,0,0,0,0,0
23000,1460,0,0,0,0,0
22640,1580,0,0,0,0,0
23030,1530,0,0,0,0,0
22750,1500,0,0,0,0,0
22819,1480,0,0,0,0,0
23130,1520,0,0,0,0,0
22970,1560,0,0,0,0,0
23540,1550,0,0,0,0,0
23100,1500,0,0,0,0,0
22919,1460,0,0,0,0,0
22929,1520,0,0,0,0,0
23400,1560,0,0,0,0,0
23110,1510,0,0,0,0,0
23330,1470,0,0,0,0,0
23089,1530,0,0,0,0,0
23140,1580,0,0,0,0,0
22950,1520,0,0,0,0,0
23040,1550,0,0,0,0,0
23230,1530,0,0,0,0,0
23140,1530,0,0,0,0,0
23089,1520,0,0,0,0,0
22890,1490,0,0,0,0,0
23050,1500,0,0,0,0,0
22760,1570,0,0,0,0,0
22780,1560,0,0,0,0,0
23129,1510,0,0,0,0,0
22880,1580,0,0,0,0,0
22710,1540,0,0,0,0,0
22900,1510,0,0,0,0,0
22850,1510,0,0,0,0,0
23229,1490,0,0,0,0,0
23270,1520,0,0,0,0,0
23130,1530,0,0,0,0,0
22910,1550,0,0,0,0,0
23250,1560,0,0,0,0,0
22819,1500,0,0,0,0,0
23200,1590,0,0,0,0,0
23190,1480,0,0,0,0,0
22770,1480,0,0,0,0,0
24150,1620,0,0,0,0,0
23159,1580,0,0,0,0,0
23100,1530,0,0,0,0,0
23210,1600,0,0,0,0,0
22510,1540,0,0,0,0,0
22820,1540,0,0,0,0,0
22750,1520,0,0,0,0,0
23249,1550,0,0,0,0,0
22540,1590,0,0,0,0,0
23050,1540,0,0,0,0,0
22950,1560,0,0,0,0,0
22670,1540,0,0,0,0,0
22569,1560,0,0,0,0,0
22840,1530,0,0,0,0,0
23060,1490,0,0,0,0,0
22850,1470,0,0,0,0,0
22830,1560,0,0,0,0,0
23169,1540,0,0,0,0,0
23120,1530,0,0,0,0,0
23400,1530,0,0,0,0,0
22900,1500,0,0,0,0,0
22990,1580,0,0,0,0,0
23230,1620,0,0,0,0,0
23349,1510,0,0,0,0,0
22900,1550,0,0,0,0,0
22980,1540,0,0,0,0,0
22900,1420,0,0,0,0,0
22990,1420,0,0,0,0,0
23199,1500,0,0,0,0,0
22960,1510,0,0,0,0,0
22750,1490,0,0,0,0,0
22850,1570,0,0,0,0,0
22670,1420,0,0,0,0,0
23279,1480,0,0,0,0,0
23059,1540,0,0,0,0,0
22880,1520,0,0,0,0,0
22920,1610,0,0,0,0,0
22990,1500,0,0,0,0,0
22660,1490,0,0,0,0,0
22890,1450,0,0,0,0,0
22849,1490,0,0,0,0,0
22830,1480,0,0,0,0,0
23050,1520,0,0,0,0,0
23230,1590,0,0,0,0,0
22990,1510,0,0,0,0,0
22900,1480,0,0,0,0,0
22959,1510,0,0,0,0,0
23180,1560,0,0,0,0,0
23190,1910,0,0,0,0,0
23420,1490,0,0,0,0,0
22770,1460,0,0,0,0,0
23269,1530,0,0,0,0,0
23100,1580,0,0,0,0,0
22950,1540,0,0,0,0,0
23030,1520,0,0,0,0,0
22860,1660,0,0,0,0,0
23100,1470,0,0,0,0,0
22849,1520,0,0,0,0,0
22870,1520,0,0,0,0,0
23140,1470,0,0,0,0,0
22950,1480,0,0,0,0,0
22950,1480,0,0,0,0,0
22929,1430,0,0,0,0,0
23010,1540,0,0,0,0,0
22950,1570,0,0,0,0,0
23270,1520,0,0,0,0,0
23150,1540,0,0,0,0,0
23039,1470,0,0,0,0,0
22950,1490,0,0,0,0,0
23910,1500,0,0,0,0,0
23130,1520,0,0,0,0,0
22540,1490,0,0,0,0,0
23129,1450,0,0,0,0,0
22640,1500,0,0,0,0,0
22740,1560,0,0,0,0,0
22870,1580,0,0,0,0,0
22780,1500,0,0,0,0,0
22680,1540,0,0,0,0,0
23059,1550,0,0,0,0,0
22920,1520,0,0,0,0,0
22610,1430,0,0,0,0,0
23080,1560,0,0,0,0,0
22770,1570,0,0,0,0,0
23939,1570,0,0,0,0,0
23100,1460,0,0,0,0,0
22780,1450,0,0,0,0,0
22840,1460,0,0,0,0,0
23210,1520,0,0,0,0,0
22729,1560,0,0,0,0,0
22990,1510,0,0,0,0,0
22800,1560,0,0,0,0,0
23090,1490,0,0,0,0,0
23010,1520,0,0,0,0,0
22799,1450,0,0,0,0,0
22680,1520,0,0,0,0,0
23210,1540,0,0,0,0,0
22950,1500,0,0,0,0,0
22740,1520,0,0,0,0,0
23239,1480,0,0,0,0,0
22880,1480,0,0,0,0,0
23150,1530,0,0,0,0,0
23110,1510,0,0,0,0,0
22900,1520,0,0,0,0,0
23080,1550,0,0,0,0,0
22669,1490,0,0,0,0,0
23060,1540,0,0,0,0,0
22730,1460,0,0,0,0,0
23110,1490,0,0,0,0,0
22640,1530,0,0,0,0,0
22909,1540,0,0,0,0,0
22510,1550,0,0,0,0,0
22910,1590,0,0,0,0,0
22860,1480,0,0,0,0,0
22810,1560,0,0,0,0,0
22759,1540,0,0,0,0,0
22560,1500,0,0,0,0,0
22740,1470,0,0,0,0,0
22840,1550,0,0,0,0,0
22860,1460,0,0,0,0,0

Raw Storage Info
========
Storage: System Account (r:1 w:1)

Median Slopes Analysis
========
-- Extrinsic Time --

Model:
Time ~=    22.95
              µs

Reads = 1
Writes = 1

Min Squares Analysis
========
-- Extrinsic Time --

Model:
Time ~=    22.95
              µs

Reads = 1
Writes = 1

Pallet: "pallet_balances", Extrinsic: "set_balance_killing", Lowest values: [], Highest values: [], Steps: 50, Repeat: 200
extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
30709,1790,0,0,0,0,0
27340,1470,0,0,0,0,0
26850,1590,0,0,0,0,0
27070,1500,0,0,0,0,0
26899,1450,0,0,0,0,0
26840,1490,0,0,0,0,0
27110,1490,0,0,0,0,0
26940,1450,0,0,0,0,0
26880,1480,0,0,0,0,0
26699,1470,0,0,0,0,0
26760,1470,0,0,0,0,0
26650,1580,0,0,0,0,0
26620,1530,0,0,0,0,0
26720,1490,0,0,0,0,0
26759,1560,0,0,0,0,0
27130,1490,0,0,0,0,0
26590,1580,0,0,0,0,0
26990,1490,0,0,0,0,0
26709,1470,0,0,0,0,0
26680,1470,0,0,0,0,0
26670,1540,0,0,0,0,0
30960,1450,0,0,0,0,0
26640,1500,0,0,0,0,0
27069,1470,0,0,0,0,0
27030,1450,0,0,0,0,0
26950,1530,0,0,0,0,0
26680,1580,0,0,0,0,0
26819,1520,0,0,0,0,0
26589,1500,0,0,0,0,0
26510,1510,0,0,0,0,0
26420,1500,0,0,0,0,0
26770,1480,0,0,0,0,0
26839,1520,0,0,0,0,0
26910,1480,0,0,0,0,0
26760,1510,0,0,0,0,0
26880,1440,0,0,0,0,0
26530,1480,0,0,0,0,0
26669,1520,0,0,0,0,0
26540,1520,0,0,0,0,0
26920,1510,0,0,0,0,0
26630,1440,0,0,0,0,0
26520,1560,0,0,0,0,0
26969,1500,0,0,0,0,0
26510,1510,0,0,0,0,0
26430,1490,0,0,0,0,0
26490,1500,0,0,0,0,0
26640,1510,0,0,0,0,0
26899,1480,0,0,0,0,0
26790,1430,0,0,0,0,0
26950,1480,0,0,0,0,0
26570,1500,0,0,0,0,0
26850,1440,0,0,0,0,0
26919,1490,0,0,0,0,0
26549,1480,0,0,0,0,0
26870,1480,0,0,0,0,0
26820,1470,0,0,0,0,0
26800,1490,0,0,0,0,0
26550,1550,0,0,0,0,0
26409,1540,0,0,0,0,0
26840,1470,0,0,0,0,0
26810,1470,0,0,0,0,0
26690,1489,0,0,0,0,0
26670,1590,0,0,0,0,0
26590,1480,0,0,0,0,0
26619,1510,0,0,0,0,0
26690,1530,0,0,0,0,0
26590,1510,0,0,0,0,0
26760,1480,0,0,0,0,0
26640,1480,0,0,0,0,0
32069,1650,0,0,0,0,0
26790,1490,0,0,0,0,0
26580,1480,0,0,0,0,0
26690,1470,0,0,0,0,0
26979,1570,0,0,0,0,0
27110,1510,0,0,0,0,0
26930,1470,0,0,0,0,0
26810,1480,0,0,0,0,0
27139,1540,0,0,0,0,0
26870,1500,0,0,0,0,0
26810,1520,0,0,0,0,0
26840,1470,0,0,0,0,0
26890,1460,0,0,0,0,0
26599,1580,0,0,0,0,0
26920,1450,0,0,0,0,0
26820,1490,0,0,0,0,0
27030,1510,0,0,0,0,0
26870,1530,0,0,0,0,0
26739,1500,0,0,0,0,0
26760,1490,0,0,0,0,0
27060,1890,0,0,0,0,0
26950,1530,0,0,0,0,0
26859,1530,0,0,0,0,0
26689,1620,0,0,0,0,0
26740,1540,0,0,0,0,0
26900,1500,0,0,0,0,0
26720,1460,0,0,0,0,0
31739,1650,0,0,0,0,0
26760,1520,0,0,0,0,0
26630,1510,0,0,0,0,0
26750,1550,0,0,0,0,0
26840,1580,0,0,0,0,0
26869,1480,0,0,0,0,0
26550,1530,0,0,0,0,0
26440,1530,0,0,0,0,0
26860,1510,0,0,0,0,0
26809,1490,0,0,0,0,0
26359,1440,0,0,0,0,0
26990,1470,0,0,0,0,0
26830,1470,0,0,0,0,0
26720,1510,0,0,0,0,0
26689,1490,0,0,0,0,0
26510,1510,0,0,0,0,0
26830,1490,0,0,0,0,0
26560,1540,0,0,0,0,0
26580,1470,0,0,0,0,0
26539,1470,0,0,0,0,0
26990,1490,0,0,0,0,0
26450,1450,0,0,0,0,0
26460,1500,0,0,0,0,0
26690,1510,0,0,0,0,0
26789,1540,0,0,0,0,0
26650,1490,0,0,0,0,0
26580,1460,0,0,0,0,0
26850,1510,0,0,0,0,0
27070,1510,0,0,0,0,0
26569,1500,0,0,0,0,0
26950,1590,0,0,0,0,0
26760,1470,0,0,0,0,0
26680,1500,0,0,0,0,0
26549,1530,0,0,0,0,0
26680,1460,0,0,0,0,0
26730,1520,0,0,0,0,0
26740,1460,0,0,0,0,0
26930,1510,0,0,0,0,0
26569,1470,0,0,0,0,0
26730,1470,0,0,0,0,0
26700,1460,0,0,0,0,0
26690,1480,0,0,0,0,0
26570,1500,0,0,0,0,0
26529,1440,0,0,0,0,0
26840,1580,0,0,0,0,0
26660,1450,0,0,0,0,0
26550,1500,0,0,0,0,0
26730,1530,0,0,0,0,0
26269,1510,0,0,0,0,0
26940,1450,0,0,0,0,0
26850,1490,0,0,0,0,0
26600,1470,0,0,0,0,0
26640,1480,0,0,0,0,0
26929,1490,0,0,0,0,0
26510,1460,0,0,0,0,0
27690,2320,0,0,0,0,0
26610,1420,0,0,0,0,0
26599,1500,0,0,0,0,0
26520,1440,0,0,0,0,0
26950,1470,0,0,0,0,0
26700,1469,0,0,0,0,0
26730,1430,0,0,0,0,0
26570,1470,0,0,0,0,0
26629,1480,0,0,0,0,0
26380,1510,0,0,0,0,0
26410,1450,0,0,0,0,0
26590,1560,0,0,0,0,0
26590,1570,0,0,0,0,0
26639,1490,0,0,0,0,0
26710,1500,0,0,0,0,0
26730,1450,0,0,0,0,0
26950,1470,0,0,0,0,0
27040,1460,0,0,0,0,0
26830,1460,0,0,0,0,0
26699,1440,0,0,0,0,0
26700,1590,0,0,0,0,0
26540,1440,0,0,0,0,0
26630,1470,0,0,0,0,0
26520,1430,0,0,0,0,0
26829,1470,0,0,0,0,0
26660,1460,0,0,0,0,0
26570,1500,0,0,0,0,0
26970,1640,0,0,0,0,0
27090,1490,0,0,0,0,0
26859,1430,0,0,0,0,0
26810,1470,0,0,0,0,0
26620,1450,0,0,0,0,0
26590,1500,0,0,0,0,0
26750,1510,0,0,0,0,0
26439,1530,0,0,0,0,0
26490,1460,0,0,0,0,0
26560,1480,0,0,0,0,0
26520,1510,0,0,0,0,0
26680,1500,0,0,0,0,0
26619,1480,0,0,0,0,0
26760,1490,0,0,0,0,0
26600,1560,0,0,0,0,0
26510,1520,0,0,0,0,0
26980,1500,0,0,0,0,0
27019,1440,0,0,0,0,0
26770,1520,0,0,0,0,0
26760,1460,0,0,0,0,0
26530,1490,0,0,0,0,0
26910,1540,0,0,0,0,0

Raw Storage Info
========
Storage: System Account (r:1 w:1)

Median Slopes Analysis
========
-- Extrinsic Time --

Model:
Time ~=    26.73
              µs

Reads = 1
Writes = 1

Min Squares Analysis
========
-- Extrinsic Time --

Model:
Time ~=    26.73
              µs

Reads = 1
Writes = 1

Pallet: "pallet_balances", Extrinsic: "force_transfer", Lowest values: [], Highest values: [], Steps: 50, Repeat: 200
extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
