Pallet: "pallet_balances", Extrinsic: "transfer", Lowest values: [], Highest values: [], Steps: 50, Repeat: 200
-- Extrinsic Time --

Model:
Time ~=    45.61
              µs

Reads = 1
Writes = 1

Pallet: "pallet_balances", Extrinsic: "transfer_keep_alive", Lowest values: [], Highest values: [], Steps: 50, Repeat: 200
extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
41000,1620,0,0,0,0,0
35270,1450,0,0,0,0,0
35579,1470,0,0,0,0,0
35080,1420,0,0,0,0,0
35080,1350,0,0,0,0,0
35140,1430,0,0,0,0,0
35140,1410,0,0,0,0,0
34739,1360,0,0,0,0,0
35679,1370,0,0,0,0,0
34920,1400,0,0,0,0,0
35220,1380,0,0,0,0,0
35030,1360,0,0,0,0,0
44129,1700,0,0,0,0,0
35130,1380,0,0,0,0,0
35090,1390,0,0,0,0,0
35880,1310,0,0,0,0,0
34990,1350,0,0,0,0,0
35209,1380,0,0,0,0,0
41769,1780,0,0,0,0,0
39890,1360,0,0,0,0,0
35139,1350,0,0,0,0,0
34669,1340,0,0,0,0,0
35000,1350,0,0,0,0,0
35140,1350,0,0,0,0,0
35120,1360,0,0,0,0,0
35059,1380,0,0,0,0,0
34960,1370,0,0,0,0,0
35300,1350,0,0,0,0,0
35050,1340,0,0,0,0,0
34980,1360,0,0,0,0,0
34819,1340,0,0,0,0,0
34870,1390,0,0,0,0,0
44710,1720,0,0,0,0,0
35259,1380,0,0,0,0,0
35559,1350,0,0,0,0,0
35120,1370,0,0,0,0,0
34910,1380,0,0,0,0,0
34990,1370,0,0,0,0,0
39589,1690,0,0,0,0,0
41830,1410,0,0,0,0,0
34750,1380,0,0,0,0,0
34850,1410,0,0,0,0,0
34969,1370,0,0,0,0,0
34800,1380,0,0,0,0,0
35050,1380,0,0,0,0,0
40220,1440,0,0,0,0,0
35480,1350,0,0,0,0,0
36009,1360,0,0,0,0,0
35460,1330,0,0,0,0,0
34980,1380,0,0,0,0,0
35290,1350,0,0,0,0,0
34630,1710,0,0,0,0,0
43340,1640,0,0,0,0,0
35010,1420,0,0,0,0,0
35060,1390,0,0,0,0,0
35079,1380,0,0,0,0,0
35430,1390,0,0,0,0,0
34960,1400,0,0,0,0,0
35090,1330,0,0,0,0,0
34820,1380,0,0,0,0,0
35049,1350,0,0,0,0,0
34839,1380,0,0,0,0,0
35150,1360,0,0,0,0,0
34750,1360,0,0,0,0,0
34980,1400,0,0,0,0,0
34919,1390,0,0,0,0,0
34849,1410,0,0,0,0,0
34990,1400,0,0,0,0,0
35050,1390,0,0,0,0,0
35140,1430,0,0,0,0,0
35109,1370,0,0,0,0,0
34709,1400,0,0,0,0,0
35250,1350,0,0,0,0,0
35140,1410,0,0,0,0,0
34730,1380,0,0,0,0,0
34720,1350,0,0,0,0,0
35189,1360,0,0,0,0,0
34859,1370,0,0,0,0,0
34840,1320,0,0,0,0,0
34820,1390,0,0,0,0,0
34660,1370,0,0,0,0,0
34680,1400,0,0,0,0,0
34889,1340,0,0,0,0,0
34909,1430,0,0,0,0,0
34740,1390,0,0,0,0,0
34640,1350,0,0,0,0,0
34460,1400,0,0,0,0,0
34500,1370,0,0,0,0,0
34329,1350,0,0,0,0,0
34759,1370,0,0,0,0,0
35050,1430,0,0,0,0,0
34480,1370,0,0,0,0,0
34900,1350,0,0,0,0,0
34850,1400,0,0,0,0,0
34979,1340,0,0,0,0,0
34379,1350,0,0,0,0,0
35270,1340,0,0,0,0,0
35240,1460,0,0,0,0,0
35190,1360,0,0,0,0,0
34860,1360,0,0,0,0,0
35069,1460,0,0,0,0,0
35300,1390,0,0,0,0,0
35250,1360,0,0,0,0,0
34610,1400,0,0,0,0,0
34980,1360,0,0,0,0,0
35159,1410,0,0,0,0,0
34990,1350,0,0,0,0,0
35080,1370,0,0,0,0,0
34990,1380,0,0,0,0,0
35050,1400,0,0,0,0,0
34849,1360,0,0,0,0,0
35109,1380,0,0,0,0,0
35130,1330,0,0,0,0,0
35010,1360,0,0,0,0,0
35070,1360,0,0,0,0,0
35009,1400,0,0,0,0,0
35139,1370,0,0,0,0,0
35200,1420,0,0,0,0,0
35400,1350,0,0,0,0,0
35020,1450,0,0,0,0,0
35029,1360,0,0,0,0,0
35009,1420,0,0,0,0,0
35010,1440,0,0,0,0,0
35060,1450,0,0,0,0,0
34950,1330,0,0,0,0,0
34840,1390,0,0,0,0,0
35299,1400,0,0,0,0,0
34890,1370,0,0,0,0,0
40100,1400,0,0,0,0,0
35160,1360,0,0,0,0,0
34629,1360,0,0,0,0,0
34859,1370,0,0,0,0,0
35270,1410,0,0,0,0,0
34890,1490,0,0,0,0,0
34960,1410,0,0,0,0,0
35039,1470,0,0,0,0,0
35029,1360,0,0,0,0,0
34840,1450,0,0,0,0,0
35030,1460,0,0,0,0,0
34940,1390,0,0,0,0,0
35179,1390,0,0,0,0,0
35509,1380,0,0,0,0,0
35040,1390,0,0,0,0,0
34980,1359,0,0,0,0,0
35130,1380,0,0,0,0,0
34909,1400,0,0,0,0,0
35189,1410,0,0,0,0,0
35290,1400,0,0,0,0,0
35400,1389,0,0,0,0,0
35360,1400,0,0,0,0,0
34789,1410,0,0,0,0,0
35009,1430,0,0,0,0,0
35210,1390,0,0,0,0,0
34860,1340,0,0,0,0,0
34620,1370,0,0,0,0,0
35279,1330,0,0,0,0,0
35290,1350,0,0,0,0,0
34990,1420,0,0,0,0,0
34930,1360,0,0,0,0,0
34870,1370,0,0,0,0,0
34959,1380,0,0,0,0,0
34170,1390,0,0,0,0,0
34940,1370,0,0,0,0,0
34630,1389,0,0,0,0,0
34910,1410,0,0,0,0,0
35229,1400,0,0,0,0,0
34769,1390,0,0,0,0,0
34800,1360,0,0,0,0,0
34810,1340,0,0,0,0,0
34820,1350,0,0,0,0,0
34810,1390,0,0,0,0,0
34889,1370,0,0,0,0,0
34650,1430,0,0,0,0,0
34160,1370,0,0,0,0,0
34560,1400,0,0,0,0,0
35050,1360,0,0,0,0,0
34729,1350,0,0,0,0,0
34920,1400,0,0,0,0,0
34620,1320,0,0,0,0,0
34660,1430,0,0,0,0,0
34950,1400,0,0,0,0,0
34789,1360,0,0,0,0,0
34770,1390,0,0,0,0,0
34610,1420,0,0,0,0,0
35090,1390,0,0,0,0,0
34340,1420,0,0,0,0,0
34629,1400,0,0,0,0,0
34479,1390,0,0,0,0,0
35410,1360,0,0,0,0,0
34540,1400,0,0,0,0,0
34850,1340,0,0,0,0,0
34740,1350,0,0,0,0,0
35440,1340,0,0,0,0,0
35129,1400,0,0,0,0,0
35360,1370,0,0,0,0,0
34810,1410,0,0,0,0,0
34850,1349,0,0,0,0,0
34840,1430,0,0,0,0,0
35009,1350,0,0,0,0,0
35129,1340,0,0,0,0,0

Raw Storage Info
========
Storage: System Account (r:1 w:1)

Median Slopes Analysis
========
-- Extrinsic Time --

Model:
Time ~=       35
              µs

Reads = 1
Writes = 1

Min Squares Analysis
========
-- Extrinsic Time --

Model:
Time ~=       35
              µs

Reads = 1
Writes = 1

Pallet: "pallet_balances", Extrinsic: "set_balance_creating", Lowest values: [], Highest values: [], Steps: 50, Repeat: 200
extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
25599,1650,0,0,0,0,0
22160,1420,0,0,0,0,0
21980,1470,0,0,0,0,0
21690,1440,0,0,0,0,0
21930,1460,0,0,0,0,0
21840,1480,0,0,0,0,0
21870,1490,0,0,0,0,0
21500,1420,0,0,0,0,0
21479,1380,0,0,0,0,0
21540,1440,0,0,0,0,0
21610,1420,0,0,0,0,0
21530,1420,0,0,0,0,0
21790,1420,0,0,0,0,0
21550,1440,0,0,0,0,0
21640,1440,0,0,0,0,0
21470,1440,0,0,0,0,0
21510,1440,0,0,0,0,0
21259,1390,0,0,0,0,0
21539,1420,0,0,0,0,0
21660,1400,0,0,0,0,0
21870,1420,0,0,0,0,0
21530,1400,0,0,0,0,0
21490,1530,0,0,0,0,0
21650,1420,0,0,0,0,0
21530,1490,0,0,0,0,0
21860,1420,0,0,0,0,0
21529,1470,0,0,0,0,0
21649,1350,0,0,0,0,0
21480,1420,0,0,0,0,0
21560,1410,0,0,0,0,0
21260,1420,0,0,0,0,0
21590,1360,0,0,0,0,0
21710,1410,0,0,0,0,0
21470,1380,0,0,0,0,0
21640,1390,0,0,0,0,0
21750,1460,0,0,0,0,0
21600,1470,0,0,0,0,0
21700,1480,0,0,0,0,0
21929,1470,0,0,0,0,0
21659,1420,0,0,0,0,0
21530,1480,0,0,0,0,0
21750,1440,0,0,0,0,0
21730,1490,0,0,0,0,0
21440,1390,0,0,0,0,0
21450,1420,0,0,0,0,0
21270,1399,0,0,0,0,0
21620,1410,0,0,0,0,0
21830,1450,0,0,0,0,0
21550,1440,0,0,0,0,0
21789,1430,0,0,0,0,0
21309,1440,0,0,0,0,0
21790,1420,0,0,0,0,0
21660,1430,0,0,0,0,0
21640,1400,0,0,0,0,0
27410,1470,0,0,0,0,0
21700,1410,0,0,0,0,0
21830,1420,0,0,0,0,0
21810,1390,0,0,0,0,0
21650,1460,0,0,0,0,0
21749,1370,0,0,0,0,0
21479,1360,0,0,0,0,0
21730,1390,0,0,0,0,0
21700,1380,0,0,0,0,0
21500,1420,0,0,0,0,0
21560,1430,0,0,0,0,0
21700,1370,0,0,0,0,0
21480,1400,0,0,0,0,0
21570,1360,0,0,0,0,0
21659,1390,0,0,0,0,0
21699,1370,0,0,0,0,0
21880,1410,0,0,0,0,0
21890,1410,0,0,0,0,0
21470,1420,0,0,0,0,0
21620,1440,0,0,0,0,0
21710,1450,0,0,0,0,0
21740,1390,0,0,0,0,0
21660,1370,0,0,0,0,0
21649,1430,0,0,0,0,0
21589,1460,0,0,0,0,0
21330,1410,0,0,0,0,0
21970,1440,0,0,0,0,0
21550,1370,0,0,0,0,0
21450,1390,0,0,0,0,0
21720,1390,0,0,0,0,0
22410,1450,0,0,0,0,0
21580,1380,0,0,0,0,0
21729,1430,0,0,0,0,0
21520,1350,0,0,0,0,0
21440,1380,0,0,0,0,0
21610,1390,0,0,0,0,0
21490,1370,0,0,0,0,0
21700,1430,0,0,0,0,0
21650,1410,0,0,0,0,0
21690,1410,0,0,0,0,0
21870,1400,0,0,0,0,0
21699,1440,0,0,0,0,0
21519,1440,0,0,0,0,0
21650,1420,0,0,0,0,0
21660,1410,0,0,0,0,0
21520,1450,0,0,0,0,0
21760,1440,0,0,0,0,0
21480,1420,0,0,0,0,0
21560,1400,0,0,0,0,0
21940,1430,0,0,0,0,0
21719,1450,0,0,0,0,0
21769,1360,0,0,0,0,0
21920,1440,0,0,0,0,0
22060,1380,0,0,0,0,0
21960,1440,0,0,0,0,0
21660,1430,0,0,0,0,0
21620,1400,0,0,0,0,0
21610,1390,0,0,0,0,0
21740,1400,0,0,0,0,0
21720,1420,0,0,0,0,0
21659,1490,0,0,0,0,0
21740,1410,0,0,0,0,0
21610,1410,0,0,0,0,0
21660,1400,0,0,0,0,0
21750,1390,0,0,0,0,0
21550,1350,0,0,0,0,0
21820,1440,0,0,0,0,0
21510,1390,0,0,0,0,0
21470,1400,0,0,0,0,0
21550,1360,0,0,0,0,0
21570,1390,0,0,0,0,0
21919,1390,0,0,0,0,0
21609,1430,0,0,0,0,0
21570,1360,0,0,0,0,0
21350,1420,0,0,0,0,0
21770,1430,0,0,0,0,0
21460,1410,0,0,0,0,0
21570,1390,0,0,0,0,0
21610,1460,0,0,0,0,0
21570,1390,0,0,0,0,0
21880,1460,0,0,0,0,0
21490,1380,0,0,0,0,0
21909,1400,0,0,0,0,0
21549,1420,0,0,0,0,0
21500,1380,0,0,0,0,0
21590,1390,0,0,0,0,0
21520,1420,0,0,0,0,0
21600,1440,0,0,0,0,0
21500,1400,0,0,0,0,0
21540,1750,0,0,0,0,0
21900,1460,0,0,0,0,0
21490,1430,0,0,0,0,0
21379,1450,0,0,0,0,0
21679,1430,0,0,0,0,0
21460,1370,0,0,0,0,0
21420,1450,0,0,0,0,0
21610,1400,0,0,0,0,0
21550,1420,0,0,0,0,0
21670,1390,0,0,0,0,0
21810,1400,0,0,0,0,0
21920,1420,0,0,0,0,0
21790,1390,0,0,0,0,0
21659,1380,0,0,0,0,0
21800,1390,0,0,0,0,0
21560,1470,0,0,0,0,0
21530,1410,0,0,0,0,0
21370,1400,0,0,0,0,0
21550,1370,0,0,0,0,0
21700,1430,0,0,0,0,0
21790,1410,0,0,0,0,0
21740,1420,0,0,0,0,0
21829,1420,0,0,0,0,0
21819,1430,0,0,0,0,0
21610,1420,0,0,0,0,0
21470,1450,0,0,0,0,0
21610,1390,0,0,0,0,0
21650,1480,0,0,0,0,0
21590,1390,0,0,0,0,0
21620,1430,0,0,0,0,0
21810,1440,0,0,0,0,0
21449,1410,0,0,0,0,0
21459,1370,0,0,0,0,0
21360,1410,0,0,0,0,0
21580,1400,0,0,0,0,0
21650,1420,0,0,0,0,0
21510,1340,0,0,0,0,0
21750,1420,0,0,0,0,0
21570,1390,0,0,0,0,0
21620,1370,0,0,0,0,0
21740,1390,0,0,0,0,0
21759,1370,0,0,0,0,0
21660,1370,0,0,0,0,0
21720,1360,0,0,0,0,0
21600,1360,0,0,0,0,0
21770,1390,0,0,0,0,0
21560,1420,0,0,0,0,0
21490,1380,0,0,0,0,0
21790,1410,0,0,0,0,0
21470,1390,0,0,0,0,0
21629,1360,0,0,0,0,0
21569,1350,0,0,0,0,0
21760,1410,0,0,0,0,0
21880,1400,0,0,0,0,0
21640,1370,0,0,0,0,0
21550,1450,0,0,0,0,0
21720,1430,0,0,0,0,0

Raw Storage Info
========
Storage: System Account (r:1 w:1)

Median Slopes Analysis
========
-- Extrinsic Time --

Model:
Time ~=    21.64
              µs

Reads = 1
Writes = 1

Min Squares Analysis
========
-- Extrinsic Time --

Model:
Time ~=    21.64
              µs

Reads = 1
Writes = 1

Pallet: "pallet_balances", Extrinsic: "set_balance_killing", Lowest values: [], Highest values: [], Steps: 50, Repeat: 200
extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
30130,1700,0,0,0,0,0
25790,1450,0,0,0,0,0
25390,1430,0,0,0,0,0
25520,1410,0,0,0,0,0
25199,1360,0,0,0,0,0
25279,1400,0,0,0,0,0
25400,1420,0,0,0,0,0
25190,1400,0,0,0,0,0
25020,1380,0,0,0,0,0
25400,1430,0,0,0,0,0
25000,1430,0,0,0,0,0
25060,1410,0,0,0,0,0
24980,1390,0,0,0,0,0
25250,1440,0,0,0,0,0
25439,1370,0,0,0,0,0
25290,1430,0,0,0,0,0
24990,1360,0,0,0,0,0
25120,1340,0,0,0,0,0
25100,1430,0,0,0,0,0
25300,1430,0,0,0,0,0
25120,1420,0,0,0,0,0
25160,1450,0,0,0,0,0
25069,1380,0,0,0,0,0
25169,1420,0,0,0,0,0
25330,1420,0,0,0,0,0
25060,1480,0,0,0,0,0
25170,1420,0,0,0,0,0
25090,1440,0,0,0,0,0
25040,1380,0,0,0,0,0
28040,1430,0,0,0,0,0
24939,1420,0,0,0,0,0
24919,1400,0,0,0,0,0
24980,1430,0,0,0,0,0
25030,1430,0,0,0,0,0
25020,1360,0,0,0,0,0
25220,1440,0,0,0,0,0
25050,1330,0,0,0,0,0
25330,1410,0,0,0,0,0
24929,1370,0,0,0,0,0
25259,1400,0,0,0,0,0
25260,1420,0,0,0,0,0
25430,1440,0,0,0,0,0
25170,1390,0,0,0,0,0
25130,1420,0,0,0,0,0
31390,1640,0,0,0,0,0
25269,1430,0,0,0,0,0
25199,1410,0,0,0,0,0
25010,1360,0,0,0,0,0
24950,1400,0,0,0,0,0
25310,1340,0,0,0,0,0
24990,1400,0,0,0,0,0
25060,1360,0,0,0,0,0
25300,1340,0,0,0,0,0
25100,1380,0,0,0,0,0
24799,1400,0,0,0,0,0
25040,1370,0,0,0,0,0
25010,1380,0,0,0,0,0
25280,1410,0,0,0,0,0
25470,1410,0,0,0,0,0
25070,1440,0,0,0,0,0
25150,1410,0,0,0,0,0
25160,1410,0,0,0,0,0
25349,1400,0,0,0,0,0
25190,1390,0,0,0,0,0
25340,1370,0,0,0,0,0
25250,1420,0,0,0,0,0
24960,1380,0,0,0,0,0
25050,1410,0,0,0,0,0
25050,1370,0,0,0,0,0
24949,1390,0,0,0,0,0
25149,1410,0,0,0,0,0
25190,1370,0,0,0,0,0
25250,1350,0,0,0,0,0
24960,1550,0,0,0,0,0
25610,1400,0,0,0,0,0
25200,1420,0,0,0,0,0
25320,1370,0,0,0,0,0
25069,1380,0,0,0,0,0
25369,1440,0,0,0,0,0
24860,1410,0,0,0,0,0
25140,1370,0,0,0,0,0
25360,1380,0,0,0,0,0
25040,1440,0,0,0,0,0
24990,1419,0,0,0,0,0
24880,1400,0,0,0,0,0
24900,1440,0,0,0,0,0
24970,1430,0,0,0,0,0
24949,1390,0,0,0,0,0
24939,1400,0,0,0,0,0
25120,1450,0,0,0,0,0
24960,1390,0,0,0,0,0
24890,1420,0,0,0,0,0
24970,1390,0,0,0,0,0
24760,1400,0,0,0,0,0
25060,1360,0,0,0,0,0
25060,1390,0,0,0,0,0
24910,1390,0,0,0,0,0
24910,1400,0,0,0,0,0
25039,1380,0,0,0,0,0
25099,1380,0,0,0,0,0
25020,1380,0,0,0,0,0
25250,1350,0,0,0,0,0
25060,1400,0,0,0,0,0
25090,1390,0,0,0,0,0
24930,1420,0,0,0,0,0
24800,1410,0,0,0,0,0
25200,1370,0,0,0,0,0
25139,1400,0,0,0,0,0
25090,1400,0,0,0,0,0
24770,1380,0,0,0,0,0
25050,1380,0,0,0,0,0
25140,1380,0,0,0,0,0
24910,1380,0,0,0,0,0
24900,1400,0,0,0,0,0
24790,1400,0,0,0,0,0
24859,1380,0,0,0,0,0
24869,1380,0,0,0,0,0
25130,1350,0,0,0,0,0
25070,1370,0,0,0,0,0
24870,1360,0,0,0,0,0
25240,1430,0,0,0,0,0
25130,1380,0,0,0,0,0
24850,1370,0,0,0,0,0
24930,1400,0,0,0,0,0
24929,1360,0,0,0,0,0
24799,1350,0,0,0,0,0
24880,1330,0,0,0,0,0
24900,1370,0,0,0,0,0
25110,1360,0,0,0,0,0
25130,1390,0,0,0,0,0
25160,1370,0,0,0,0,0
25070,1400,0,0,0,0,0
25239,1410,0,0,0,0,0
25390,1390,0,0,0,0,0
25170,1430,0,0,0,0,0
24990,1380,0,0,0,0,0
24930,1390,0,0,0,0,0
25280,1400,0,0,0,0,0
25100,1380,0,0,0,0,0
25090,1400,0,0,0,0,0
25239,1400,0,0,0,0,0
25290,1400,0,0,0,0,0
24860,1390,0,0,0,0,0
25010,1420,0,0,0,0,0
25180,1390,0,0,0,0,0
25150,1400,0,0,0,0,0
25030,1410,0,0,0,0,0
24930,1370,0,0,0,0,0
25229,1410,0,0,0,0,0
25119,1340,0,0,0,0,0
25180,1400,0,0,0,0,0
25280,1380,0,0,0,0,0
25100,1420,0,0,0,0,0
25110,1340,0,0,0,0,0
25130,1400,0,0,0,0,0
25140,1340,0,0,0,0,0
24999,1400,0,0,0,0,0
24769,1430,0,0,0,0,0
25070,1390,0,0,0,0,0
25160,1360,0,0,0,0,0
25060,1370,0,0,0,0,0
25350,1370,0,0,0,0,0
25950,1420,0,0,0,0,0
25300,1380,0,0,0,0,0
25079,1420,0,0,0,0,0
25280,1350,0,0,0,0,0
25180,1360,0,0,0,0,0
25110,1360,0,0,0,0,0
25270,1410,0,0,0,0,0
25020,1350,0,0,0,0,0
25270,1350,0,0,0,0,0
25270,1390,0,0,0,0,0
25119,1380,0,0,0,0,0
25120,1420,0,0,0,0,0
24860,1380,0,0,0,0,0
25090,1420,0,0,0,0,0
25350,1400,0,0,0,0,0
25150,1360,0,0,0,0,0
25230,1410,0,0,0,0,0
25350,1430,0,0,0,0,0
25299,1380,0,0,0,0,0
25020,1360,0,0,0,0,0
25090,1430,0,0,0,0,0
25010,1430,0,0,0,0,0
25060,1440,0,0,0,0,0
24800,1410,0,0,0,0,0
25120,1380,0,0,0,0,0
25220,1410,0,0,0,0,0
24969,1440,0,0,0,0,0
25089,1410,0,0,0,0,0
25120,1440,0,0,0,0,0
25270,1500,0,0,0,0,0
25040,1400,0,0,0,0,0
25340,1430,0,0,0,0,0
25020,1390,0,0,0,0,0
25010,1420,0,0,0,0,0
25260,1460,0,0,0,0,0
25329,1410,0,0,0,0,0
25269,1410,0,0,0,0,0
25050,1400,0,0,0,0,0

Raw Storage Info
========
Storage: System Account (r:1 w:1)

Median Slopes Analysis
========
-- Extrinsic Time --

Model:
Time ~=    25.11
              µs

Reads = 1
Writes = 1

Min Squares Analysis
========
-- Extrinsic Time --

Model:
Time ~=    25.11
              µs

Reads = 1
Writes = 1

Pallet: "pallet_balances", Extrinsic: "force_transfer", Lowest values: [], Highest values: [], Steps: 50, Repeat: 200
extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
