Pallet: "pallet_transaction_storage", Extrinsic: "store", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
l,extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
1342177,8313494,2037,0,0,0,0,0
1342177,6993472,1824,0,0,0,0,0
1342177,6902898,1689,0,0,0,0,0
1342177,6947665,1953,0,0,0,0,0
1342177,6910566,1844,0,0,0,0,0
1342177,6892361,2541,0,0,0,0,0
1342177,6898761,1715,0,0,0,0,0
1342177,6941313,1828,0,0,0,0,0
1342177,7048782,1836,0,0,0,0,0
1342177,6987583,1864,0,0,0,0,0
1342177,7052453,1967,0,0,0,0,0
1342177,6881587,2071,0,0,0,0,0
1342177,6841626,1799,0,0,0,0,0
1342177,6853023,1842,0,0,0,0,0
1342177,6851830,1740,0,0,0,0,0
1342177,6888370,1809,0,0,0,0,0
1342177,6921864,1782,0,0,0,0,0
1342177,6881059,1798,0,0,0,0,0
1342177,6854807,2134,0,0,0,0,0
1342177,6965748,1679,0,0,0,0,0
1509949,9463768,2174,0,0,0,0,0
1509949,8054370,2259,0,0,0,0,0
1509949,7857742,2132,0,0,0,0,0
1509949,7878207,1791,0,0,0,0,0
1509949,7823164,2090,0,0,0,0,0
1509949,7846797,1782,0,0,0,0,0
1509949,7769744,1900,0,0,0,0,0
1509949,7806901,1828,0,0,0,0,0
1509949,7787288,1870,0,0,0,0,0
1509949,7816512,1898,0,0,0,0,0
1509949,7743009,1884,0,0,0,0,0
1509949,7797863,1929,0,0,0,0,0
1509949,7796139,1928,0,0,0,0,0
1509949,7852045,1999,0,0,0,0,0
1509949,7764221,2010,0,0,0,0,0
1509949,7922513,1786,0,0,0,0,0
1509949,7811751,1794,0,0,0,0,0
1509949,7799831,1974,0,0,0,0,0
1509949,7753879,1806,0,0,0,0,0
1509949,7800195,1796,0,0,0,0,0
1677721,10370383,2150,0,0,0,0,0
1677721,8868906,1930,0,0,0,0,0
1677721,8791224,1884,0,0,0,0,0
1677721,8834061,1878,0,0,0,0,0
1677721,8697500,2235,0,0,0,0,0
1677721,8862178,2285,0,0,0,0,0
1677721,8700559,2286,0,0,0,0,0
1677721,8735890,2096,0,0,0,0,0
1677721,8686959,1979,0,0,0,0,0
1677721,8769705,2341,0,0,0,0,0
1677721,8757273,2322,0,0,0,0,0
1677721,8754078,1786,0,0,0,0,0
1677721,8824297,2176,0,0,0,0,0
1677721,8883926,2137,0,0,0,0,0
1677721,8737166,2024,0,0,0,0,0
1677721,8904350,2076,0,0,0,0,0
1677721,8689946,1889,0,0,0,0,0
1677721,8778984,1996,0,0,0,0,0
1677721,8688466,2250,0,0,0,0,0
1677721,8727970,2469,0,0,0,0,0
1845493,11485194,2115,0,0,0,0,0
1845493,9864615,2085,0,0,0,0,0
1845493,9636371,2452,0,0,0,0,0
1845493,9688888,2104,0,0,0,0,0
1845493,9621867,1973,0,0,0,0,0
1845493,9720112,2216,0,0,0,0,0
1845493,9657605,2055,0,0,0,0,0
1845493,9680136,2148,0,0,0,0,0
1845493,9632465,2056,0,0,0,0,0
1845493,9958789,2018,0,0,0,0,0
1845493,9636374,2027,0,0,0,0,0
1845493,9816950,2327,0,0,0,0,0
1845493,9602663,2005,0,0,0,0,0
1845493,9671186,2205,0,0,0,0,0
1845493,9651966,2109,0,0,0,0,0
1845493,9656727,2451,0,0,0,0,0
1845493,9660384,2245,0,0,0,0,0
1845493,9739689,2079,0,0,0,0,0
1845493,9696088,2042,0,0,0,0,0
1845493,9746538,1961,0,0,0,0,0
2013265,12456930,2217,0,0,0,0,0
2013265,10698768,1980,0,0,0,0,0
2013265,10706855,2043,0,0,0,0,0
2013265,10672504,2249,0,0,0,0,0
2013265,10670290,2036,0,0,0,0,0
2013265,10626976,1842,0,0,0,0,0
2013265,10528320,1928,0,0,0,0,0
2013265,10593121,1941,0,0,0,0,0
2013265,10619940,1994,0,0,0,0,0
2013265,10615801,2286,0,0,0,0,0
2013265,10546086,2074,0,0,0,0,0
2013265,10663894,1959,0,0,0,0,0
2013265,10547095,2107,0,0,0,0,0
2013265,10644926,1947,0,0,0,0,0
2013265,10538610,1864,0,0,0,0,0
2013265,10614064,2565,0,0,0,0,0
2013265,10537598,2010,0,0,0,0,0
2013265,10637921,2143,0,0,0,0,0
2013265,10536871,2078,0,0,0,0,0
2013265,11009611,2204,0,0,0,0,0
2181037,13561143,2597,0,0,0,0,0
2181037,11776692,2021,0,0,0,0,0
2181037,11495654,1834,0,0,0,0,0
2181037,11636104,2324,0,0,0,0,0
2181037,11506510,2070,0,0,0,0,0
2181037,11721005,2125,0,0,0,0,0
2181037,11572909,1926,0,0,0,0,0
2181037,11674831,2035,0,0,0,0,0
2181037,11552432,2481,0,0,0,0,0
2181037,11966805,2400,0,0,0,0,0
2181037,11621951,2020,0,0,0,0,0
2181037,11668722,1898,0,0,0,0,0
2181037,11519430,2223,0,0,0,0,0
2181037,11612941,1927,0,0,0,0,0
2181037,11493734,2165,0,0,0,0,0
2181037,11587276,2062,0,0,0,0,0
2181037,11581549,2295,0,0,0,0,0
2181037,11766337,2114,0,0,0,0,0
2181037,11667861,1955,0,0,0,0,0
2181037,11680872,2492,0,0,0,0,0
2348809,14539061,2212,0,0,0,0,0
2348809,12532914,2063,0,0,0,0,0
2348809,12361473,2037,0,0,0,0,0
2348809,12450477,2096,0,0,0,0,0
2348809,12494340,2108,0,0,0,0,0
2348809,12394918,1939,0,0,0,0,0
2348809,12445161,2064,0,0,0,0,0
2348809,12481784,2250,0,0,0,0,0
2348809,12334745,2178,0,0,0,0,0
2348809,12441630,2024,0,0,0,0,0
2348809,12374910,2523,0,0,0,0,0
2348809,12427878,2119,0,0,0,0,0
2348809,12394250,1974,0,0,0,0,0
2348809,12585323,1986,0,0,0,0,0
2348809,12344113,2357,0,0,0,0,0
2348809,12454076,2015,0,0,0,0,0
2348809,12336553,2110,0,0,0,0,0
2348809,12481735,2078,0,0,0,0,0
2348809,12370695,1975,0,0,0,0,0
2348809,12593372,2154,0,0,0,0,0
2516581,15641277,2405,0,0,0,0,0
2516581,13485762,2069,0,0,0,0,0
2516581,13300227,2028,0,0,0,0,0
2516581,13433914,1871,0,0,0,0,0
2516581,13558970,2276,0,0,0,0,0
2516581,13492823,2354,0,0,0,0,0
2516581,13477035,2181,0,0,0,0,0
2516581,13444752,2098,0,0,0,0,0
2516581,13257396,2295,0,0,0,0,0
2516581,13417467,2504,0,0,0,0,0
2516581,13260045,2113,0,0,0,0,0
2516581,13483768,2050,0,0,0,0,0
2516581,13238399,2064,0,0,0,0,0
2516581,13446116,2191,0,0,0,0,0
2516581,13239599,2443,0,0,0,0,0
2516581,13393501,2451,0,0,0,0,0
2516581,13264941,2319,0,0,0,0,0
2516581,13357747,2200,0,0,0,0,0
2516581,13361012,2097,0,0,0,0,0
2516581,13445105,2219,0,0,0,0,0
2684353,16710236,2066,0,0,0,0,0
2684353,14377826,2077,0,0,0,0,0
2684353,14300933,2160,0,0,0,0,0
2684353,14421035,2458,0,0,0,0,0
2684353,14133047,2209,0,0,0,0,0
2684353,14312968,2115,0,0,0,0,0
2684353,14098842,2099,0,0,0,0,0
2684353,14352839,2205,0,0,0,0,0
2684353,14178618,1955,0,0,0,0,0
2684353,14352680,2094,0,0,0,0,0
2684353,14289158,2025,0,0,0,0,0
2684353,14240363,2042,0,0,0,0,0
2684353,14165575,1986,0,0,0,0,0
2684353,14239034,2017,0,0,0,0,0
2684353,14209660,1985,0,0,0,0,0
2684353,14394960,2000,0,0,0,0,0
2684353,14234458,2414,0,0,0,0,0
2684353,14271382,2182,0,0,0,0,0
2684353,14169010,2065,0,0,0,0,0
2684353,14332322,2140,0,0,0,0,0
2852125,17569205,2162,0,0,0,0,0
2852125,15234191,2422,0,0,0,0,0
2852125,15149825,2081,0,0,0,0,0
2852125,15144962,2039,0,0,0,0,0
2852125,15109943,1976,0,0,0,0,0
2852125,15219910,2321,0,0,0,0,0
2852125,14973690,1999,0,0,0,0,0
2852125,15089757,2421,0,0,0,0,0
2852125,14992491,2038,0,0,0,0,0
2852125,15075651,1867,0,0,0,0,0
2852125,15057133,2189,0,0,0,0,0
2852125,15240786,2129,0,0,0,0,0
2852125,14923214,2566,0,0,0,0,0
2852125,15196739,1905,0,0,0,0,0
2852125,14990988,2298,0,0,0,0,0
2852125,15190741,2038,0,0,0,0,0
2852125,15276986,2069,0,0,0,0,0
2852125,15322524,2027,0,0,0,0,0
2852125,14998812,2056,0,0,0,0,0
2852125,15116940,2044,0,0,0,0,0
3019897,18650902,1981,0,0,0,0,0
3019897,16077231,1963,0,0,0,0,0
3019897,15839965,2524,0,0,0,0,0
3019897,16291194,2101,0,0,0,0,0
3019897,15952847,2152,0,0,0,0,0
3019897,16112169,1988,0,0,0,0,0
3019897,15866288,2437,0,0,0,0,0
3019897,16140138,1903,0,0,0,0,0
3019897,15847335,2093,0,0,0,0,0
3019897,16042897,2021,0,0,0,0,0
3019897,15951339,2291,0,0,0,0,0
3019897,16171978,2160,0,0,0,0,0
3019897,15895719,2145,0,0,0,0,0
3019897,16108170,1979,0,0,0,0,0
3019897,16018300,1915,0,0,0,0,0
3019897,16330569,2406,0,0,0,0,0
3019897,15898598,1918,0,0,0,0,0
3019897,16101531,1939,0,0,0,0,0
3019897,15847393,2183,0,0,0,0,0
3019897,16075882,1978,0,0,0,0,0
3187669,19870209,2168,0,0,0,0,0
3187669,17040001,2171,0,0,0,0,0
3187669,16746659,2192,0,0,0,0,0
3187669,17005115,2144,0,0,0,0,0
3187669,16793293,2170,0,0,0,0,0
3187669,17076744,2150,0,0,0,0,0
3187669,16784834,1963,0,0,0,0,0
3187669,16970807,2143,0,0,0,0,0
3187669,16807611,2011,0,0,0,0,0
3187669,16978661,2041,0,0,0,0,0
3187669,16952012,1975,0,0,0,0,0
3187669,17040272,2149,0,0,0,0,0
3187669,16801506,2039,0,0,0,0,0
3187669,16924200,2910,0,0,0,0,0
3187669,16807999,2093,0,0,0,0,0
3187669,16986953,1917,0,0,0,0,0
3187669,17119893,2225,0,0,0,0,0
3187669,17094377,2152,0,0,0,0,0
3187669,16713114,2622,0,0,0,0,0
3187669,16886482,2683,0,0,0,0,0
3355441,20819417,2189,0,0,0,0,0
3355441,17967197,2218,0,0,0,0,0
3355441,17686514,2078,0,0,0,0,0
3355441,17857681,2147,0,0,0,0,0
3355441,17651108,1992,0,0,0,0,0
3355441,17973198,2080,0,0,0,0,0
3355441,17736848,2129,0,0,0,0,0
3355441,17811111,2149,0,0,0,0,0
3355441,17687752,2254,0,0,0,0,0
3355441,17879748,2154,0,0,0,0,0
3355441,17733390,2055,0,0,0,0,0
3355441,18060706,2313,0,0,0,0,0
3355441,17737287,2058,0,0,0,0,0
3355441,17799239,2117,0,0,0,0,0
3355441,17684922,2573,0,0,0,0,0
3355441,17828622,2000,0,0,0,0,0
3355441,17736615,2329,0,0,0,0,0
3355441,17855703,2032,0,0,0,0,0
3355441,17638898,2087,0,0,0,0,0
3355441,17811918,2056,0,0,0,0,0
3523213,21738426,2135,0,0,0,0,0
3523213,18876303,2071,0,0,0,0,0
3523213,18688506,2004,0,0,0,0,0
3523213,18867147,2365,0,0,0,0,0
3523213,18824246,1991,0,0,0,0,0
3523213,18729073,1974,0,0,0,0,0
3523213,18517142,1899,0,0,0,0,0
3523213,18726713,1955,0,0,0,0,0
3523213,18605757,1985,0,0,0,0,0
3523213,19050744,2156,0,0,0,0,0
3523213,18601962,2225,0,0,0,0,0
3523213,18701311,2258,0,0,0,0,0
3523213,18528249,2075,0,0,0,0,0
3523213,18811935,2000,0,0,0,0,0
3523213,18509473,2255,0,0,0,0,0
3523213,18725698,1968,0,0,0,0,0
3523213,18495278,2050,0,0,0,0,0
3523213,18757866,1971,0,0,0,0,0
3523213,18613391,2143,0,0,0,0,0
3523213,18949148,2036,0,0,0,0,0
3690985,22980037,2178,0,0,0,0,0
3690985,19683340,2085,0,0,0,0,0
3690985,19408214,2080,0,0,0,0,0
3690985,19597850,2150,0,0,0,0,0
3690985,19384502,2164,0,0,0,0,0
3690985,19770887,2091,0,0,0,0,0
3690985,19483955,2307,0,0,0,0,0
3690985,19580146,2374,0,0,0,0,0
3690985,19417765,2104,0,0,0,0,0
3690985,19611379,2137,0,0,0,0,0
3690985,19687343,2101,0,0,0,0,0
3690985,19659990,2007,0,0,0,0,0
3690985,19400227,2165,0,0,0,0,0
3690985,19647231,1960,0,0,0,0,0
3690985,19434637,1945,0,0,0,0,0
3690985,19733405,2184,0,0,0,0,0
3690985,19451890,2095,0,0,0,0,0
3690985,19579480,2042,0,0,0,0,0
3690985,19450610,1939,0,0,0,0,0
3690985,19896962,2116,0,0,0,0,0
3858757,24019187,2167,0,0,0,0,0
3858757,20557210,2025,0,0,0,0,0
3858757,20287473,2257,0,0,0,0,0
3858757,20444881,2337,0,0,0,0,0
3858757,20503466,2152,0,0,0,0,0
3858757,20537617,2060,0,0,0,0,0
3858757,20386300,2350,0,0,0,0,0
3858757,20513288,2045,0,0,0,0,0
3858757,20335446,2045,0,0,0,0,0
3858757,20587311,2049,0,0,0,0,0
3858757,20283291,1956,0,0,0,0,0
3858757,20590718,2035,0,0,0,0,0
3858757,20288358,2061,0,0,0,0,0
3858757,20724805,2048,0,0,0,0,0
3858757,20352910,2056,0,0,0,0,0
3858757,20562939,2424,0,0,0,0,0
3858757,20220970,2216,0,0,0,0,0
3858757,20589276,2279,0,0,0,0,0
3858757,20340966,2041,0,0,0,0,0
3858757,20477790,2303,0,0,0,0,0
4026529,24828276,2117,0,0,0,0,0
4026529,21435854,2067,0,0,0,0,0
4026529,21262279,2029,0,0,0,0,0
4026529,21423627,2421,0,0,0,0,0
4026529,21220496,2334,0,0,0,0,0
4026529,21489827,2106,0,0,0,0,0
4026529,21365776,1999,0,0,0,0,0
4026529,21440975,2153,0,0,0,0,0
4026529,21203627,2381,0,0,0,0,0
4026529,21418617,2373,0,0,0,0,0
4026529,21210284,2078,0,0,0,0,0
4026529,21417642,2099,0,0,0,0,0
4026529,21102045,2155,0,0,0,0,0
4026529,21438133,2241,0,0,0,0,0
4026529,21264359,2189,0,0,0,0,0
4026529,21541144,2071,0,0,0,0,0
4026529,21262994,2036,0,0,0,0,0
4026529,21402681,2177,0,0,0,0,0
4026529,21264495,2010,0,0,0,0,0
4026529,21781374,2204,0,0,0,0,0
4194301,25737689,1992,0,0,0,0,0
4194301,22271847,1985,0,0,0,0,0
4194301,22061022,2003,0,0,0,0,0
4194301,22220434,1962,0,0,0,0,0
4194301,21964287,2105,0,0,0,0,0
4194301,22309208,1940,0,0,0,0,0
4194301,22231973,2252,0,0,0,0,0
4194301,22290460,2064,0,0,0,0,0
4194301,21974477,2467,0,0,0,0,0
4194301,22281413,2428,0,0,0,0,0
4194301,22079588,2061,0,0,0,0,0
4194301,22232932,1995,0,0,0,0,0
4194301,21975115,2179,0,0,0,0,0
4194301,22226500,2028,0,0,0,0,0
4194301,22139970,2022,0,0,0,0,0
4194301,22490350,2158,0,0,0,0,0
4194301,22036156,2157,0,0,0,0,0
4194301,22220692,2129,0,0,0,0,0
4194301,22090294,1981,0,0,0,0,0
4194301,22289268,2055,0,0,0,0,0
4362073,27024331,2481,0,0,0,0,0
4362073,23249460,2088,0,0,0,0,0
4362073,22923307,2047,0,0,0,0,0
4362073,23123515,2096,0,0,0,0,0
4362073,23019836,2105,0,0,0,0,0
4362073,23300867,2302,0,0,0,0,0
4362073,22996593,2017,0,0,0,0,0
4362073,23242169,2461,0,0,0,0,0
4362073,22996385,2260,0,0,0,0,0
4362073,23299281,2000,0,0,0,0,0
4362073,22966136,2143,0,0,0,0,0
4362073,23212811,2096,0,0,0,0,0
4362073,22978615,2783,0,0,0,0,0
4362073,23260348,2220,0,0,0,0,0
4362073,22945558,2252,0,0,0,0,0
4362073,23075999,2552,0,0,0,0,0
4362073,22987082,2145,0,0,0,0,0
4362073,23406385,2106,0,0,0,0,0
4362073,22900096,2003,0,0,0,0,0
4362073,23102480,2307,0,0,0,0,0
4529845,27939389,2058,0,0,0,0,0
4529845,24327789,2297,0,0,0,0,0
4529845,23965475,2480,0,0,0,0,0
4529845,24102363,2074,0,0,0,0,0
4529845,23873513,2212,0,0,0,0,0
4529845,24206289,2144,0,0,0,0,0
4529845,23869246,2065,0,0,0,0,0
4529845,24076216,2221,0,0,0,0,0
4529845,23865951,2270,0,0,0,0,0
4529845,24205172,2101,0,0,0,0,0
4529845,24172743,2114,0,0,0,0,0
4529845,24127466,1952,0,0,0,0,0
4529845,23902684,2025,0,0,0,0,0
4529845,24299499,2205,0,0,0,0,0
4529845,24192078,2044,0,0,0,0,0
4529845,24271241,2275,0,0,0,0,0
4529845,23868186,2189,0,0,0,0,0
4529845,24180700,2067,0,0,0,0,0
4529845,23899115,2053,0,0,0,0,0
4529845,24112052,1961,0,0,0,0,0
4697617,28969527,2126,0,0,0,0,0
4697617,25128776,2197,0,0,0,0,0
4697617,24789297,1959,0,0,0,0,0
4697617,24968636,2032,0,0,0,0,0
4697617,24702932,2035,0,0,0,0,0
4697617,25222841,2085,0,0,0,0,0
4697617,24723163,2017,0,0,0,0,0
4697617,24950833,2448,0,0,0,0,0
4697617,24992876,2154,0,0,0,0,0
4697617,25026501,2027,0,0,0,0,0
4697617,24759721,2035,0,0,0,0,0
4697617,24926632,1920,0,0,0,0,0
4697617,24778279,2281,0,0,0,0,0
4697617,25061608,2252,0,0,0,0,0
4697617,24793346,2035,0,0,0,0,0
4697617,24979636,2016,0,0,0,0,0
4697617,24853851,2101,0,0,0,0,0
4697617,25128769,2349,0,0,0,0,0
4697617,24689757,1881,0,0,0,0,0
4697617,25138543,2314,0,0,0,0,0
4865389,30150878,2044,0,0,0,0,0
4865389,25994381,1942,0,0,0,0,0
4865389,25637888,2041,0,0,0,0,0
4865389,25919417,2208,0,0,0,0,0
4865389,25636589,2175,0,0,0,0,0
4865389,25880257,2181,0,0,0,0,0
4865389,25728377,2004,0,0,0,0,0
4865389,26117566,1994,0,0,0,0,0
4865389,25613541,2021,0,0,0,0,0
4865389,25924717,2161,0,0,0,0,0
4865389,25757276,1992,0,0,0,0,0
4865389,25947409,1969,0,0,0,0,0
4865389,25565049,2046,0,0,0,0,0
4865389,25992061,2203,0,0,0,0,0
4865389,25645378,2062,0,0,0,0,0
4865389,25981792,1932,0,0,0,0,0
4865389,25654059,2055,0,0,0,0,0
4865389,26097570,1959,0,0,0,0,0
4865389,25609111,2313,0,0,0,0,0
4865389,25914358,1992,0,0,0,0,0
5033161,31122075,2550,0,0,0,0,0
5033161,26820352,2031,0,0,0,0,0
5033161,26521980,1956,0,0,0,0,0
5033161,27074366,2072,0,0,0,0,0
5033161,26565942,2066,0,0,0,0,0
5033161,26762615,2077,0,0,0,0,0
5033161,26593935,2192,0,0,0,0,0
5033161,26846654,2049,0,0,0,0,0
5033161,26459272,2468,0,0,0,0,0
5033161,26952988,2048,0,0,0,0,0
5033161,26797365,2204,0,0,0,0,0
5033161,26874783,2058,0,0,0,0,0
5033161,26526466,2088,0,0,0,0,0
5033161,26832589,2330,0,0,0,0,0
5033161,26589604,2028,0,0,0,0,0
5033161,26936060,2060,0,0,0,0,0
5033161,26531270,2586,0,0,0,0,0
5033161,27077412,2051,0,0,0,0,0
5033161,26597089,2078,0,0,0,0,0
5033161,26844745,2070,0,0,0,0,0
5200933,32108226,2093,0,0,0,0,0
5200933,27942482,2015,0,0,0,0,0
5200933,27651301,2046,0,0,0,0,0
5200933,27720683,2095,0,0,0,0,0
5200933,27378641,1985,0,0,0,0,0
5200933,27701970,2219,0,0,0,0,0
5200933,27716915,2074,0,0,0,0,0
5200933,27774388,2038,0,0,0,0,0
5200933,27477469,2029,0,0,0,0,0
5200933,27942136,2115,0,0,0,0,0
5200933,27320790,1924,0,0,0,0,0
5200933,27718152,1980,0,0,0,0,0
5200933,27679459,1965,0,0,0,0,0
5200933,27689183,2112,0,0,0,0,0
5200933,27383026,2143,0,0,0,0,0
5200933,27822504,2074,0,0,0,0,0
5200933,27555759,2134,0,0,0,0,0
5200933,27741915,1976,0,0,0,0,0
5200933,27513699,1893,0,0,0,0,0
5200933,27825492,1998,0,0,0,0,0
5368705,33269804,2119,0,0,0,0,0
5368705,28597485,2114,0,0,0,0,0
5368705,28524526,2009,0,0,0,0,0
5368705,28850755,2341,0,0,0,0,0
5368705,28298158,2663,0,0,0,0,0
5368705,28616778,16793,0,0,0,0,0
5368705,28583005,2193,0,0,0,0,0
5368705,28738513,2045,0,0,0,0,0
5368705,28266977,2330,0,0,0,0,0
5368705,28730972,2192,0,0,0,0,0
5368705,28332633,2095,0,0,0,0,0
5368705,28540460,2239,0,0,0,0,0
5368705,28382039,2093,0,0,0,0,0
5368705,29004656,1988,0,0,0,0,0
5368705,28534216,2439,0,0,0,0,0
5368705,28607997,2173,0,0,0,0,0
5368705,28363923,2079,0,0,0,0,0
5368705,28625826,2080,0,0,0,0,0
5368705,28324219,2181,0,0,0,0,0
5368705,28831255,2112,0,0,0,0,0
5536477,34168874,2030,0,0,0,0,0
5536477,29467309,2001,0,0,0,0,0
5536477,29309377,1987,0,0,0,0,0
5536477,29695216,1944,0,0,0,0,0
