Pallet: "pallet_balances", Extrinsic: "transfer", Lowest values: [], Highest values: [], Steps: 50, Repeat: 200
69690,1970,0,0,0,0,0
69509,1989,0,0,0,0,0
69469,1990,0,0,0,0,0
69029,2050,0,0,0,0,0
71199,2110,0,0,0,0,0
69370,2010,0,0,0,0,0
69530,2020,0,0,0,0,0
69719,2049,0,0,0,0,0
69759,1950,0,0,0,0,0
69209,2120,0,0,0,0,0
69180,1990,0,0,0,0,0
70320,2110,0,0,0,0,0
70720,1950,0,0,0,0,0
69500,2040,0,0,0,0,0
69759,2030,0,0,0,0,0
69439,2090,0,0,0,0,0
69879,2030,0,0,0,0,0
70010,2560,0,0,0,0,0
84569,2040,0,0,0,0,0
69440,2000,0,0,0,0,0
69920,1980,0,0,0,0,0
70500,2060,0,0,0,0,0
69389,2070,0,0,0,0,0
70129,2020,0,0,0,0,0
69949,2050,0,0,0,0,0
70100,1980,0,0,0,0,0
69520,1960,0,0,0,0,0
69240,1990,0,0,0,0,0
69569,2150,0,0,0,0,0
76279,2080,0,0,0,0,0
69209,2120,0,0,0,0,0
69309,2040,0,0,0,0,0
69300,2050,0,0,0,0,0
69890,2050,0,0,0,0,0
69399,2010,0,0,0,0,0
69749,2010,0,0,0,0,0
72909,2050,0,0,0,0,0
69740,2030,0,0,0,0,0
69910,2020,0,0,0,0,0
69270,2090,0,0,0,0,0
69599,2040,0,0,0,0,0
69539,2000,0,0,0,0,0
69389,2020,0,0,0,0,0
69310,2010,0,0,0,0,0
69640,2270,0,0,0,0,0
69530,2020,0,0,0,0,0
69479,1969,0,0,0,0,0
69249,2090,0,0,0,0,0
68449,2010,0,0,0,0,0
69809,1970,0,0,0,0,0
69210,2010,0,0,0,0,0
69670,2020,0,0,0,0,0
69250,2000,0,0,0,0,0
68829,1930,0,0,0,0,0
68889,2010,0,0,0,0,0
68419,2010,0,0,0,0,0
68590,1930,0,0,0,0,0
69260,1980,0,0,0,0,0
69039,1999,0,0,0,0,0
68769,2060,0,0,0,0,0
69239,1970,0,0,0,0,0
69370,1990,0,0,0,0,0
69110,2010,0,0,0,0,0
68979,2080,0,0,0,0,0
68929,1940,0,0,0,0,0
69549,2020,0,0,0,0,0
81449,2140,0,0,0,0,0
69450,2030,0,0,0,0,0
69240,2000,0,0,0,0,0
69479,2020,0,0,0,0,0
68989,2070,0,0,0,0,0
69519,2030,0,0,0,0,0
69750,2020,0,0,0,0,0
69140,1960,0,0,0,0,0
69059,2000,0,0,0,0,0
69539,2000,0,0,0,0,0
69260,2010,0,0,0,0,0
69450,2060,0,0,0,0,0
68799,2010,0,0,0,0,0
69269,1970,0,0,0,0,0
68849,1930,0,0,0,0,0
69180,1940,0,0,0,0,0
68740,1920,0,0,0,0,0
69519,2040,0,0,0,0,0
68519,2030,0,0,0,0,0
69679,2030,0,0,0,0,0
69570,2000,0,0,0,0,0
68840,2060,0,0,0,0,0
68599,1970,0,0,0,0,0
68619,2090,0,0,0,0,0
69169,2030,0,0,0,0,0
69480,2540,0,0,0,0,0
69320,2100,0,0,0,0,0
69000,1990,0,0,0,0,0
69329,1990,0,0,0,0,0
69009,2030,0,0,0,0,0
69339,2030,0,0,0,0,0
69200,2030,0,0,0,0,0
68880,1900,0,0,0,0,0
68929,1960,0,0,0,0,0
68359,1980,0,0,0,0,0
68929,1960,0,0,0,0,0
69170,2000,0,0,0,0,0
96439,2080,0,0,0,0,0
68760,2020,0,0,0,0,0
69560,2460,0,0,0,0,0
69379,1950,0,0,0,0,0
69429,2040,0,0,0,0,0
69099,2010,0,0,0,0,0
69509,1990,0,0,0,0,0
69470,2090,0,0,0,0,0
69150,2040,0,0,0,0,0
68849,1950,0,0,0,0,0
68839,2000,0,0,0,0,0
69049,1950,0,0,0,0,0
69410,2040,0,0,0,0,0
68900,2080,0,0,0,0,0
69519,2070,0,0,0,0,0

Raw Storage Info
========
Storage: System Account (r:1 w:1)

Median Slopes Analysis
========
-- Extrinsic Time --

Model:
Time ~=    69.57
              µs

Reads = 1
Writes = 1

Min Squares Analysis
========
-- Extrinsic Time --

Model:
Time ~=    69.57
              µs

Reads = 1
Writes = 1

Pallet: "pallet_balances", Extrinsic: "transfer_keep_alive", Lowest values: [], Highest values: [], Steps: 50, Repeat: 200
extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
59150,2270,0,0,0,0,0
58289,2010,0,0,0,0,0
52769,2040,0,0,0,0,0
52360,2030,0,0,0,0,0
53329,2010,0,0,0,0,0
52780,1930,0,0,0,0,0
52839,2000,0,0,0,0,0
52350,1950,0,0,0,0,0
53060,1960,0,0,0,0,0
52579,1960,0,0,0,0,0
52590,1920,0,0,0,0,0
52609,1960,0,0,0,0,0
53230,1970,0,0,0,0,0
52479,1970,0,0,0,0,0
52810,2000,0,0,0,0,0
52810,1940,0,0,0,0,0
52499,1930,0,0,0,0,0
54620,1950,0,0,0,0,0
52789,1820,0,0,0,0,0
52780,1890,0,0,0,0,0
67140,1970,0,0,0,0,0
52539,1960,0,0,0,0,0
52850,1910,0,0,0,0,0
52399,1860,0,0,0,0,0
52840,1920,0,0,0,0,0
52340,1930,0,0,0,0,0
53079,1970,0,0,0,0,0
52310,1910,0,0,0,0,0
52819,1950,0,0,0,0,0
52580,1940,0,0,0,0,0
52899,1960,0,0,0,0,0
53050,1930,0,0,0,0,0
53050,1960,0,0,0,0,0
54889,1880,0,0,0,0,0
52750,1960,0,0,0,0,0
52549,1910,0,0,0,0,0
52720,1970,0,0,0,0,0
52989,1970,0,0,0,0,0
52860,1920,0,0,0,0,0
52730,1970,0,0,0,0,0
52869,1920,0,0,0,0,0
52530,2120,0,0,0,0,0
52539,1930,0,0,0,0,0
52080,1890,0,0,0,0,0
52620,1960,0,0,0,0,0
52279,1930,0,0,0,0,0
52930,1959,0,0,0,0,0
52929,1930,0,0,0,0,0
52740,1950,0,0,0,0,0
52389,1910,0,0,0,0,0
52960,1950,0,0,0,0,0
52770,1950,0,0,0,0,0
52789,1920,0,0,0,0,0
52770,1960,0,0,0,0,0
52699,2030,0,0,0,0,0
52930,1920,0,0,0,0,0
53379,1880,0,0,0,0,0
52700,1960,0,0,0,0,0
52789,1940,0,0,0,0,0
52699,1930,0,0,0,0,0
53200,1920,0,0,0,0,0
53229,1980,0,0,0,0,0
52980,1960,0,0,0,0,0
53519,2010,0,0,0,0,0
52860,1940,0,0,0,0,0
52830,1890,0,0,0,0,0
53599,1990,0,0,0,0,0
52530,2040,0,0,0,0,0
52679,1940,0,0,0,0,0
53070,2030,0,0,0,0,0
53209,1970,0,0,0,0,0
52820,2060,0,0,0,0,0
52840,2000,0,0,0,0,0
52719,1970,0,0,0,0,0
53020,1890,0,0,0,0,0
53029,1930,0,0,0,0,0
52770,1950,0,0,0,0,0
52869,1920,0,0,0,0,0
52560,1930,0,0,0,0,0
52340,1940,0,0,0,0,0
53149,1930,0,0,0,0,0
52660,1910,0,0,0,0,0
52349,1900,0,0,0,0,0
52970,1960,0,0,0,0,0
53239,2140,0,0,0,0,0
53149,1910,0,0,0,0,0
52920,1950,0,0,0,0,0
53339,2000,0,0,0,0,0
53000,2050,0,0,0,0,0
52769,1980,0,0,0,0,0
52709,1950,0,0,0,0,0
52880,1900,0,0,0,0,0
52479,2010,0,0,0,0,0
52650,1910,0,0,0,0,0
52589,1930,0,0,0,0,0
53130,1960,0,0,0,0,0
52829,1950,0,0,0,0,0
52640,1920,0,0,0,0,0
52560,1930,0,0,0,0,0
52919,1930,0,0,0,0,0
52710,1940,0,0,0,0,0
52779,1920,0,0,0,0,0
52790,1970,0,0,0,0,0
56879,1980,0,0,0,0,0
52989,1920,0,0,0,0,0
53130,2030,0,0,0,0,0
52789,2010,0,0,0,0,0
53340,1960,0,0,0,0,0
52989,1970,0,0,0,0,0
52850,1890,0,0,0,0,0
53290,1960,0,0,0,0,0
53179,1950,0,0,0,0,0
53350,1920,0,0,0,0,0
52509,1970,0,0,0,0,0
52280,1950,0,0,0,0,0
52679,2010,0,0,0,0,0
52649,2020,0,0,0,0,0
52610,1920,0,0,0,0,0
52889,1880,0,0,0,0,0
52940,1960,0,0,0,0,0
52999,1960,0,0,0,0,0
52940,1830,0,0,0,0,0
52940,1940,0,0,0,0,0
52719,1980,0,0,0,0,0
52560,1950,0,0,0,0,0
53099,1930,0,0,0,0,0
53530,1990,0,0,0,0,0
63699,2060,0,0,0,0,0
52949,1970,0,0,0,0,0
53170,1980,0,0,0,0,0
52499,1980,0,0,0,0,0
52620,1960,0,0,0,0,0
52609,1900,0,0,0,0,0
52129,1960,0,0,0,0,0
52520,1860,0,0,0,0,0
57739,1890,0,0,0,0,0
52500,1990,0,0,0,0,0
52779,1920,0,0,0,0,0
52850,1900,0,0,0,0,0
52430,1950,0,0,0,0,0
52989,1990,0,0,0,0,0
52830,1880,0,0,0,0,0
53309,1910,0,0,0,0,0
52800,1910,0,0,0,0,0
53089,1950,0,0,0,0,0
53100,1900,0,0,0,0,0
52910,1960,0,0,0,0,0
52909,1980,0,0,0,0,0
52650,1920,0,0,0,0,0
53159,1990,0,0,0,0,0
53110,1950,0,0,0,0,0
57829,1930,0,0,0,0,0
52459,1900,0,0,0,0,0
52180,1950,0,0,0,0,0
52609,1910,0,0,0,0,0
53170,1960,0,0,0,0,0
53099,1960,0,0,0,0,0
52760,1880,0,0,0,0,0
52940,1920,0,0,0,0,0
52899,1910,0,0,0,0,0
52430,1959,0,0,0,0,0
52659,1940,0,0,0,0,0
52900,1970,0,0,0,0,0
52889,1990,0,0,0,0,0
53130,1920,0,0,0,0,0
52710,1970,0,0,0,0,0
52629,1890,0,0,0,0,0
52690,1919,0,0,0,0,0
52979,1960,0,0,0,0,0
52700,1950,0,0,0,0,0
63439,1980,0,0,0,0,0
53430,1970,0,0,0,0,0
52500,1980,0,0,0,0,0
52279,1870,0,0,0,0,0
52410,1930,0,0,0,0,0
53179,1940,0,0,0,0,0
52320,1920,0,0,0,0,0
52709,1900,0,0,0,0,0
52660,1940,0,0,0,0,0
52280,1960,0,0,0,0,0
52729,1900,0,0,0,0,0
52220,1930,0,0,0,0,0
52239,1940,0,0,0,0,0
52270,1900,0,0,0,0,0
52539,1940,0,0,0,0,0
52760,1910,0,0,0,0,0
52810,1960,0,0,0,0,0
52179,1900,0,0,0,0,0
52650,1920,0,0,0,0,0
52719,1910,0,0,0,0,0
52890,1870,0,0,0,0,0
52629,2030,0,0,0,0,0
53050,1950,0,0,0,0,0
53060,1930,0,0,0,0,0
53119,1950,0,0,0,0,0
52540,1900,0,0,0,0,0
52449,1850,0,0,0,0,0
53010,1930,0,0,0,0,0
53149,1920,0,0,0,0,0
52780,1980,0,0,0,0,0

Raw Storage Info
========
Storage: System Account (r:1 w:1)

Median Slopes Analysis
========
-- Extrinsic Time --

Model:
Time ~=    52.81
              µs

Reads = 1
Writes = 1

Min Squares Analysis
========
-- Extrinsic Time --

Model:
Time ~=    52.81
              µs

Reads = 1
Writes = 1

Pallet: "pallet_balances", Extrinsic: "set_balance_creating", Lowest values: [], Highest values: [], Steps: 50, Repeat: 200
extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
35009,2240,0,0,0,0,0
31830,1940,0,0,0,0,0
31909,1920,0,0,0,0,0
31480,1920,0,0,0,0,0
31250,2130,0,0,0,0,0
31590,1870,0,0,0,0,0
31310,1890,0,0,0,0,0
31739,2090,0,0,0,0,0
31850,1820,0,0,0,0,0
31319,1930,0,0,0,0,0
31080,1839,0,0,0,0,0
40659,2220,0,0,0,0,0
31990,1900,0,0,0,0,0
31799,1990,0,0,0,0,0
31530,1910,0,0,0,0,0
32090,1940,0,0,0,0,0
39380,2390,0,0,0,0,0
31670,1870,0,0,0,0,0
31590,1940,0,0,0,0,0
31240,1890,0,0,0,0,0
31089,1890,0,0,0,0,0
31720,1860,0,0,0,0,0
35609,1930,0,0,0,0,0
31050,1930,0,0,0,0,0
31230,1960,0,0,0,0,0
31210,1860,0,0,0,0,0
31130,1980,0,0,0,0,0
30989,1920,0,0,0,0,0
31190,1950,0,0,0,0,0
31240,1930,0,0,0,0,0
31440,1970,0,0,0,0,0
31690,1990,0,0,0,0,0
31419,2000,0,0,0,0,0
31290,1890,0,0,0,0,0
31269,1960,0,0,0,0,0
31370,1920,0,0,0,0,0
31350,1930,0,0,0,0,0
31330,1940,0,0,0,0,0
31260,1910,0,0,0,0,0
31259,1940,0,0,0,0,0
39060,2420,0,0,0,0,0
31509,1900,0,0,0,0,0
31320,1990,0,0,0,0,0
31320,1950,0,0,0,0,0
31370,1910,0,0,0,0,0
31630,1920,0,0,0,0,0
31719,1920,0,0,0,0,0
31560,1879,0,0,0,0,0
31240,1920,0,0,0,0,0
31770,1920,0,0,0,0,0
31450,1960,0,0,0,0,0
31239,1890,0,0,0,0,0
31210,1960,0,0,0,0,0
31880,1950,0,0,0,0,0
31600,1960,0,0,0,0,0
31530,1900,0,0,0,0,0
31339,1920,0,0,0,0,0
31410,1890,0,0,0,0,0
32429,1880,0,0,0,0,0
31630,1880,0,0,0,0,0
31790,1940,0,0,0,0,0
31550,1910,0,0,0,0,0
31380,1910,0,0,0,0,0
31459,2190,0,0,0,0,0
41360,2090,0,0,0,0,0
31840,1930,0,0,0,0,0
31140,1830,0,0,0,0,0
31399,1900,0,0,0,0,0
31460,1879,0,0,0,0,0
31610,1910,0,0,0,0,0
31520,1940,0,0,0,0,0
31530,1860,0,0,0,0,0
31239,1930,0,0,0,0,0
31280,1920,0,0,0,0,0
31040,1950,0,0,0,0,0
31480,2050,0,0,0,0,0
31560,1880,0,0,0,0,0
31259,1880,0,0,0,0,0
31300,1830,0,0,0,0,0
31599,2050,0,0,0,0,0
31680,1860,0,0,0,0,0
31360,1900,0,0,0,0,0
31200,1850,0,0,0,0,0
31580,1850,0,0,0,0,0
31259,1880,0,0,0,0,0
31410,1900,0,0,0,0,0
31230,1870,0,0,0,0,0
31819,1850,0,0,0,0,0
31510,1900,0,0,0,0,0
31410,1920,0,0,0,0,0
31369,1870,0,0,0,0,0
31150,1930,0,0,0,0,0
31290,1860,0,0,0,0,0
31270,1920,0,0,0,0,0
31910,1870,0,0,0,0,0
31369,1920,0,0,0,0,0
31370,1860,0,0,0,0,0
31360,1900,0,0,0,0,0
31709,1870,0,0,0,0,0
31050,1950,0,0,0,0,0
31120,1950,0,0,0,0,0
31450,1910,0,0,0,0,0
31470,1900,0,0,0,0,0
31930,2060,0,0,0,0,0
31940,1870,0,0,0,0,0
31179,1920,0,0,0,0,0
31320,1920,0,0,0,0,0
31400,1990,0,0,0,0,0
31310,1930,0,0,0,0,0
31500,1920,0,0,0,0,0
31439,1880,0,0,0,0,0
31690,1940,0,0,0,0,0
31930,1910,0,0,0,0,0
31430,1920,0,0,0,0,0
31100,1900,0,0,0,0,0
31439,1900,0,0,0,0,0
31890,1890,0,0,0,0,0
31680,1940,0,0,0,0,0
31620,2000,0,0,0,0,0
31780,1940,0,0,0,0,0
31169,1910,0,0,0,0,0
31380,1910,0,0,0,0,0
31560,1870,0,0,0,0,0
31389,1960,0,0,0,0,0
31050,1910,0,0,0,0,0
31739,1950,0,0,0,0,0
31370,1820,0,0,0,0,0
31740,1970,0,0,0,0,0
31320,1890,0,0,0,0,0
31350,1920,0,0,0,0,0
31419,1970,0,0,0,0,0
31600,1910,0,0,0,0,0
31350,1950,0,0,0,0,0
31460,1910,0,0,0,0,0
31640,1900,0,0,0,0,0
31409,1940,0,0,0,0,0
31680,1900,0,0,0,0,0
31309,1920,0,0,0,0,0
31500,1950,0,0,0,0,0
31800,1930,0,0,0,0,0
31259,1980,0,0,0,0,0
31420,1920,0,0,0,0,0
31489,1920,0,0,0,0,0
31260,1860,0,0,0,0,0
31460,1880,0,0,0,0,0
31769,1880,0,0,0,0,0
31690,1870,0,0,0,0,0
31529,1950,0,0,0,0,0
31070,1940,0,0,0,0,0
31270,1890,0,0,0,0,0
31329,1930,0,0,0,0,0
32010,1980,0,0,0,0,0
31429,1890,0,0,0,0,0
31320,1880,0,0,0,0,0
31320,1930,0,0,0,0,0
31270,1910,0,0,0,0,0
31440,1910,0,0,0,0,0
31609,1960,0,0,0,0,0
31630,1889,0,0,0,0,0
31410,1900,0,0,0,0,0
31240,1910,0,0,0,0,0
31440,1920,0,0,0,0,0
30999,1910,0,0,0,0,0
31540,1950,0,0,0,0,0
31140,1940,0,0,0,0,0
31350,1890,0,0,0,0,0
31190,1880,0,0,0,0,0
31469,1920,0,0,0,0,0
31330,1880,0,0,0,0,0
31480,1940,0,0,0,0,0
31220,1980,0,0,0,0,0
31780,1920,0,0,0,0,0
31299,1930,0,0,0,0,0
31050,1910,0,0,0,0,0
31140,1930,0,0,0,0,0
32180,2050,0,0,0,0,0
31170,1970,0,0,0,0,0
31619,1930,0,0,0,0,0
31360,1900,0,0,0,0,0
31589,2010,0,0,0,0,0
30910,1890,0,0,0,0,0
31500,1910,0,0,0,0,0
31389,1900,0,0,0,0,0
31420,1930,0,0,0,0,0
31289,1880,0,0,0,0,0
31550,1910,0,0,0,0,0
31690,1910,0,0,0,0,0
31519,1900,0,0,0,0,0
31040,1920,0,0,0,0,0
31529,1910,0,0,0,0,0
31360,1950,0,0,0,0,0
31840,1920,0,0,0,0,0
31499,1950,0,0,0,0,0
31420,1910,0,0,0,0,0
31779,1890,0,0,0,0,0
31640,1900,0,0,0,0,0
31620,1950,0,0,0,0,0
31649,1910,0,0,0,0,0
31860,1910,0,0,0,0,0
32109,1970,0,0,0,0,0

Raw Storage Info
========
Storage: System Account (r:1 w:1)

Median Slopes Analysis
========
-- Extrinsic Time --

Model:
Time ~=    31.43
              µs

Reads = 1
Writes = 1

Min Squares Analysis
========
-- Extrinsic Time --

Model:
Time ~=    31.43
              µs

Reads = 1
Writes = 1

Pallet: "pallet_balances", Extrinsic: "set_balance_killing", Lowest values: [], Highest values: [], Steps: 50, Repeat: 200
extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
40499,2290,0,0,0,0,0
37750,1970,0,0,0,0,0
36779,1970,0,0,0,0,0
36900,1950,0,0,0,0,0
36629,1940,0,0,0,0,0
36760,1960,0,0,0,0,0
36580,1910,0,0,0,0,0
36710,1920,0,0,0,0,0
36650,1880,0,0,0,0,0
36610,1940,0,0,0,0,0
36650,1870,0,0,0,0,0
36339,2090,0,0,0,0,0
36690,1920,0,0,0,0,0
36169,1910,0,0,0,0,0
36170,1930,0,0,0,0,0
36419,1980,0,0,0,0,0
36110,1850,0,0,0,0,0
36400,1870,0,0,0,0,0
36260,1880,0,0,0,0,0
36140,1910,0,0,0,0,0
45479,2350,0,0,0,0,0
36299,1910,0,0,0,0,0
36210,1930,0,0,0,0,0
36080,1940,0,0,0,0,0
36499,1940,0,0,0,0,0
36300,1910,0,0,0,0,0
36189,1890,0,0,0,0,0
36150,1879,0,0,0,0,0
36269,1890,0,0,0,0,0
36540,1990,0,0,0,0,0
36430,1940,0,0,0,0,0
36259,1890,0,0,0,0,0
36250,1880,0,0,0,0,0
36269,1920,0,0,0,0,0
36360,1910,0,0,0,0,0
37149,1960,0,0,0,0,0
36210,1880,0,0,0,0,0
36020,1950,0,0,0,0,0
36790,1870,0,0,0,0,0
36150,1860,0,0,0,0,0
36179,1940,0,0,0,0,0
36100,1930,0,0,0,0,0
36189,1910,0,0,0,0,0
36170,1880,0,0,0,0,0
36610,1880,0,0,0,0,0
36460,1970,0,0,0,0,0
36100,1910,0,0,0,0,0
36029,1940,0,0,0,0,0
36050,1880,0,0,0,0,0
36230,1910,0,0,0,0,0
36030,1900,0,0,0,0,0
35890,1880,0,0,0,0,0
36139,1850,0,0,0,0,0
36120,1960,0,0,0,0,0
36459,1910,0,0,0,0,0
36110,1910,0,0,0,0,0
36370,1940,0,0,0,0,0
36429,1880,0,0,0,0,0
36260,1880,0,0,0,0,0
36359,1970,0,0,0,0,0
36270,1890,0,0,0,0,0
36129,1860,0,0,0,0,0
36180,1890,0,0,0,0,0
36210,1910,0,0,0,0,0
36369,1890,0,0,0,0,0
36470,1940,0,0,0,0,0
36199,1930,0,0,0,0,0
35990,1930,0,0,0,0,0
36119,1870,0,0,0,0,0
36180,1850,0,0,0,0,0
36230,1890,0,0,0,0,0
36269,1880,0,0,0,0,0
36060,1930,0,0,0,0,0
36319,1860,0,0,0,0,0
36290,1900,0,0,0,0,0
36450,1940,0,0,0,0,0
36570,1880,0,0,0,0,0
36350,1860,0,0,0,0,0
36329,1900,0,0,0,0,0
36130,1900,0,0,0,0,0
36249,1940,0,0,0,0,0
36070,1900,0,0,0,0,0
36550,2100,0,0,0,0,0
36580,1910,0,0,0,0,0
36080,1900,0,0,0,0,0
36189,1920,0,0,0,0,0
36440,1940,0,0,0,0,0
36459,1940,0,0,0,0,0
36290,1900,0,0,0,0,0
36060,1890,0,0,0,0,0
36310,1900,0,0,0,0,0
36310,1890,0,0,0,0,0
36709,2010,0,0,0,0,0
36400,1930,0,0,0,0,0
36199,1910,0,0,0,0,0
36400,1930,0,0,0,0,0
36490,1870,0,0,0,0,0
38250,1910,0,0,0,0,0
36450,1870,0,0,0,0,0
36139,1900,0,0,0,0,0
36330,1880,0,0,0,0,0
36449,1910,0,0,0,0,0
36010,1920,0,0,0,0,0
35950,1870,0,0,0,0,0
36260,1910,0,0,0,0,0
36110,1860,0,0,0,0,0
36569,1970,0,0,0,0,0
36130,1910,0,0,0,0,0
36609,1920,0,0,0,0,0
35810,1930,0,0,0,0,0
36160,1880,0,0,0,0,0
36290,1900,0,0,0,0,0
36190,1930,0,0,0,0,0
36279,1910,0,0,0,0,0
35990,2040,0,0,0,0,0
36369,1940,0,0,0,0,0
36290,1950,0,0,0,0,0
35970,1880,0,0,0,0,0
36179,1920,0,0,0,0,0
36150,1920,0,0,0,0,0
36359,1840,0,0,0,0,0
36280,1900,0,0,0,0,0
36390,1920,0,0,0,0,0
36140,1860,0,0,0,0,0
36490,1880,0,0,0,0,0
35819,1870,0,0,0,0,0
35930,1890,0,0,0,0,0
36129,1860,0,0,0,0,0
36430,1930,0,0,0,0,0
36050,1950,0,0,0,0,0
36370,2000,0,0,0,0,0
36290,1920,0,0,0,0,0
35890,1890,0,0,0,0,0
36350,1910,0,0,0,0,0
36209,1920,0,0,0,0,0
36370,1960,0,0,0,0,0
36229,1930,0,0,0,0,0
35810,1860,0,0,0,0,0
36410,1860,0,0,0,0,0
36390,1870,0,0,0,0,0
36390,1890,0,0,0,0,0
36139,1920,0,0,0,0,0
36490,1879,0,0,0,0,0
36050,1910,0,0,0,0,0
36420,1900,0,0,0,0,0
36310,2050,0,0,0,0,0
36259,2000,0,0,0,0,0
36200,1910,0,0,0,0,0
36259,1910,0,0,0,0,0
36230,1900,0,0,0,0,0
36150,1860,0,0,0,0,0
36190,1880,0,0,0,0,0
36380,1930,0,0,0,0,0
35959,2050,0,0,0,0,0
36230,1900,0,0,0,0,0
36109,1880,0,0,0,0,0
36250,1850,0,0,0,0,0
35980,1950,0,0,0,0,0
36350,1900,0,0,0,0,0
36040,1920,0,0,0,0,0
36209,1850,0,0,0,0,0
35910,1920,0,0,0,0,0
36399,1850,0,0,0,0,0
36460,1870,0,0,0,0,0
36550,1940,0,0,0,0,0
36569,1980,0,0,0,0,0
36240,1880,0,0,0,0,0
35889,1930,0,0,0,0,0
36240,1870,0,0,0,0,0
35900,1860,0,0,0,0,0
36440,1930,0,0,0,0,0
36110,1870,0,0,0,0,0
36149,1850,0,0,0,0,0
36500,1910,0,0,0,0,0
36419,1920,0,0,0,0,0
36260,1910,0,0,0,0,0
36530,1860,0,0,0,0,0
36189,1940,0,0,0,0,0
36670,1910,0,0,0,0,0
36089,1880,0,0,0,0,0
36420,1910,0,0,0,0,0
36359,1880,0,0,0,0,0
36260,1880,0,0,0,0,0
36330,1960,0,0,0,0,0
36290,1870,0,0,0,0,0
36640,1870,0,0,0,0,0
36639,1890,0,0,0,0,0
36590,1870,0,0,0,0,0
36589,1900,0,0,0,0,0
36680,1850,0,0,0,0,0
36700,1870,0,0,0,0,0
36350,1880,0,0,0,0,0
38950,1880,0,0,0,0,0
36549,1910,0,0,0,0,0
36470,1860,0,0,0,0,0
36699,1920,0,0,0,0,0
36410,1910,0,0,0,0,0
36210,1950,0,0,0,0,0
36320,1870,0,0,0,0,0
36360,1840,0,0,0,0,0

Raw Storage Info
========
Storage: System Account (r:1 w:1)

Median Slopes Analysis
========
-- Extrinsic Time --

Model:
Time ~=    36.29
              µs

Reads = 1
Writes = 1

Min Squares Analysis
========
-- Extrinsic Time --

Model:
Time ~=    36.29
              µs

Reads = 1
Writes = 1

Pallet: "pallet_balances", Extrinsic: "force_transfer", Lowest values: [], Highest values: [], Steps: 50, Repeat: 200
extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
