Pallet: "pallet_balances", Extrinsic: "transfer", Lowest values: [], Highest values: [], Steps: 50, Repeat: 200
25350,1520,0,0,0,0,0
25640,1490,0,0,0,0,0
25529,1450,0,0,0,0,0
25320,1480,0,0,0,0,0
25310,1480,0,0,0,0,0
25350,1490,0,0,0,0,0
25280,1500,0,0,0,0,0
25600,1510,0,0,0,0,0
25379,1450,0,0,0,0,0
25150,1480,0,0,0,0,0
25470,1490,0,0,0,0,0
25400,1460,0,0,0,0,0
25150,1490,0,0,0,0,0
25380,1510,0,0,0,0,0
25149,1460,0,0,0,0,0
25300,1480,0,0,0,0,0
25530,1840,0,0,0,0,0
31680,1480,0,0,0,0,0
25509,1540,0,0,0,0,0
25209,1490,0,0,0,0,0
25230,1500,0,0,0,0,0
25310,1490,0,0,0,0,0
25150,1500,0,0,0,0,0
31540,1790,0,0,0,0,0
31250,1450,0,0,0,0,0
25250,1400,0,0,0,0,0
25240,1490,0,0,0,0,0
25770,1580,0,0,0,0,0
25469,2180,0,0,0,0,0
25760,1470,0,0,0,0,0
25430,1470,0,0,0,0,0
25610,1540,0,0,0,0,0
25410,1450,0,0,0,0,0
25329,1480,0,0,0,0,0
25489,1470,0,0,0,0,0
25410,1500,0,0,0,0,0
25420,1490,0,0,0,0,0
25470,1480,0,0,0,0,0
25220,1470,0,0,0,0,0
25259,1490,0,0,0,0,0
25040,1480,0,0,0,0,0
25400,1530,0,0,0,0,0
25360,1530,0,0,0,0,0
25380,1520,0,0,0,0,0
25410,1860,0,0,0,0,0
32000,1860,0,0,0,0,0
25330,1480,0,0,0,0,0
25630,1490,0,0,0,0,0
25600,1530,0,0,0,0,0
25339,1490,0,0,0,0,0
25630,1510,0,0,0,0,0
25420,1860,0,0,0,0,0

Raw Storage Info
========
Storage: System Account (r:1 w:1)

Median Slopes Analysis
========
-- Extrinsic Time --

Model:
Time ~=    25.43
              µs

Reads = 1
Writes = 1

Min Squares Analysis
========
-- Extrinsic Time --

Model:
Time ~=    25.43
              µs

Reads = 1
Writes = 1

Pallet: "pallet_balances", Extrinsic: "force_transfer", Lowest values: [], Highest values: [], Steps: 50, Repeat: 200
extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
