Pallet: "pallet_balances", Extrinsic: "transfer", Lowest values: [], Highest values: [], Steps: 100, Repeat: 200
63509,1810,0,0,0,0,0
63889,1850,0,0,0,0,0
63850,1850,0,0,0,0,0
63959,1800,0,0,0,0,0
63889,1840,0,0,0,0,0
63930,1840,0,0,0,0,0
64079,1820,0,0,0,0,0
64089,1820,0,0,0,0,0
64070,1840,0,0,0,0,0
63959,1820,0,0,0,0,0
63589,1870,0,0,0,0,0
64080,1880,0,0,0,0,0
64179,1830,0,0,0,0,0
64069,1870,0,0,0,0,0
64170,1830,0,0,0,0,0
64239,1869,0,0,0,0,0
63829,1840,0,0,0,0,0
64480,1990,0,0,0,0,0
64520,1860,0,0,0,0,0
64159,1860,0,0,0,0,0
64149,1830,0,0,0,0,0
64720,1830,0,0,0,0,0
64449,1860,0,0,0,0,0
64599,1900,0,0,0,0,0
64230,1860,0,0,0,0,0
63609,1900,0,0,0,0,0
64139,1840,0,0,0,0,0
64300,1820,0,0,0,0,0
64140,1870,0,0,0,0,0
63749,1830,0,0,0,0,0
64590,1830,0,0,0,0,0
64150,1890,0,0,0,0,0
64309,1800,0,0,0,0,0
63940,1810,0,0,0,0,0
64410,1820,0,0,0,0,0
63699,1810,0,0,0,0,0
64540,1850,0,0,0,0,0
64580,1950,0,0,0,0,0
63989,1870,0,0,0,0,0
69259,1820,0,0,0,0,0
64660,1920,0,0,0,0,0
64669,1830,0,0,0,0,0
64289,1830,0,0,0,0,0
64270,1850,0,0,0,0,0
63740,1820,0,0,0,0,0
63979,1850,0,0,0,0,0
64100,1840,0,0,0,0,0
64040,1860,0,0,0,0,0
64179,1820,0,0,0,0,0
64180,1820,0,0,0,0,0
64490,1850,0,0,0,0,0
64189,1840,0,0,0,0,0
64090,1850,0,0,0,0,0
64100,1860,0,0,0,0,0
64569,1860,0,0,0,0,0

Raw Storage Info
========
Storage: System Account (r:1 w:1)

Median Slopes Analysis
========
-- Extrinsic Time --

Model:
Time ~=    64.35
              µs

Reads = 1
Writes = 1

Min Squares Analysis
========
-- Extrinsic Time --

Model:
Time ~=    64.35
              µs

Reads = 1
Writes = 1

Pallet: "pallet_balances", Extrinsic: "transfer_keep_alive", Lowest values: [], Highest values: [], Steps: 100, Repeat: 200
extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
52510,2000,0,0,0,0,0
48759,1780,0,0,0,0,0
48530,1779,0,0,0,0,0
48749,1780,0,0,0,0,0
48070,1770,0,0,0,0,0
48959,1840,0,0,0,0,0
48610,1730,0,0,0,0,0
48770,1850,0,0,0,0,0
48649,7020,0,0,0,0,0
49050,1760,0,0,0,0,0
48709,1730,0,0,0,0,0
48740,1800,0,0,0,0,0
48959,1800,0,0,0,0,0
48780,1770,0,0,0,0,0
48689,1720,0,0,0,0,0
49080,1760,0,0,0,0,0
48719,1760,0,0,0,0,0
49190,1800,0,0,0,0,0
48819,1730,0,0,0,0,0
49070,1750,0,0,0,0,0
49250,1780,0,0,0,0,0
48990,1800,0,0,0,0,0
53310,1770,0,0,0,0,0
48749,1860,0,0,0,0,0
48500,1790,0,0,0,0,0
48679,1800,0,0,0,0,0
48960,1820,0,0,0,0,0
48379,1770,0,0,0,0,0
48240,1770,0,0,0,0,0
48419,1790,0,0,0,0,0
48310,1780,0,0,0,0,0
60299,1790,0,0,0,0,0
48530,1750,0,0,0,0,0
49139,1770,0,0,0,0,0
48880,1750,0,0,0,0,0
48829,1830,0,0,0,0,0
48540,1790,0,0,0,0,0
48769,1760,0,0,0,0,0
48410,1790,0,0,0,0,0
48650,1810,0,0,0,0,0
48030,1740,0,0,0,0,0
48490,1750,0,0,0,0,0
48549,1800,0,0,0,0,0
49670,1780,0,0,0,0,0
49069,1860,0,0,0,0,0
48650,1750,0,0,0,0,0
48199,1800,0,0,0,0,0
48630,1770,0,0,0,0,0
48339,1820,0,0,0,0,0
48200,1780,0,0,0,0,0
48969,1780,0,0,0,0,0
48890,1810,0,0,0,0,0
49239,1780,0,0,0,0,0
48730,1780,0,0,0,0,0
49359,1810,0,0,0,0,0
48680,1780,0,0,0,0,0
48219,1770,0,0,0,0,0
48430,1760,0,0,0,0,0
48420,1790,0,0,0,0,0
48800,1770,0,0,0,0,0
48570,1800,0,0,0,0,0
48669,1790,0,0,0,0,0
48640,1760,0,0,0,0,0
49019,1750,0,0,0,0,0
49030,1780,0,0,0,0,0
48849,1820,0,0,0,0,0
48450,1760,0,0,0,0,0
48469,1770,0,0,0,0,0
48270,1740,0,0,0,0,0
48530,1770,0,0,0,0,0
48520,1750,0,0,0,0,0
48610,1750,0,0,0,0,0
48099,1780,0,0,0,0,0
48630,1730,0,0,0,0,0
49319,1770,0,0,0,0,0
48740,1780,0,0,0,0,0
48789,1740,0,0,0,0,0
50110,1780,0,0,0,0,0
48339,1760,0,0,0,0,0
48780,1760,0,0,0,0,0
48559,1760,0,0,0,0,0
48420,1780,0,0,0,0,0
48620,1780,0,0,0,0,0
48409,1810,0,0,0,0,0
48120,1790,0,0,0,0,0
48359,1810,0,0,0,0,0
48450,1770,0,0,0,0,0
48549,1780,0,0,0,0,0
49420,1730,0,0,0,0,0
48779,1800,0,0,0,0,0
48680,1750,0,0,0,0,0
48530,1780,0,0,0,0,0
48409,1770,0,0,0,0,0
48410,1780,0,0,0,0,0
48469,1740,0,0,0,0,0
48820,1740,0,0,0,0,0
48469,1790,0,0,0,0,0
49370,1780,0,0,0,0,0
48869,1780,0,0,0,0,0
48710,1740,0,0,0,0,0
48269,1750,0,0,0,0,0
48310,1780,0,0,0,0,0
48870,1780,0,0,0,0,0
48469,1780,0,0,0,0,0
48590,1800,0,0,0,0,0
48949,1800,0,0,0,0,0
48520,1750,0,0,0,0,0
48589,1710,0,0,0,0,0
48670,1790,0,0,0,0,0
48869,1750,0,0,0,0,0
48290,1800,0,0,0,0,0
48720,1770,0,0,0,0,0
49119,1830,0,0,0,0,0
49240,1760,0,0,0,0,0
48439,1740,0,0,0,0,0
48670,1780,0,0,0,0,0
48689,1770,0,0,0,0,0
48760,1700,0,0,0,0,0
48629,1780,0,0,0,0,0
48500,1780,0,0,0,0,0
48479,1770,0,0,0,0,0
48260,1800,0,0,0,0,0
48780,1850,0,0,0,0,0
48900,1710,0,0,0,0,0
48220,1780,0,0,0,0,0
48469,1780,0,0,0,0,0
48870,1790,0,0,0,0,0
48789,1760,0,0,0,0,0
48420,1820,0,0,0,0,0
49129,1780,0,0,0,0,0
49160,1810,0,0,0,0,0
48779,1810,0,0,0,0,0
48450,1800,0,0,0,0,0
48460,1800,0,0,0,0,0
49380,1830,0,0,0,0,0
48790,1800,0,0,0,0,0
49219,1820,0,0,0,0,0
48590,1720,0,0,0,0,0
48429,1780,0,0,0,0,0
48740,1790,0,0,0,0,0
48539,1790,0,0,0,0,0
48650,1780,0,0,0,0,0
48709,1780,0,0,0,0,0
48890,1780,0,0,0,0,0
48720,1790,0,0,0,0,0
58549,1830,0,0,0,0,0
48410,1780,0,0,0,0,0
48379,2290,0,0,0,0,0
48600,1800,0,0,0,0,0
48259,1780,0,0,0,0,0
48780,1790,0,0,0,0,0
48549,1800,0,0,0,0,0
48670,1859,0,0,0,0,0
48839,1800,0,0,0,0,0
48410,1810,0,0,0,0,0
48320,1780,0,0,0,0,0
48980,1730,0,0,0,0,0
48720,1740,0,0,0,0,0
49079,1760,0,0,0,0,0
48590,1790,0,0,0,0,0
48759,1760,0,0,0,0,0
48730,1769,0,0,0,0,0
48659,1760,0,0,0,0,0
48690,1730,0,0,0,0,0
49210,1780,0,0,0,0,0
48950,1820,0,0,0,0,0
48920,1790,0,0,0,0,0
48829,1740,0,0,0,0,0
54690,1810,0,0,0,0,0
48899,1820,0,0,0,0,0
48610,1790,0,0,0,0,0
48419,1750,0,0,0,0,0
48940,1770,0,0,0,0,0
48609,1810,0,0,0,0,0
48820,1760,0,0,0,0,0
48429,1780,0,0,0,0,0
48480,1760,0,0,0,0,0
48720,1790,0,0,0,0,0
49289,1780,0,0,0,0,0
49010,1800,0,0,0,0,0
49099,1810,0,0,0,0,0
48980,1760,0,0,0,0,0
48909,1740,0,0,0,0,0
48900,1770,0,0,0,0,0
48819,1790,0,0,0,0,0
48880,1780,0,0,0,0,0
48670,1760,0,0,0,0,0
48790,2200,0,0,0,0,0
48600,1760,0,0,0,0,0
48799,1830,0,0,0,0,0
48900,1820,0,0,0,0,0
49899,1800,0,0,0,0,0
49000,1830,0,0,0,0,0
49199,1850,0,0,0,0,0
48880,1800,0,0,0,0,0
48179,1830,0,0,0,0,0
49190,1830,0,0,0,0,0
49329,1810,0,0,0,0,0
48500,1810,0,0,0,0,0
48200,1820,0,0,0,0,0

Raw Storage Info
========
Storage: System Account (r:1 w:1)

Median Slopes Analysis
========
-- Extrinsic Time --

Model:
Time ~=    48.71
              µs

Reads = 1
Writes = 1

Min Squares Analysis
========
-- Extrinsic Time --

Model:
Time ~=    48.71
              µs

Reads = 1
Writes = 1

Pallet: "pallet_balances", Extrinsic: "set_balance_creating", Lowest values: [], Highest values: [], Steps: 100, Repeat: 200
extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
32690,2050,0,0,0,0,0
30139,1780,0,0,0,0,0
29530,1820,0,0,0,0,0
29420,1780,0,0,0,0,0
29709,1760,0,0,0,0,0
29480,1760,0,0,0,0,0
29560,1760,0,0,0,0,0
29429,1790,0,0,0,0,0
29240,1760,0,0,0,0,0
28910,1810,0,0,0,0,0
29100,1760,0,0,0,0,0
29309,1780,0,0,0,0,0
29240,1750,0,0,0,0,0
29380,1810,0,0,0,0,0
29519,1790,0,0,0,0,0
33770,1790,0,0,0,0,0
29160,1760,0,0,0,0,0
29299,1740,0,0,0,0,0
29320,1770,0,0,0,0,0
30030,1800,0,0,0,0,0
29409,1730,0,0,0,0,0
29230,1730,0,0,0,0,0
29270,1740,0,0,0,0,0
29279,1800,0,0,0,0,0
29230,1770,0,0,0,0,0
29830,1810,0,0,0,0,0
29409,1810,0,0,0,0,0
29530,1780,0,0,0,0,0
29260,1780,0,0,0,0,0
29349,1780,0,0,0,0,0
29220,1760,0,0,0,0,0
29310,1750,0,0,0,0,0
29330,1780,0,0,0,0,0
29640,1760,0,0,0,0,0
29400,1750,0,0,0,0,0
29350,1800,0,0,0,0,0
29219,1800,0,0,0,0,0
29380,1760,0,0,0,0,0
29040,1760,0,0,0,0,0
29599,1750,0,0,0,0,0
29690,1760,0,0,0,0,0
29680,1790,0,0,0,0,0
29689,1750,0,0,0,0,0
29330,1770,0,0,0,0,0
29880,1800,0,0,0,0,0
29609,1730,0,0,0,0,0
29290,1760,0,0,0,0,0
29000,1780,0,0,0,0,0
29629,1760,0,0,0,0,0
29190,1810,0,0,0,0,0
29470,1760,0,0,0,0,0
29240,1750,0,0,0,0,0
29490,1770,0,0,0,0,0
29510,1750,0,0,0,0,0
29550,1760,0,0,0,0,0
29250,1780,0,0,0,0,0
29530,1749,0,0,0,0,0
29550,1750,0,0,0,0,0
29829,1750,0,0,0,0,0
29280,1760,0,0,0,0,0
29330,1750,0,0,0,0,0
29649,1770,0,0,0,0,0
29760,1750,0,0,0,0,0
29340,1740,0,0,0,0,0
29199,1760,0,0,0,0,0
29580,1810,0,0,0,0,0
29450,1800,0,0,0,0,0
29739,1740,0,0,0,0,0
29340,1770,0,0,0,0,0
30270,1830,0,0,0,0,0
29569,1720,0,0,0,0,0
29570,1760,0,0,0,0,0
29090,1720,0,0,0,0,0
29209,1760,0,0,0,0,0
29650,1770,0,0,0,0,0
29520,1810,0,0,0,0,0
29400,1730,0,0,0,0,0
29510,1750,0,0,0,0,0
29330,1740,0,0,0,0,0
29400,1750,0,0,0,0,0
29389,1760,0,0,0,0,0
29430,1790,0,0,0,0,0
29260,1740,0,0,0,0,0
29649,1740,0,0,0,0,0
29490,1770,0,0,0,0,0
29460,1750,0,0,0,0,0
29339,1760,0,0,0,0,0
29570,1760,0,0,0,0,0
29240,1750,0,0,0,0,0
29450,1810,0,0,0,0,0
29630,1780,0,0,0,0,0
29730,1770,0,0,0,0,0
29460,1790,0,0,0,0,0
29359,1790,0,0,0,0,0
29320,1779,0,0,0,0,0
29500,1730,0,0,0,0,0
29319,1760,0,0,0,0,0
29220,1740,0,0,0,0,0
29360,1750,0,0,0,0,0
29469,1780,0,0,0,0,0
29510,1720,0,0,0,0,0
29470,1740,0,0,0,0,0
29289,1750,0,0,0,0,0
29380,1790,0,0,0,0,0
29310,1760,0,0,0,0,0
29620,1760,0,0,0,0,0
29540,1810,0,0,0,0,0
29560,1820,0,0,0,0,0
29180,1760,0,0,0,0,0
29419,1770,0,0,0,0,0
29420,1790,0,0,0,0,0
29570,1790,0,0,0,0,0
28929,1730,0,0,0,0,0
29670,1770,0,0,0,0,0
29170,1790,0,0,0,0,0
29219,1780,0,0,0,0,0
29330,1730,0,0,0,0,0
29240,1780,0,0,0,0,0
29359,1740,0,0,0,0,0
29540,1900,0,0,0,0,0
29580,1750,0,0,0,0,0
29139,1740,0,0,0,0,0
29520,1730,0,0,0,0,0
29420,1740,0,0,0,0,0
29320,1740,0,0,0,0,0
29540,1800,0,0,0,0,0
29850,1780,0,0,0,0,0
29130,1760,0,0,0,0,0
29479,1770,0,0,0,0,0
29710,1750,0,0,0,0,0
29310,1760,0,0,0,0,0
29209,1790,0,0,0,0,0
29240,1760,0,0,0,0,0
29220,1770,0,0,0,0,0
29359,1820,0,0,0,0,0
29010,1760,0,0,0,0,0
29650,1780,0,0,0,0,0
29639,1760,0,0,0,0,0
29500,1790,0,0,0,0,0
29120,1800,0,0,0,0,0
29560,1790,0,0,0,0,0
29030,1770,0,0,0,0,0
29160,1730,0,0,0,0,0
29190,1810,0,0,0,0,0
29089,1820,0,0,0,0,0
30190,1770,0,0,0,0,0
29480,1740,0,0,0,0,0
29399,1760,0,0,0,0,0
29490,1760,0,0,0,0,0
29150,1810,0,0,0,0,0
29369,1770,0,0,0,0,0
29070,1760,0,0,0,0,0
29100,1790,0,0,0,0,0
29380,1800,0,0,0,0,0
29140,1770,0,0,0,0,0
29210,1780,0,0,0,0,0
29060,1760,0,0,0,0,0
29450,1790,0,0,0,0,0
29380,1759,0,0,0,0,0
29230,1740,0,0,0,0,0
29409,1740,0,0,0,0,0
29510,1730,0,0,0,0,0
29690,1750,0,0,0,0,0
29259,1810,0,0,0,0,0
29400,1800,0,0,0,0,0
29160,1810,0,0,0,0,0
29249,1790,0,0,0,0,0
29400,1770,0,0,0,0,0
29180,1750,0,0,0,0,0
29639,1780,0,0,0,0,0
30100,1790,0,0,0,0,0
29800,1790,0,0,0,0,0
29379,1760,0,0,0,0,0
29270,1770,0,0,0,0,0
29270,1750,0,0,0,0,0
29670,1780,0,0,0,0,0
29800,1760,0,0,0,0,0
29230,1780,0,0,0,0,0
29270,1790,0,0,0,0,0
29589,1730,0,0,0,0,0
29430,1750,0,0,0,0,0
29890,1780,0,0,0,0,0
29239,1770,0,0,0,0,0
29510,1730,0,0,0,0,0
29820,1740,0,0,0,0,0
29169,1760,0,0,0,0,0
29480,1760,0,0,0,0,0
29380,1800,0,0,0,0,0
29489,1770,0,0,0,0,0
29480,1810,0,0,0,0,0
29110,1720,0,0,0,0,0
29660,1810,0,0,0,0,0
29580,1770,0,0,0,0,0
29260,1780,0,0,0,0,0
29190,1790,0,0,0,0,0
35139,1850,0,0,0,0,0
29470,1750,0,0,0,0,0
29210,1780,0,0,0,0,0
29529,1770,0,0,0,0,0
29630,1790,0,0,0,0,0

Raw Storage Info
========
Storage: System Account (r:1 w:1)

Median Slopes Analysis
========
-- Extrinsic Time --

Model:
Time ~=     29.4
              µs

Reads = 1
Writes = 1

Min Squares Analysis
========
-- Extrinsic Time --

Model:
Time ~=     29.4
              µs

Reads = 1
Writes = 1

Pallet: "pallet_balances", Extrinsic: "set_balance_killing", Lowest values: [], Highest values: [], Steps: 100, Repeat: 200
extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
36659,2120,0,0,0,0,0
34620,1840,0,0,0,0,0
34169,1810,0,0,0,0,0
34120,1830,0,0,0,0,0
33750,1830,0,0,0,0,0
34119,1860,0,0,0,0,0
34030,1800,0,0,0,0,0
34290,1800,0,0,0,0,0
33859,1810,0,0,0,0,0
34150,1840,0,0,0,0,0
33980,1820,0,0,0,0,0
34019,1800,0,0,0,0,0
34230,1790,0,0,0,0,0
34350,1800,0,0,0,0,0
33899,1770,0,0,0,0,0
34400,1810,0,0,0,0,0
34340,1790,0,0,0,0,0
34439,1770,0,0,0,0,0
33830,1710,0,0,0,0,0
35390,1890,0,0,0,0,0
33989,1800,0,0,0,0,0
33790,1770,0,0,0,0,0
33870,1810,0,0,0,0,0
34029,1780,0,0,0,0,0
33850,1770,0,0,0,0,0
33890,1770,0,0,0,0,0
34219,1810,0,0,0,0,0
34070,1760,0,0,0,0,0
34060,1790,0,0,0,0,0
33709,1780,0,0,0,0,0
34160,1770,0,0,0,0,0
34080,1760,0,0,0,0,0
34030,1740,0,0,0,0,0
34010,1770,0,0,0,0,0
33990,1760,0,0,0,0,0
33820,1740,0,0,0,0,0
34270,1800,0,0,0,0,0
33920,1790,0,0,0,0,0
33810,1780,0,0,0,0,0
34160,1790,0,0,0,0,0
34140,1820,0,0,0,0,0
33620,1740,0,0,0,0,0
33890,1829,0,0,0,0,0
33870,1760,0,0,0,0,0
35100,1820,0,0,0,0,0
34130,1780,0,0,0,0,0
34089,1790,0,0,0,0,0
34200,1800,0,0,0,0,0
34110,1820,0,0,0,0,0
33899,1760,0,0,0,0,0
33940,1780,0,0,0,0,0
33810,1820,0,0,0,0,0
33820,1780,0,0,0,0,0
34440,1820,0,0,0,0,0
34170,1800,0,0,0,0,0
34140,1730,0,0,0,0,0
33890,1740,0,0,0,0,0
34010,1790,0,0,0,0,0
33910,1800,0,0,0,0,0
34030,1790,0,0,0,0,0
33790,1740,0,0,0,0,0
33910,1820,0,0,0,0,0
33470,1810,0,0,0,0,0
33840,1730,0,0,0,0,0
33890,1810,0,0,0,0,0
33830,1820,0,0,0,0,0
33650,1790,0,0,0,0,0
33610,1840,0,0,0,0,0
33919,6830,0,0,0,0,0
34160,1840,0,0,0,0,0
33930,1780,0,0,0,0,0
33740,1750,0,0,0,0,0
34390,1810,0,0,0,0,0
33890,1830,0,0,0,0,0
33770,1770,0,0,0,0,0
33890,1770,0,0,0,0,0
34200,1800,0,0,0,0,0
33870,1780,0,0,0,0,0
33920,1800,0,0,0,0,0
34060,1810,0,0,0,0,0
33990,1820,0,0,0,0,0
33850,1710,0,0,0,0,0
34259,1770,0,0,0,0,0
34300,1770,0,0,0,0,0
34090,1790,0,0,0,0,0
34069,1830,0,0,0,0,0
34510,1770,0,0,0,0,0
34030,1810,0,0,0,0,0
34019,1750,0,0,0,0,0
34410,1840,0,0,0,0,0
34290,1790,0,0,0,0,0
33999,1770,0,0,0,0,0
33970,1780,0,0,0,0,0
34270,1880,0,0,0,0,0
34559,1780,0,0,0,0,0
33940,1820,0,0,0,0,0
34080,1820,0,0,0,0,0
33839,1780,0,0,0,0,0
33980,1780,0,0,0,0,0
34220,1760,0,0,0,0,0
34059,1780,0,0,0,0,0
34260,1740,0,0,0,0,0
33800,1760,0,0,0,0,0
34019,1750,0,0,0,0,0
34180,1770,0,0,0,0,0
34260,1770,0,0,0,0,0
34269,1810,0,0,0,0,0
33830,1750,0,0,0,0,0
34180,1720,0,0,0,0,0
34009,1790,0,0,0,0,0
34370,1740,0,0,0,0,0
34110,1770,0,0,0,0,0
34149,1780,0,0,0,0,0
34070,1760,0,0,0,0,0
33980,1750,0,0,0,0,0
34339,1810,0,0,0,0,0
34360,1750,0,0,0,0,0
34080,1790,0,0,0,0,0
39889,1780,0,0,0,0,0
34120,1780,0,0,0,0,0
33960,1820,0,0,0,0,0
34079,1800,0,0,0,0,0
33760,1780,0,0,0,0,0
33950,1820,0,0,0,0,0
33989,1830,0,0,0,0,0
33790,1780,0,0,0,0,0
34020,1710,0,0,0,0,0
33959,1760,0,0,0,0,0
34110,1750,0,0,0,0,0
34000,1790,0,0,0,0,0
33949,1780,0,0,0,0,0
33850,1800,0,0,0,0,0
34040,1750,0,0,0,0,0
38009,1750,0,0,0,0,0
33910,1790,0,0,0,0,0
34160,1770,0,0,0,0,0
33959,1750,0,0,0,0,0
34440,1750,0,0,0,0,0
34150,1780,0,0,0,0,0
34319,1840,0,0,0,0,0
34020,1790,0,0,0,0,0
34130,1750,0,0,0,0,0
34209,1810,0,0,0,0,0
35160,1790,0,0,0,0,0
34000,1730,0,0,0,0,0
34059,1770,0,0,0,0,0
34300,1810,0,0,0,0,0
33880,1760,0,0,0,0,0
34279,1770,0,0,0,0,0
34060,1800,0,0,0,0,0
34340,1790,0,0,0,0,0
34089,1750,0,0,0,0,0
33970,1770,0,0,0,0,0
34380,1790,0,0,0,0,0
34029,1710,0,0,0,0,0
34000,1740,0,0,0,0,0
34020,1740,0,0,0,0,0
33809,1820,0,0,0,0,0
33750,1740,0,0,0,0,0
34050,1800,0,0,0,0,0
34169,1810,0,0,0,0,0
34100,1780,0,0,0,0,0
34250,1770,0,0,0,0,0
34139,1820,0,0,0,0,0
33940,1830,0,0,0,0,0
33790,1820,0,0,0,0,0
34029,1780,0,0,0,0,0
33760,1790,0,0,0,0,0
34140,1830,0,0,0,0,0
33919,1770,0,0,0,0,0
33940,1760,0,0,0,0,0
34010,1780,0,0,0,0,0
33849,1780,0,0,0,0,0
33950,1720,0,0,0,0,0
34420,1800,0,0,0,0,0
34309,1750,0,0,0,0,0
34090,2220,0,0,0,0,0
34010,1780,0,0,0,0,0
34119,1780,0,0,0,0,0
34140,1810,0,0,0,0,0
34070,1820,0,0,0,0,0
34249,1770,0,0,0,0,0
34180,1800,0,0,0,0,0
33720,1810,0,0,0,0,0
33809,1780,0,0,0,0,0
33700,1810,0,0,0,0,0
33880,1780,0,0,0,0,0
34399,1860,0,0,0,0,0
34350,1780,0,0,0,0,0
34310,1800,0,0,0,0,0
34049,1760,0,0,0,0,0
34490,1760,0,0,0,0,0
34260,1830,0,0,0,0,0
34559,1840,0,0,0,0,0
34100,1790,0,0,0,0,0
39060,1790,0,0,0,0,0
34140,1770,0,0,0,0,0
34130,1810,0,0,0,0,0
33830,1760,0,0,0,0,0
33860,1810,0,0,0,0,0

Raw Storage Info
========
Storage: System Account (r:1 w:1)

Median Slopes Analysis
========
-- Extrinsic Time --

Model:
Time ~=    34.05
              µs

Reads = 1
Writes = 1

Min Squares Analysis
========
-- Extrinsic Time --

Model:
Time ~=    34.05
              µs

Reads = 1
Writes = 1

Pallet: "pallet_balances", Extrinsic: "force_transfer", Lowest values: [], Highest values: [], Steps: 100, Repeat: 200
extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
