Pallet: "pallet_balances", Extrinsic: "transfer", Lowest values: [], Highest values: [], Steps: 50, Repeat: 200
45950,1500,0,0,0,0,0
45770,1450,0,0,0,0,0
45279,1450,0,0,0,0,0
45630,1490,0,0,0,0,0
46239,1440,0,0,0,0,0
46210,1530,0,0,0,0,0
45970,1510,0,0,0,0,0
46119,1570,0,0,0,0,0
46020,1460,0,0,0,0,0
46319,1490,0,0,0,0,0
46100,1480,0,0,0,0,0
45909,1520,0,0,0,0,0
46030,1500,0,0,0,0,0
46250,1550,0,0,0,0,0
46279,1490,0,0,0,0,0
46150,1450,0,0,0,0,0
45829,1480,0,0,0,0,0
45940,1470,0,0,0,0,0
45790,1420,0,0,0,0,0
57059,1960,0,0,0,0,0
45790,1460,0,0,0,0,0
45659,1510,0,0,0,0,0
45970,1490,0,0,0,0,0
45899,1460,0,0,0,0,0
46060,1460,0,0,0,0,0
46320,1540,0,0,0,0,0
45809,1450,0,0,0,0,0
46180,1430,0,0,0,0,0
46459,1460,0,0,0,0,0
45750,1500,0,0,0,0,0
45989,1450,0,0,0,0,0
46140,1500,0,0,0,0,0
46350,1520,0,0,0,0,0
45949,1470,0,0,0,0,0
46100,1480,0,0,0,0,0
45979,1450,0,0,0,0,0
46550,1520,0,0,0,0,0
46130,1530,0,0,0,0,0
45990,1510,0,0,0,0,0
45960,1490,0,0,0,0,0
46149,1480,0,0,0,0,0
46260,1470,0,0,0,0,0
46109,1530,0,0,0,0,0
52010,1519,0,0,0,0,0
46499,1560,0,0,0,0,0
46320,1480,0,0,0,0,0
47040,1440,0,0,0,0,0
46429,1490,0,0,0,0,0
46420,1430,0,0,0,0,0
46169,1450,0,0,0,0,0
45660,1520,0,0,0,0,0
46400,1500,0,0,0,0,0
46370,1480,0,0,0,0,0
46700,1460,0,0,0,0,0
46429,1470,0,0,0,0,0
46350,1460,0,0,0,0,0
46499,1460,0,0,0,0,0
46380,1450,0,0,0,0,0
46200,1520,0,0,0,0,0
46089,1520,0,0,0,0,0
46160,1440,0,0,0,0,0
46269,1470,0,0,0,0,0
46100,1420,0,0,0,0,0
46200,1500,0,0,0,0,0
46210,1450,0,0,0,0,0
46190,1490,0,0,0,0,0
46199,1490,0,0,0,0,0
46060,1510,0,0,0,0,0
46109,1530,0,0,0,0,0
45770,1500,0,0,0,0,0
46180,1590,0,0,0,0,0
46569,1470,0,0,0,0,0
46070,1460,0,0,0,0,0
46229,1500,0,0,0,0,0
46780,1490,0,0,0,0,0
46140,1860,0,0,0,0,0
57240,1480,0,0,0,0,0
45910,1460,0,0,0,0,0
46539,1490,0,0,0,0,0
45590,1500,0,0,0,0,0
45849,1510,0,0,0,0,0
46590,1799,0,0,0,0,0
49749,1470,0,0,0,0,0
45660,1500,0,0,0,0,0
45940,1470,0,0,0,0,0
45969,1450,0,0,0,0,0
46030,1450,0,0,0,0,0
45899,1500,0,0,0,0,0
45970,1550,0,0,0,0,0
46000,1490,0,0,0,0,0
56649,1500,0,0,0,0,0
46330,1510,0,0,0,0,0
46129,1440,0,0,0,0,0
45750,1500,0,0,0,0,0
46189,1510,0,0,0,0,0
46200,1450,0,0,0,0,0
46260,1480,0,0,0,0,0
45849,1450,0,0,0,0,0
46190,1510,0,0,0,0,0
46019,1500,0,0,0,0,0
46340,1510,0,0,0,0,0
45920,1520,0,0,0,0,0
46319,1480,0,0,0,0,0
45900,1460,0,0,0,0,0
46209,1490,0,0,0,0,0
46170,1440,0,0,0,0,0
46019,1470,0,0,0,0,0
46020,1450,0,0,0,0,0
46470,1460,0,0,0,0,0
46359,1550,0,0,0,0,0
46090,1530,0,0,0,0,0
45929,1510,0,0,0,0,0
45880,1480,0,0,0,0,0
45900,1480,0,0,0,0,0
51539,1490,0,0,0,0,0

Raw Storage Info
========
Storage: System Account (r:1 w:1)

Median Slopes Analysis
========
-- Extrinsic Time --

Model:
Time ~=    46.03
              µs

Reads = 1
Writes = 1

Min Squares Analysis
========
-- Extrinsic Time --

Model:
Time ~=    46.03
              µs

Reads = 1
Writes = 1

Pallet: "pallet_balances", Extrinsic: "transfer_keep_alive", Lowest values: [], Highest values: [], Steps: 50, Repeat: 200
extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
40849,1800,0,0,0,0,0
35650,1430,0,0,0,0,0
35290,1480,0,0,0,0,0
35190,1550,0,0,0,0,0
34999,1470,0,0,0,0,0
34909,1470,0,0,0,0,0
34690,1490,0,0,0,0,0
35090,1450,0,0,0,0,0
35300,1420,0,0,0,0,0
35149,1430,0,0,0,0,0
34750,1830,0,0,0,0,0
43690,1850,0,0,0,0,0
35069,1540,0,0,0,0,0
34960,1480,0,0,0,0,0
34900,1460,0,0,0,0,0
35040,1460,0,0,0,0,0
35769,1450,0,0,0,0,0
35120,1440,0,0,0,0,0
34890,1420,0,0,0,0,0
35120,1440,0,0,0,0,0
35059,1400,0,0,0,0,0
35400,1540,0,0,0,0,0
35620,1430,0,0,0,0,0
35420,1490,0,0,0,0,0
35609,1430,0,0,0,0,0
35650,1450,0,0,0,0,0
35500,1490,0,0,0,0,0
35670,1460,0,0,0,0,0
35869,1480,0,0,0,0,0
35259,1480,0,0,0,0,0
35120,1480,0,0,0,0,0
34880,1470,0,0,0,0,0
35260,1470,0,0,0,0,0
35319,1470,0,0,0,0,0
35600,1460,0,0,0,0,0
36020,1490,0,0,0,0,0
35340,1460,0,0,0,0,0
35249,1460,0,0,0,0,0
34970,1450,0,0,0,0,0
35400,1440,0,0,0,0,0
35190,1450,0,0,0,0,0
35299,1460,0,0,0,0,0
35299,1450,0,0,0,0,0
35740,1500,0,0,0,0,0
35560,1450,0,0,0,0,0
35350,1460,0,0,0,0,0
35309,1410,0,0,0,0,0
35310,1540,0,0,0,0,0
48050,1510,0,0,0,0,0
36119,1470,0,0,0,0,0
35199,1500,0,0,0,0,0
35280,1440,0,0,0,0,0
35150,1450,0,0,0,0,0
34960,1430,0,0,0,0,0
34749,1480,0,0,0,0,0
34689,1430,0,0,0,0,0
35300,1420,0,0,0,0,0
34840,1440,0,0,0,0,0
43330,1810,0,0,0,0,0
40560,1450,0,0,0,0,0
34830,1420,0,0,0,0,0
35150,1460,0,0,0,0,0
35400,1430,0,0,0,0,0
35289,1440,0,0,0,0,0
35240,1430,0,0,0,0,0
34850,1390,0,0,0,0,0
34790,1480,0,0,0,0,0
34969,1420,0,0,0,0,0
35539,1460,0,0,0,0,0
35210,1440,0,0,0,0,0
35030,1430,0,0,0,0,0
34850,1450,0,0,0,0,0
35549,1390,0,0,0,0,0
35259,1370,0,0,0,0,0
35130,1380,0,0,0,0,0
40380,1450,0,0,0,0,0
35550,1470,0,0,0,0,0
34989,1440,0,0,0,0,0
35210,1420,0,0,0,0,0
35290,1440,0,0,0,0,0
35770,1400,0,0,0,0,0
35589,1410,0,0,0,0,0
34989,1450,0,0,0,0,0
35290,1500,0,0,0,0,0
35380,1470,0,0,0,0,0
35520,1460,0,0,0,0,0
35709,1450,0,0,0,0,0
34890,1430,0,0,0,0,0
35430,1420,0,0,0,0,0
34750,1430,0,0,0,0,0
35059,1410,0,0,0,0,0
35179,1460,0,0,0,0,0
35090,1500,0,0,0,0,0
35050,1440,0,0,0,0,0
34870,1410,0,0,0,0,0
35019,1410,0,0,0,0,0
35450,1490,0,0,0,0,0
35150,1430,0,0,0,0,0
35110,1440,0,0,0,0,0
35349,1460,0,0,0,0,0
35810,1440,0,0,0,0,0
35370,1430,0,0,0,0,0
34970,1420,0,0,0,0,0
35609,1440,0,0,0,0,0
34829,1410,0,0,0,0,0
34840,1400,0,0,0,0,0
35270,1420,0,0,0,0,0
35050,1450,0,0,0,0,0
34869,1440,0,0,0,0,0
34840,1390,0,0,0,0,0
35290,1390,0,0,0,0,0
34890,1430,0,0,0,0,0
35030,1430,0,0,0,0,0
35059,1430,0,0,0,0,0
34800,1410,0,0,0,0,0
35250,1430,0,0,0,0,0
34990,1480,0,0,0,0,0
35249,1480,0,0,0,0,0
35290,1430,0,0,0,0,0
35030,1420,0,0,0,0,0
35450,1470,0,0,0,0,0
34670,1400,0,0,0,0,0
34779,1430,0,0,0,0,0
34750,1440,0,0,0,0,0
34910,1390,0,0,0,0,0
35060,1390,0,0,0,0,0
35309,1400,0,0,0,0,0
34910,1430,0,0,0,0,0
34960,1450,0,0,0,0,0
35480,1440,0,0,0,0,0
35249,1560,0,0,0,0,0
35090,1410,0,0,0,0,0
34740,1440,0,0,0,0,0
34900,1440,0,0,0,0,0
35069,1430,0,0,0,0,0
34789,1410,0,0,0,0,0
34650,1430,0,0,0,0,0
35210,1400,0,0,0,0,0
34630,1460,0,0,0,0,0
34869,1440,0,0,0,0,0
34900,1460,0,0,0,0,0
35480,1410,0,0,0,0,0
34960,1460,0,0,0,0,0
34819,1420,0,0,0,0,0
34669,1430,0,0,0,0,0
34890,1400,0,0,0,0,0
35020,1380,0,0,0,0,0
34840,1390,0,0,0,0,0
34509,1460,0,0,0,0,0
34760,1430,0,0,0,0,0
34560,1400,0,0,0,0,0
34730,1460,0,0,0,0,0
34689,1460,0,0,0,0,0
34819,1410,0,0,0,0,0
34930,1410,0,0,0,0,0
34900,1410,0,0,0,0,0
35040,1460,0,0,0,0,0
35299,1410,0,0,0,0,0
40770,1530,0,0,0,0,0
35330,1420,0,0,0,0,0
35020,1420,0,0,0,0,0
34809,1400,0,0,0,0,0
35269,1480,0,0,0,0,0
35600,1450,0,0,0,0,0
34910,1400,0,0,0,0,0
35200,1430,0,0,0,0,0
34719,1470,0,0,0,0,0
34550,1410,0,0,0,0,0
34700,1400,0,0,0,0,0
34830,1400,0,0,0,0,0
35099,1490,0,0,0,0,0
34629,1430,0,0,0,0,0
34910,1400,0,0,0,0,0
34570,1390,0,0,0,0,0
35010,1410,0,0,0,0,0
35169,1440,0,0,0,0,0
34870,1440,0,0,0,0,0
34670,1400,0,0,0,0,0
34900,1460,0,0,0,0,0
34849,1400,0,0,0,0,0
34989,1420,0,0,0,0,0
35130,1450,0,0,0,0,0
34980,1400,0,0,0,0,0
35210,1370,0,0,0,0,0
34539,1460,0,0,0,0,0
35150,1420,0,0,0,0,0
35420,1490,0,0,0,0,0
35080,1430,0,0,0,0,0
35159,1400,0,0,0,0,0
35419,1430,0,0,0,0,0
34890,1440,0,0,0,0,0
35120,1420,0,0,0,0,0
34900,1480,0,0,0,0,0
34919,1470,0,0,0,0,0
35020,1410,0,0,0,0,0
35180,1420,0,0,0,0,0
39470,1780,0,0,0,0,0
38060,1430,0,0,0,0,0
35080,1440,0,0,0,0,0
35040,1440,0,0,0,0,0

Raw Storage Info
========
Storage: System Account (r:1 w:1)

Median Slopes Analysis
========
-- Extrinsic Time --

Model:
Time ~=    35.09
              µs

Reads = 1
Writes = 1

Min Squares Analysis
========
-- Extrinsic Time --

Model:
Time ~=    35.09
              µs

Reads = 1
Writes = 1

Pallet: "pallet_balances", Extrinsic: "set_balance_creating", Lowest values: [], Highest values: [], Steps: 50, Repeat: 200
extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
26190,1749,0,0,0,0,0
22800,1460,0,0,0,0,0
22640,1400,0,0,0,0,0
22049,1400,0,0,0,0,0
22320,1430,0,0,0,0,0
21950,1420,0,0,0,0,0
21860,1430,0,0,0,0,0
21870,1450,0,0,0,0,0
22170,1440,0,0,0,0,0
21789,1360,0,0,0,0,0
21910,1440,0,0,0,0,0
22180,1400,0,0,0,0,0
21720,1360,0,0,0,0,0
21810,1390,0,0,0,0,0
21620,1400,0,0,0,0,0
21710,1410,0,0,0,0,0
21629,1400,0,0,0,0,0
21799,1380,0,0,0,0,0
21970,1380,0,0,0,0,0
21620,1420,0,0,0,0,0
21710,1410,0,0,0,0,0
21470,1440,0,0,0,0,0
21420,1430,0,0,0,0,0
22130,1390,0,0,0,0,0
21819,1380,0,0,0,0,0
21660,1410,0,0,0,0,0
22180,1440,0,0,0,0,0
22730,1570,0,0,0,0,0
22100,1460,0,0,0,0,0
21860,1460,0,0,0,0,0
21759,1400,0,0,0,0,0
21520,1420,0,0,0,0,0
21740,1420,0,0,0,0,0
21590,1410,0,0,0,0,0
21810,1420,0,0,0,0,0
22110,1420,0,0,0,0,0
22060,1420,0,0,0,0,0
21729,1410,0,0,0,0,0
21580,1460,0,0,0,0,0
21630,1400,0,0,0,0,0
22010,1400,0,0,0,0,0
21730,1440,0,0,0,0,0
21950,1370,0,0,0,0,0
21970,1450,0,0,0,0,0
21779,1410,0,0,0,0,0
22110,1450,0,0,0,0,0
21960,1400,0,0,0,0,0
22110,1410,0,0,0,0,0
21860,1360,0,0,0,0,0
21560,1400,0,0,0,0,0
21910,1410,0,0,0,0,0
21719,1420,0,0,0,0,0
21950,1460,0,0,0,0,0
21840,1340,0,0,0,0,0
21570,1410,0,0,0,0,0
21790,1410,0,0,0,0,0
26700,1410,0,0,0,0,0
21840,1410,0,0,0,0,0
21879,1410,0,0,0,0,0
22050,1380,0,0,0,0,0
21960,1430,0,0,0,0,0
22030,1410,0,0,0,0,0
22010,1420,0,0,0,0,0
22090,1420,0,0,0,0,0
21940,1420,0,0,0,0,0
22239,1470,0,0,0,0,0
22090,1470,0,0,0,0,0
22140,1420,0,0,0,0,0
21660,1430,0,0,0,0,0
22040,1470,0,0,0,0,0
21960,1440,0,0,0,0,0
21980,1430,0,0,0,0,0
22259,1390,0,0,0,0,0
21940,1420,0,0,0,0,0
21910,1420,0,0,0,0,0
21820,1420,0,0,0,0,0
21930,1430,0,0,0,0,0
21840,1470,0,0,0,0,0
21690,1390,0,0,0,0,0
21669,1380,0,0,0,0,0
21730,1430,0,0,0,0,0
22090,1450,0,0,0,0,0
22370,1400,0,0,0,0,0
21720,1420,0,0,0,0,0
22080,1410,0,0,0,0,0
21660,1390,0,0,0,0,0
21880,1480,0,0,0,0,0
21820,1440,0,0,0,0,0
22310,1470,0,0,0,0,0
21860,1470,0,0,0,0,0
21930,1420,0,0,0,0,0
21860,1440,0,0,0,0,0
21829,1400,0,0,0,0,0
21979,1460,0,0,0,0,0
21740,1390,0,0,0,0,0
22020,1360,0,0,0,0,0
21790,1420,0,0,0,0,0
21770,1450,0,0,0,0,0
21670,1410,0,0,0,0,0
21910,1420,0,0,0,0,0
21869,1450,0,0,0,0,0
21990,1440,0,0,0,0,0
22000,1430,0,0,0,0,0
21830,1420,0,0,0,0,0
22150,1440,0,0,0,0,0
21800,1430,0,0,0,0,0
21830,1430,0,0,0,0,0
21859,1420,0,0,0,0,0
21370,1410,0,0,0,0,0
21460,1450,0,0,0,0,0
21860,1410,0,0,0,0,0
21950,1460,0,0,0,0,0
22060,1460,0,0,0,0,0
22010,1450,0,0,0,0,0
21759,1400,0,0,0,0,0
21779,1430,0,0,0,0,0
22070,1440,0,0,0,0,0
22010,1450,0,0,0,0,0
21880,1440,0,0,0,0,0
21700,1430,0,0,0,0,0
21810,1400,0,0,0,0,0
21939,1410,0,0,0,0,0
22050,1390,0,0,0,0,0
22060,1390,0,0,0,0,0
21770,1370,0,0,0,0,0
22140,1379,0,0,0,0,0
22020,1400,0,0,0,0,0
21720,1420,0,0,0,0,0
21369,1390,0,0,0,0,0
21900,1450,0,0,0,0,0
21650,1420,0,0,0,0,0
22000,1380,0,0,0,0,0
21940,1420,0,0,0,0,0
21720,1430,0,0,0,0,0
21790,1420,0,0,0,0,0
22529,1430,0,0,0,0,0
21980,1400,0,0,0,0,0
21930,1460,0,0,0,0,0
22010,1440,0,0,0,0,0
21860,1399,0,0,0,0,0
21990,1450,0,0,0,0,0
21680,1380,0,0,0,0,0
21899,1380,0,0,0,0,0
21919,1400,0,0,0,0,0
22010,1390,0,0,0,0,0
27070,1440,0,0,0,0,0
22060,1350,0,0,0,0,0
21960,1360,0,0,0,0,0
21950,1380,0,0,0,0,0
21919,1350,0,0,0,0,0
21670,1420,0,0,0,0,0
21980,1390,0,0,0,0,0
21740,1410,0,0,0,0,0
21630,1430,0,0,0,0,0
22100,1440,0,0,0,0,0
22000,1420,0,0,0,0,0
21689,1440,0,0,0,0,0
21769,1430,0,0,0,0,0
21720,1400,0,0,0,0,0
22040,1420,0,0,0,0,0
21620,1440,0,0,0,0,0
21710,1430,0,0,0,0,0
22250,1420,0,0,0,0,0
21680,1450,0,0,0,0,0
21969,1450,0,0,0,0,0
22080,1480,0,0,0,0,0
21790,1400,0,0,0,0,0
21960,1390,0,0,0,0,0
21560,1440,0,0,0,0,0
21850,1410,0,0,0,0,0
21870,1430,0,0,0,0,0
21749,1420,0,0,0,0,0
21650,1440,0,0,0,0,0
21570,1410,0,0,0,0,0
21730,1410,0,0,0,0,0
22560,1450,0,0,0,0,0
21830,1440,0,0,0,0,0
22039,1400,0,0,0,0,0
21569,1450,0,0,0,0,0
22090,1440,0,0,0,0,0
21530,1420,0,0,0,0,0
21820,1390,0,0,0,0,0
21690,1390,0,0,0,0,0
21590,1420,0,0,0,0,0
21900,1400,0,0,0,0,0
21879,1420,0,0,0,0,0
21860,1390,0,0,0,0,0
22040,1450,0,0,0,0,0
21590,1380,0,0,0,0,0
22240,1400,0,0,0,0,0
22200,1400,0,0,0,0,0
22130,1400,0,0,0,0,0
22009,1370,0,0,0,0,0
22000,1400,0,0,0,0,0
22050,1410,0,0,0,0,0
21670,1430,0,0,0,0,0
22240,1440,0,0,0,0,0
21910,1450,0,0,0,0,0
22030,1410,0,0,0,0,0
22209,1450,0,0,0,0,0

Raw Storage Info
========
Storage: System Account (r:1 w:1)

Median Slopes Analysis
========
-- Extrinsic Time --

Model:
Time ~=     21.9
              µs

Reads = 1
Writes = 1

Min Squares Analysis
========
-- Extrinsic Time --

Model:
Time ~=     21.9
              µs

Reads = 1
Writes = 1

Pallet: "pallet_balances", Extrinsic: "set_balance_killing", Lowest values: [], Highest values: [], Steps: 50, Repeat: 200
extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
30000,1880,0,0,0,0,0
26119,1500,0,0,0,0,0
25650,1490,0,0,0,0,0
25620,1400,0,0,0,0,0
25930,1460,0,0,0,0,0
25720,1440,0,0,0,0,0
25379,1470,0,0,0,0,0
26040,1450,0,0,0,0,0
25490,1430,0,0,0,0,0
25350,1430,0,0,0,0,0
25370,1380,0,0,0,0,0
25560,1390,0,0,0,0,0
25439,1370,0,0,0,0,0
25759,1360,0,0,0,0,0
25750,1380,0,0,0,0,0
25810,1400,0,0,0,0,0
25640,1400,0,0,0,0,0
25670,1410,0,0,0,0,0
25509,1390,0,0,0,0,0
25530,1340,0,0,0,0,0
25300,1400,0,0,0,0,0
25290,1350,0,0,0,0,0
25160,1380,0,0,0,0,0
25500,1560,0,0,0,0,0
25899,1520,0,0,0,0,0
25940,1470,0,0,0,0,0
25560,1440,0,0,0,0,0
25690,1370,0,0,0,0,0
25380,1390,0,0,0,0,0
25320,1410,0,0,0,0,0
25209,1440,0,0,0,0,0
25340,1400,0,0,0,0,0
25290,1390,0,0,0,0,0
25330,1410,0,0,0,0,0
25500,1410,0,0,0,0,0
25410,1320,0,0,0,0,0
25229,1340,0,0,0,0,0
25389,1370,0,0,0,0,0
25350,1380,0,0,0,0,0
25310,1360,0,0,0,0,0
25100,1370,0,0,0,0,0
25260,1400,0,0,0,0,0
25410,1370,0,0,0,0,0
25509,1400,0,0,0,0,0
25790,1390,0,0,0,0,0
25540,1380,0,0,0,0,0
25430,1410,0,0,0,0,0
25180,1430,0,0,0,0,0
25260,1350,0,0,0,0,0
25419,1450,0,0,0,0,0
25450,1460,0,0,0,0,0
25270,1440,0,0,0,0,0
25390,1410,0,0,0,0,0
25430,1430,0,0,0,0,0
25440,1360,0,0,0,0,0
25339,1410,0,0,0,0,0
25370,1420,0,0,0,0,0
25390,1410,0,0,0,0,0
25220,1400,0,0,0,0,0
26000,1400,0,0,0,0,0
25620,1430,0,0,0,0,0
25399,1420,0,0,0,0,0
25509,1430,0,0,0,0,0
25440,1380,0,0,0,0,0
25040,1390,0,0,0,0,0
25570,1420,0,0,0,0,0
24960,1420,0,0,0,0,0
25070,1430,0,0,0,0,0
25359,1400,0,0,0,0,0
25470,1400,0,0,0,0,0
25120,1430,0,0,0,0,0
25390,1410,0,0,0,0,0
36500,1400,0,0,0,0,0
25639,1390,0,0,0,0,0
25549,1420,0,0,0,0,0
25410,1410,0,0,0,0,0
25430,1420,0,0,0,0,0
25440,1390,0,0,0,0,0
24930,1460,0,0,0,0,0
25700,1390,0,0,0,0,0
25319,1420,0,0,0,0,0
25470,1360,0,0,0,0,0
25420,1390,0,0,0,0,0
25490,1410,0,0,0,0,0
25190,1430,0,0,0,0,0
25470,1430,0,0,0,0,0
25689,1420,0,0,0,0,0
25680,1410,0,0,0,0,0
25450,1370,0,0,0,0,0
25620,1400,0,0,0,0,0
25180,1380,0,0,0,0,0
25840,1390,0,0,0,0,0
25249,1400,0,0,0,0,0
25239,1390,0,0,0,0,0
25550,1330,0,0,0,0,0
25330,1400,0,0,0,0,0
25730,1430,0,0,0,0,0
25560,1680,0,0,0,0,0
32049,1380,0,0,0,0,0
25590,1380,0,0,0,0,0
25510,1370,0,0,0,0,0
30560,1410,0,0,0,0,0
25450,1400,0,0,0,0,0
25559,1380,0,0,0,0,0
25120,1350,0,0,0,0,0
25390,1370,0,0,0,0,0
25150,1360,0,0,0,0,0
25410,1390,0,0,0,0,0
25500,1400,0,0,0,0,0
25750,1340,0,0,0,0,0
25849,1420,0,0,0,0,0
25710,1390,0,0,0,0,0
25440,1530,0,0,0,0,0
25220,1449,0,0,0,0,0
25010,1430,0,0,0,0,0
25560,1420,0,0,0,0,0
24889,1390,0,0,0,0,0
25490,1420,0,0,0,0,0
25340,1400,0,0,0,0,0
30760,1720,0,0,0,0,0
31709,1370,0,0,0,0,0
25389,1410,0,0,0,0,0
25040,1440,0,0,0,0,0
25630,1410,0,0,0,0,0
25230,1419,0,0,0,0,0
25280,1440,0,0,0,0,0
25380,1380,0,0,0,0,0
25589,1370,0,0,0,0,0
25160,1390,0,0,0,0,0
25490,1420,0,0,0,0,0
30430,2330,0,0,0,0,0
25430,1410,0,0,0,0,0
25070,1390,0,0,0,0,0
25429,1740,0,0,0,0,0
31530,1400,0,0,0,0,0
25660,1380,0,0,0,0,0
25520,1460,0,0,0,0,0
25279,1410,0,0,0,0,0
25199,1380,0,0,0,0,0
25590,1380,0,0,0,0,0
25380,1430,0,0,0,0,0
31650,1700,0,0,0,0,0
25559,1450,0,0,0,0,0
25410,1380,0,0,0,0,0
25490,1490,0,0,0,0,0
25540,1390,0,0,0,0,0
25300,1380,0,0,0,0,0
25170,1370,0,0,0,0,0
25349,1400,0,0,0,0,0
25149,1420,0,0,0,0,0
25080,1420,0,0,0,0,0
25600,1410,0,0,0,0,0
25240,1450,0,0,0,0,0
25450,1440,0,0,0,0,0
25480,1400,0,0,0,0,0
25429,1410,0,0,0,0,0
25360,1390,0,0,0,0,0
25570,1380,0,0,0,0,0
25330,1390,0,0,0,0,0
26420,1460,0,0,0,0,0
25280,1390,0,0,0,0,0
25079,1450,0,0,0,0,0
25860,1410,0,0,0,0,0
25680,1360,0,0,0,0,0
25290,1390,0,0,0,0,0
25380,1400,0,0,0,0,0
24960,1410,0,0,0,0,0
25119,1400,0,0,0,0,0
25079,1390,0,0,0,0,0
25230,1420,0,0,0,0,0
31270,1759,0,0,0,0,0
25380,1380,0,0,0,0,0
25269,1410,0,0,0,0,0
25289,1390,0,0,0,0,0
25100,1430,0,0,0,0,0
25410,1450,0,0,0,0,0
25130,1399,0,0,0,0,0
25620,1420,0,0,0,0,0
25520,1440,0,0,0,0,0
25199,1440,0,0,0,0,0
25710,1370,0,0,0,0,0
25130,1440,0,0,0,0,0
25260,1440,0,0,0,0,0
25480,1410,0,0,0,0,0
25330,1380,0,0,0,0,0
25509,1390,0,0,0,0,0
25419,1410,0,0,0,0,0
25540,1390,0,0,0,0,0
25610,1400,0,0,0,0,0
25660,1340,0,0,0,0,0
25470,1360,0,0,0,0,0
26919,1700,0,0,0,0,0
32220,1370,0,0,0,0,0
25580,1399,0,0,0,0,0
25380,1450,0,0,0,0,0
25620,1400,0,0,0,0,0
25169,1420,0,0,0,0,0
25470,1410,0,0,0,0,0
25310,1740,0,0,0,0,0
31650,1740,0,0,0,0,0

Raw Storage Info
========
Storage: System Account (r:1 w:1)

Median Slopes Analysis
========
-- Extrinsic Time --

Model:
Time ~=    25.43
              µs

Reads = 1
Writes = 1

Min Squares Analysis
========
-- Extrinsic Time --

Model:
Time ~=    25.43
              µs

Reads = 1
Writes = 1

Pallet: "pallet_balances", Extrinsic: "force_transfer", Lowest values: [], Highest values: [], Steps: 50, Repeat: 200
extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
