Pallet: "pallet_balances", Extrinsic: "transfer", Lowest values: [], Highest values: [], Steps: 50, Repeat: 200
64539,1880,0,0,0,0,0
64119,1890,0,0,0,0,0
64440,1910,0,0,0,0,0
64279,1950,0,0,0,0,0
64389,1870,0,0,0,0,0
64640,1820,0,0,0,0,0
64020,1910,0,0,0,0,0
64319,1900,0,0,0,0,0
64619,1920,0,0,0,0,0
64060,1890,0,0,0,0,0
64709,1890,0,0,0,0,0
63959,1820,0,0,0,0,0
64970,1920,0,0,0,0,0
64250,1920,0,0,0,0,0
64259,1900,0,0,0,0,0
64339,1820,0,0,0,0,0
75070,1970,0,0,0,0,0
64500,1880,0,0,0,0,0
64199,1840,0,0,0,0,0
64510,1920,0,0,0,0,0
64470,1880,0,0,0,0,0
64709,1910,0,0,0,0,0
64229,1900,0,0,0,0,0
64800,1960,0,0,0,0,0
64730,1950,0,0,0,0,0
64659,1900,0,0,0,0,0
64579,1940,0,0,0,0,0
64780,2000,0,0,0,0,0
64429,1970,0,0,0,0,0
64859,1910,0,0,0,0,0
64370,1980,0,0,0,0,0
64490,1900,0,0,0,0,0
64509,1910,0,0,0,0,0
64789,1970,0,0,0,0,0
64700,1920,0,0,0,0,0
64289,1910,0,0,0,0,0
64479,1940,0,0,0,0,0
64310,1810,0,0,0,0,0
64270,1880,0,0,0,0,0
64489,1900,0,0,0,0,0
64299,1880,0,0,0,0,0
64220,1930,0,0,0,0,0
64639,1930,0,0,0,0,0
64379,1870,0,0,0,0,0
64180,1900,0,0,0,0,0
64440,1890,0,0,0,0,0
64419,1920,0,0,0,0,0
64409,1950,0,0,0,0,0
64750,1870,0,0,0,0,0
64030,1930,0,0,0,0,0
64269,1880,0,0,0,0,0
64160,1920,0,0,0,0,0
64320,1920,0,0,0,0,0
65229,1850,0,0,0,0,0
64489,1860,0,0,0,0,0
65070,1980,0,0,0,0,0
64650,1890,0,0,0,0,0
64649,1850,0,0,0,0,0
64919,1850,0,0,0,0,0
64210,1810,0,0,0,0,0
64449,1850,0,0,0,0,0
64839,1880,0,0,0,0,0
64760,1890,0,0,0,0,0
64970,1870,0,0,0,0,0
64569,1900,0,0,0,0,0
64679,1870,0,0,0,0,0
64310,1870,0,0,0,0,0
64549,1860,0,0,0,0,0
64099,1850,0,0,0,0,0
64160,1870,0,0,0,0,0
64250,1860,0,0,0,0,0
64389,1820,0,0,0,0,0
64390,1830,0,0,0,0,0
64380,1870,0,0,0,0,0
64669,1850,0,0,0,0,0
73269,1950,0,0,0,0,0
64850,1860,0,0,0,0,0
64080,1890,0,0,0,0,0
64589,1940,0,0,0,0,0
64609,1940,0,0,0,0,0
64630,1880,0,0,0,0,0
64299,1880,0,0,0,0,0
64449,1970,0,0,0,0,0
64470,1900,0,0,0,0,0
64490,1910,0,0,0,0,0
64389,1940,0,0,0,0,0
63749,1890,0,0,0,0,0
64210,1880,0,0,0,0,0
64089,1950,0,0,0,0,0
64259,1920,0,0,0,0,0
64270,1910,0,0,0,0,0
64240,1840,0,0,0,0,0
64349,1960,0,0,0,0,0
64489,1890,0,0,0,0,0
64250,1960,0,0,0,0,0
64799,1909,0,0,0,0,0
64419,1910,0,0,0,0,0
64570,1970,0,0,0,0,0
65160,1980,0,0,0,0,0
64619,1950,0,0,0,0,0
64619,1890,0,0,0,0,0
64380,1870,0,0,0,0,0
64269,1889,0,0,0,0,0
64479,1860,0,0,0,0,0
64270,1840,0,0,0,0,0
64170,1850,0,0,0,0,0
64639,1860,0,0,0,0,0
64319,1870,0,0,0,0,0
64290,1880,0,0,0,0,0
64549,1890,0,0,0,0,0
64659,1900,0,0,0,0,0
64410,1890,0,0,0,0,0
64460,1930,0,0,0,0,0
64559,1890,0,0,0,0,0
64169,1930,0,0,0,0,0
64810,1880,0,0,0,0,0

Raw Storage Info
========
Storage: System Account (r:1 w:1)

Median Slopes Analysis
========
-- Extrinsic Time --

Model:
Time ~=    64.39
              µs

Reads = 1
Writes = 1

Min Squares Analysis
========
-- Extrinsic Time --

Model:
Time ~=    64.39
              µs

Reads = 1
Writes = 1

Pallet: "pallet_balances", Extrinsic: "transfer_keep_alive", Lowest values: [], Highest values: [], Steps: 50, Repeat: 200
extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
53689,2130,0,0,0,0,0
49400,1850,0,0,0,0,0
48849,1890,0,0,0,0,0
48470,1860,0,0,0,0,0
48939,1910,0,0,0,0,0
48420,1870,0,0,0,0,0
48419,2310,0,0,0,0,0
48760,1840,0,0,0,0,0
48909,1860,0,0,0,0,0
60900,2010,0,0,0,0,0
49089,1960,0,0,0,0,0
48690,1830,0,0,0,0,0
48639,1880,0,0,0,0,0
48600,1910,0,0,0,0,0
48539,1870,0,0,0,0,0
48810,1820,0,0,0,0,0
48389,1830,0,0,0,0,0
48650,1840,0,0,0,0,0
48590,1940,0,0,0,0,0
48390,1800,0,0,0,0,0
48600,1920,0,0,0,0,0
48679,1940,0,0,0,0,0
48870,1900,0,0,0,0,0
48669,1820,0,0,0,0,0
48650,1840,0,0,0,0,0
47999,1810,0,0,0,0,0
48540,1880,0,0,0,0,0
48549,1850,0,0,0,0,0
48810,1779,0,0,0,0,0
48069,1860,0,0,0,0,0
48330,1780,0,0,0,0,0
48440,1870,0,0,0,0,0
56720,1890,0,0,0,0,0
48799,1840,0,0,0,0,0
48590,1860,0,0,0,0,0
48750,1820,0,0,0,0,0
48590,1810,0,0,0,0,0
48280,1790,0,0,0,0,0
48149,1820,0,0,0,0,0
48640,1860,0,0,0,0,0
48609,1920,0,0,0,0,0
49040,1920,0,0,0,0,0
48389,1960,0,0,0,0,0
48370,1850,0,0,0,0,0
48469,1830,0,0,0,0,0
48400,1850,0,0,0,0,0
48379,1830,0,0,0,0,0
48350,1820,0,0,0,0,0
48539,1850,0,0,0,0,0
48060,1840,0,0,0,0,0
48070,1890,0,0,0,0,0
48259,1850,0,0,0,0,0
48130,1860,0,0,0,0,0
48449,1820,0,0,0,0,0
48340,1890,0,0,0,0,0
54079,2610,0,0,0,0,0
48430,1760,0,0,0,0,0
47959,1880,0,0,0,0,0
48410,1900,0,0,0,0,0
48489,1820,0,0,0,0,0
48480,1830,0,0,0,0,0
48399,1890,0,0,0,0,0
48650,1870,0,0,0,0,0
48739,1890,0,0,0,0,0
48240,1860,0,0,0,0,0
49099,1890,0,0,0,0,0
48330,1890,0,0,0,0,0
48430,1850,0,0,0,0,0
48279,1860,0,0,0,0,0
48640,1880,0,0,0,0,0
48199,1960,0,0,0,0,0
48340,1920,0,0,0,0,0
48769,1900,0,0,0,0,0
48520,1860,0,0,0,0,0
48459,1800,0,0,0,0,0
49080,1840,0,0,0,0,0
48959,1860,0,0,0,0,0
48660,1820,0,0,0,0,0
59849,1940,0,0,0,0,0
48120,1800,0,0,0,0,0
48489,1800,0,0,0,0,0
48260,1830,0,0,0,0,0
48489,1940,0,0,0,0,0
48520,1890,0,0,0,0,0
48250,1880,0,0,0,0,0
48419,1910,0,0,0,0,0
48240,1880,0,0,0,0,0
48899,1860,0,0,0,0,0
48610,1890,0,0,0,0,0
48419,1850,0,0,0,0,0
48370,1850,0,0,0,0,0
48169,1870,0,0,0,0,0
48400,1820,0,0,0,0,0
48899,1940,0,0,0,0,0
48290,1890,0,0,0,0,0
48629,1940,0,0,0,0,0
48460,1890,0,0,0,0,0
48660,1850,0,0,0,0,0
48929,1810,0,0,0,0,0
48800,1860,0,0,0,0,0
48469,1850,0,0,0,0,0
53840,1830,0,0,0,0,0
48839,1770,0,0,0,0,0
48780,1870,0,0,0,0,0
48279,1750,0,0,0,0,0
48170,1780,0,0,0,0,0
48689,1850,0,0,0,0,0
48460,1900,0,0,0,0,0
48369,1820,0,0,0,0,0
48400,1810,0,0,0,0,0
48000,1770,0,0,0,0,0
48780,1830,0,0,0,0,0
48490,1850,0,0,0,0,0
48329,1890,0,0,0,0,0
48180,1880,0,0,0,0,0
48319,1870,0,0,0,0,0
48200,1860,0,0,0,0,0
48569,1830,0,0,0,0,0
48230,1859,0,0,0,0,0
48469,1840,0,0,0,0,0
48690,1810,0,0,0,0,0
48849,1800,0,0,0,0,0
48450,1840,0,0,0,0,0
48540,1820,0,0,0,0,0
48289,1880,0,0,0,0,0
48380,1850,0,0,0,0,0
48959,1850,0,0,0,0,0
48510,1750,0,0,0,0,0
48469,1760,0,0,0,0,0
48660,1780,0,0,0,0,0
48659,1740,0,0,0,0,0
48750,1820,0,0,0,0,0
48709,1770,0,0,0,0,0
49110,1860,0,0,0,0,0
48429,1860,0,0,0,0,0
48620,1869,0,0,0,0,0
48559,1850,0,0,0,0,0
48760,1890,0,0,0,0,0
48279,1890,0,0,0,0,0
48450,1830,0,0,0,0,0
48450,1870,0,0,0,0,0
48709,1840,0,0,0,0,0
48820,1910,0,0,0,0,0
48799,1830,0,0,0,0,0
48400,1920,0,0,0,0,0
48229,1890,0,0,0,0,0
48580,1910,0,0,0,0,0
48549,2020,0,0,0,0,0
48640,1890,0,0,0,0,0
48629,1920,0,0,0,0,0
48620,1820,0,0,0,0,0
48679,1840,0,0,0,0,0
48620,1890,0,0,0,0,0
48509,1820,0,0,0,0,0
48420,1790,0,0,0,0,0
48519,1800,0,0,0,0,0
48380,1810,0,0,0,0,0
48619,1860,0,0,0,0,0
48680,1840,0,0,0,0,0
48940,1880,0,0,0,0,0
49090,1860,0,0,0,0,0
48360,1850,0,0,0,0,0
48449,1890,0,0,0,0,0
48490,1840,0,0,0,0,0
48529,1910,0,0,0,0,0
48550,1860,0,0,0,0,0
48659,1890,0,0,0,0,0
48630,1890,0,0,0,0,0
48819,1900,0,0,0,0,0
49000,1820,0,0,0,0,0
49089,1970,0,0,0,0,0
48750,1840,0,0,0,0,0
48839,1910,0,0,0,0,0
48800,1830,0,0,0,0,0
48369,1870,0,0,0,0,0
49020,1840,0,0,0,0,0
48670,1830,0,0,0,0,0
48789,1870,0,0,0,0,0
48570,1850,0,0,0,0,0
48779,1880,0,0,0,0,0
48550,1860,0,0,0,0,0
48409,1900,0,0,0,0,0
48440,1919,0,0,0,0,0
48409,1890,0,0,0,0,0
48620,1830,0,0,0,0,0
49319,1890,0,0,0,0,0
48720,1960,0,0,0,0,0
48920,1800,0,0,0,0,0
48629,1870,0,0,0,0,0
48630,1850,0,0,0,0,0
48589,1830,0,0,0,0,0
48500,1850,0,0,0,0,0
48829,1900,0,0,0,0,0
59270,1929,0,0,0,0,0
48899,1860,0,0,0,0,0
48640,1920,0,0,0,0,0
48419,1870,0,0,0,0,0
48160,1920,0,0,0,0,0
48670,1870,0,0,0,0,0
48520,1880,0,0,0,0,0

Raw Storage Info
========
Storage: System Account (r:1 w:1)

Median Slopes Analysis
========
-- Extrinsic Time --

Model:
Time ~=    48.55
              µs

Reads = 1
Writes = 1

Min Squares Analysis
========
-- Extrinsic Time --

Model:
Time ~=    48.55
              µs

Reads = 1
Writes = 1

Pallet: "pallet_balances", Extrinsic: "set_balance_creating", Lowest values: [], Highest values: [], Steps: 50, Repeat: 200
extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
33000,2250,0,0,0,0,0
30449,1900,0,0,0,0,0
29700,1780,0,0,0,0,0
29770,1830,0,0,0,0,0
29429,1860,0,0,0,0,0
29380,1840,0,0,0,0,0
29250,1800,0,0,0,0,0
29269,1810,0,0,0,0,0
29110,1830,0,0,0,0,0
29300,1830,0,0,0,0,0
29379,1820,0,0,0,0,0
29280,1830,0,0,0,0,0
29110,1820,0,0,0,0,0
29209,1820,0,0,0,0,0
29270,1760,0,0,0,0,0
29390,1800,0,0,0,0,0
31949,1840,0,0,0,0,0
29750,1850,0,0,0,0,0
29060,1770,0,0,0,0,0
29179,1890,0,0,0,0,0
29530,1840,0,0,0,0,0
29510,1890,0,0,0,0,0
29249,1770,0,0,0,0,0
29360,1800,0,0,0,0,0
29260,1850,0,0,0,0,0
29319,1860,0,0,0,0,0
30700,1840,0,0,0,0,0
29410,1810,0,0,0,0,0
29469,1830,0,0,0,0,0
29160,1840,0,0,0,0,0
29180,1710,0,0,0,0,0
29229,1830,0,0,0,0,0
29220,1890,0,0,0,0,0
29350,1870,0,0,0,0,0
29690,1810,0,0,0,0,0
32790,1950,0,0,0,0,0
29370,1840,0,0,0,0,0
29440,1830,0,0,0,0,0
29490,1840,0,0,0,0,0
29300,1840,0,0,0,0,0
29240,1830,0,0,0,0,0
29160,1810,0,0,0,0,0
29340,1790,0,0,0,0,0
29360,1820,0,0,0,0,0
29470,1800,0,0,0,0,0
29390,1830,0,0,0,0,0
29470,1840,0,0,0,0,0
29540,1750,0,0,0,0,0
29350,1800,0,0,0,0,0
29560,1820,0,0,0,0,0
29750,1840,0,0,0,0,0
29679,1860,0,0,0,0,0
29110,1810,0,0,0,0,0
29410,1900,0,0,0,0,0
29320,1810,0,0,0,0,0
29600,1880,0,0,0,0,0
29200,1820,0,0,0,0,0
29190,1790,0,0,0,0,0
29689,1850,0,0,0,0,0
29270,1780,0,0,0,0,0
29440,1840,0,0,0,0,0
29339,1840,0,0,0,0,0
29210,1850,0,0,0,0,0
29320,1850,0,0,0,0,0
29329,1850,0,0,0,0,0
29440,1900,0,0,0,0,0
29420,1790,0,0,0,0,0
29250,1840,0,0,0,0,0
29500,1840,0,0,0,0,0
29270,1870,0,0,0,0,0
29620,1740,0,0,0,0,0
29239,1790,0,0,0,0,0
29230,1810,0,0,0,0,0
29490,1850,0,0,0,0,0
29429,1860,0,0,0,0,0
29290,1790,0,0,0,0,0
29180,1950,0,0,0,0,0
29719,1850,0,0,0,0,0
29390,1810,0,0,0,0,0
29230,1810,0,0,0,0,0
29550,1790,0,0,0,0,0
29620,1840,0,0,0,0,0
29400,1830,0,0,0,0,0
29120,1770,0,0,0,0,0
29450,1850,0,0,0,0,0
29220,1860,0,0,0,0,0
29230,1780,0,0,0,0,0
29610,1760,0,0,0,0,0
29350,1800,0,0,0,0,0
29319,1840,0,0,0,0,0
29760,1859,0,0,0,0,0
29690,1850,0,0,0,0,0
29410,1770,0,0,0,0,0
29370,1829,0,0,0,0,0
29180,1870,0,0,0,0,0
29419,1800,0,0,0,0,0
29440,1860,0,0,0,0,0
29210,1820,0,0,0,0,0
29009,1760,0,0,0,0,0
29490,1880,0,0,0,0,0
29330,1810,0,0,0,0,0
29670,1820,0,0,0,0,0
29540,1790,0,0,0,0,0
29130,1780,0,0,0,0,0
29370,1860,0,0,0,0,0
29290,1830,0,0,0,0,0
29499,1860,0,0,0,0,0
29240,1800,0,0,0,0,0
29570,1750,0,0,0,0,0
29629,1770,0,0,0,0,0
29330,1760,0,0,0,0,0
29450,1840,0,0,0,0,0
29299,1800,0,0,0,0,0
29240,1780,0,0,0,0,0
29520,1820,0,0,0,0,0
29189,1850,0,0,0,0,0
29160,1810,0,0,0,0,0
29120,1830,0,0,0,0,0
29130,1800,0,0,0,0,0
29140,1760,0,0,0,0,0
29000,1820,0,0,0,0,0
29170,1760,0,0,0,0,0
29520,1780,0,0,0,0,0
29610,1800,0,0,0,0,0
29260,1820,0,0,0,0,0
29290,1870,0,0,0,0,0
29290,1750,0,0,0,0,0
30659,1930,0,0,0,0,0
29670,1860,0,0,0,0,0
29760,1800,0,0,0,0,0
29409,1840,0,0,0,0,0
29590,1840,0,0,0,0,0
29590,1810,0,0,0,0,0
29749,1790,0,0,0,0,0
29440,1850,0,0,0,0,0
29620,1860,0,0,0,0,0
29229,1840,0,0,0,0,0
29540,1790,0,0,0,0,0
29200,1830,0,0,0,0,0
29489,1810,0,0,0,0,0
29190,1780,0,0,0,0,0
29560,1840,0,0,0,0,0
29559,1830,0,0,0,0,0
29590,1849,0,0,0,0,0
29150,1840,0,0,0,0,0
29469,1830,0,0,0,0,0
29310,1820,0,0,0,0,0
29690,1820,0,0,0,0,0
29569,1820,0,0,0,0,0
29390,1840,0,0,0,0,0
29580,1850,0,0,0,0,0
29489,1850,0,0,0,0,0
34020,1820,0,0,0,0,0
29130,1820,0,0,0,0,0
29110,1800,0,0,0,0,0
29410,1890,0,0,0,0,0
29260,1800,0,0,0,0,0
29239,1880,0,0,0,0,0
29430,1810,0,0,0,0,0
29360,1850,0,0,0,0,0
29369,1780,0,0,0,0,0
29360,1760,0,0,0,0,0
29300,1850,0,0,0,0,0
29409,1870,0,0,0,0,0
29540,1800,0,0,0,0,0
29210,1850,0,0,0,0,0
29469,1790,0,0,0,0,0
29260,1820,0,0,0,0,0
29430,1850,0,0,0,0,0
29619,1810,0,0,0,0,0
29300,1810,0,0,0,0,0
29450,1780,0,0,0,0,0
29369,1880,0,0,0,0,0
29610,1780,0,0,0,0,0
29250,1800,0,0,0,0,0
29549,1800,0,0,0,0,0
29160,1890,0,0,0,0,0
29230,1840,0,0,0,0,0
29389,1810,0,0,0,0,0
29510,1839,0,0,0,0,0
29280,1820,0,0,0,0,0
29250,1850,0,0,0,0,0
29480,1820,0,0,0,0,0
29290,1810,0,0,0,0,0
29400,1840,0,0,0,0,0
29300,1759,0,0,0,0,0
29360,1850,0,0,0,0,0
29230,1770,0,0,0,0,0
29620,1870,0,0,0,0,0
29420,1850,0,0,0,0,0
29219,1770,0,0,0,0,0
29240,1840,0,0,0,0,0
29140,1840,0,0,0,0,0
29439,1830,0,0,0,0,0
29100,1830,0,0,0,0,0
29500,1810,0,0,0,0,0
29719,1840,0,0,0,0,0
29600,1840,0,0,0,0,0
29350,1810,0,0,0,0,0
29609,1850,0,0,0,0,0

Raw Storage Info
========
Storage: System Account (r:1 w:1)

Median Slopes Analysis
========
-- Extrinsic Time --

Model:
Time ~=    29.37
              µs

Reads = 1
Writes = 1

Min Squares Analysis
========
-- Extrinsic Time --

Model:
Time ~=    29.37
              µs

Reads = 1
Writes = 1

Pallet: "pallet_balances", Extrinsic: "set_balance_killing", Lowest values: [], Highest values: [], Steps: 50, Repeat: 200
extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
38010,2120,0,0,0,0,0
34460,1890,0,0,0,0,0
34880,1890,0,0,0,0,0
34669,1880,0,0,0,0,0
34340,1880,0,0,0,0,0
34030,1840,0,0,0,0,0
47189,1870,0,0,0,0,0
34420,1910,0,0,0,0,0
34369,1830,0,0,0,0,0
34390,1770,0,0,0,0,0
34490,1860,0,0,0,0,0
34199,1860,0,0,0,0,0
34370,1859,0,0,0,0,0
34050,1840,0,0,0,0,0
34320,1870,0,0,0,0,0
34410,1830,0,0,0,0,0
34289,1870,0,0,0,0,0
34250,1860,0,0,0,0,0
34710,1890,0,0,0,0,0
34849,1870,0,0,0,0,0
34670,1940,0,0,0,0,0
34370,1940,0,0,0,0,0
34710,1810,0,0,0,0,0
34060,1810,0,0,0,0,0
34229,1850,0,0,0,0,0
34350,1800,0,0,0,0,0
34180,1890,0,0,0,0,0
34309,1910,0,0,0,0,0
34040,1879,0,0,0,0,0
34460,1830,0,0,0,0,0
34320,1890,0,0,0,0,0
34650,1950,0,0,0,0,0
34099,1830,0,0,0,0,0
34570,1770,0,0,0,0,0
34230,1820,0,0,0,0,0
34229,1880,0,0,0,0,0
34450,1870,0,0,0,0,0
34390,1860,0,0,0,0,0
34610,1850,0,0,0,0,0
34510,1890,0,0,0,0,0
34549,1880,0,0,0,0,0
34740,1820,0,0,0,0,0
34600,1830,0,0,0,0,0
34579,1810,0,0,0,0,0
34580,1830,0,0,0,0,0
34590,1800,0,0,0,0,0
37110,1830,0,0,0,0,0
34200,1830,0,0,0,0,0
34469,1850,0,0,0,0,0
34580,1880,0,0,0,0,0
34300,1800,0,0,0,0,0
34679,1870,0,0,0,0,0
34500,1860,0,0,0,0,0
34350,1870,0,0,0,0,0
34460,1890,0,0,0,0,0
39040,1910,0,0,0,0,0
34479,1870,0,0,0,0,0
34350,1850,0,0,0,0,0
34480,1840,0,0,0,0,0
34259,1900,0,0,0,0,0
34330,1940,0,0,0,0,0
34160,1860,0,0,0,0,0
33980,1840,0,0,0,0,0
34240,1890,0,0,0,0,0
34009,1870,0,0,0,0,0
34660,1880,0,0,0,0,0
34370,1880,0,0,0,0,0
34279,1870,0,0,0,0,0
34220,1819,0,0,0,0,0
34550,1860,0,0,0,0,0
34550,1810,0,0,0,0,0
34340,1830,0,0,0,0,0
34449,1910,0,0,0,0,0
34050,1850,0,0,0,0,0
34610,1790,0,0,0,0,0
34289,1910,0,0,0,0,0
34270,1860,0,0,0,0,0
34460,1830,0,0,0,0,0
34269,1840,0,0,0,0,0
34230,1830,0,0,0,0,0
35319,1940,0,0,0,0,0
34540,1850,0,0,0,0,0
34420,1900,0,0,0,0,0
34269,1910,0,0,0,0,0
34490,1829,0,0,0,0,0
34340,1840,0,0,0,0,0
34010,1790,0,0,0,0,0
33980,1880,0,0,0,0,0
34309,1840,0,0,0,0,0
34240,1880,0,0,0,0,0
34100,1880,0,0,0,0,0
34259,1850,0,0,0,0,0
34290,1830,0,0,0,0,0
34450,1830,0,0,0,0,0
34519,1820,0,0,0,0,0
34260,1859,0,0,0,0,0
34090,1900,0,0,0,0,0
34480,1830,0,0,0,0,0
34150,1780,0,0,0,0,0
34409,1860,0,0,0,0,0
34250,1910,0,0,0,0,0
34200,1830,0,0,0,0,0
34169,1860,0,0,0,0,0
34260,1880,0,0,0,0,0
34560,1840,0,0,0,0,0
34690,1870,0,0,0,0,0
34550,1910,0,0,0,0,0
34499,1870,0,0,0,0,0
34410,1840,0,0,0,0,0
34240,1850,0,0,0,0,0
34199,1860,0,0,0,0,0
34000,1820,0,0,0,0,0
34370,1820,0,0,0,0,0
34410,1870,0,0,0,0,0
34220,1810,0,0,0,0,0
34329,1840,0,0,0,0,0
34280,1850,0,0,0,0,0
34020,1880,0,0,0,0,0
34269,1880,0,0,0,0,0
34220,1810,0,0,0,0,0
33970,1810,0,0,0,0,0
34349,1910,0,0,0,0,0
34490,1940,0,0,0,0,0
34210,1840,0,0,0,0,0
34020,1870,0,0,0,0,0
34210,1890,0,0,0,0,0
34309,2300,0,0,0,0,0
34200,1890,0,0,0,0,0
34600,1920,0,0,0,0,0
44389,1950,0,0,0,0,0
34200,1920,0,0,0,0,0
34279,1900,0,0,0,0,0
34170,1920,0,0,0,0,0
34040,1920,0,0,0,0,0
34279,1900,0,0,0,0,0
34670,1820,0,0,0,0,0
34370,1910,0,0,0,0,0
34570,1960,0,0,0,0,0
34330,1830,0,0,0,0,0
34589,1900,0,0,0,0,0
34470,1870,0,0,0,0,0
34340,1880,0,0,0,0,0
34439,1890,0,0,0,0,0
34310,1870,0,0,0,0,0
34560,1870,0,0,0,0,0
34079,1880,0,0,0,0,0
34320,1760,0,0,0,0,0
34479,1800,0,0,0,0,0
34490,1900,0,0,0,0,0
34170,1820,0,0,0,0,0
34569,1920,0,0,0,0,0
34550,1890,0,0,0,0,0
34160,1880,0,0,0,0,0
34379,1850,0,0,0,0,0
34490,1840,0,0,0,0,0
34359,1970,0,0,0,0,0
34180,1900,0,0,0,0,0
34170,1890,0,0,0,0,0
34119,1830,0,0,0,0,0
34060,1840,0,0,0,0,0
34050,1870,0,0,0,0,0
34169,1810,0,0,0,0,0
34430,1910,0,0,0,0,0
34430,1860,0,0,0,0,0
34280,1970,0,0,0,0,0
34600,1820,0,0,0,0,0
34269,1860,0,0,0,0,0
34430,1840,0,0,0,0,0
34340,1870,0,0,0,0,0
34339,1930,0,0,0,0,0
34330,1830,0,0,0,0,0
34100,1860,0,0,0,0,0
34359,1900,0,0,0,0,0
34210,1890,0,0,0,0,0
34380,1880,0,0,0,0,0
34330,1810,0,0,0,0,0
34250,1880,0,0,0,0,0
34039,1810,0,0,0,0,0
34240,1880,0,0,0,0,0
34480,2010,0,0,0,0,0
33969,1890,0,0,0,0,0
34240,1849,0,0,0,0,0
34039,1830,0,0,0,0,0
34240,1800,0,0,0,0,0
34740,1880,0,0,0,0,0
34319,1880,0,0,0,0,0
34370,1900,0,0,0,0,0
34180,1880,0,0,0,0,0
34389,1860,0,0,0,0,0
34690,1849,0,0,0,0,0
34160,1870,0,0,0,0,0
34300,1830,0,0,0,0,0
34220,1900,0,0,0,0,0
34389,1870,0,0,0,0,0
34230,1900,0,0,0,0,0
34390,1930,0,0,0,0,0
34429,1860,0,0,0,0,0
34220,1810,0,0,0,0,0
34530,1860,0,0,0,0,0
34339,1900,0,0,0,0,0

Raw Storage Info
========
Storage: System Account (r:1 w:1)

Median Slopes Analysis
========
-- Extrinsic Time --

Model:
Time ~=    34.34
              µs

Reads = 1
Writes = 1

Min Squares Analysis
========
-- Extrinsic Time --

Model:
Time ~=    34.34
              µs

Reads = 1
Writes = 1

Pallet: "pallet_balances", Extrinsic: "force_transfer", Lowest values: [], Highest values: [], Steps: 50, Repeat: 200
extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
