Pallet: "pallet_balances", Extrinsic: "transfer", Lowest values: [], Highest values: [], Steps: 50, Repeat: 200
64229,1900,0,0,0,0,0
64229,1840,0,0,0,0,0
63500,1880,0,0,0,0,0
63949,1880,0,0,0,0,0
63829,1970,0,0,0,0,0
63890,1890,0,0,0,0,0
63549,1850,0,0,0,0,0
63749,1960,0,0,0,0,0
64459,2020,0,0,0,0,0
64240,1840,0,0,0,0,0
63639,1930,0,0,0,0,0
64029,1910,0,0,0,0,0
64100,1890,0,0,0,0,0
63390,1879,0,0,0,0,0
63869,1870,0,0,0,0,0
69210,1890,0,0,0,0,0
63760,1930,0,0,0,0,0
63639,1890,0,0,0,0,0
63439,1920,0,0,0,0,0
63660,1870,0,0,0,0,0
63659,1880,0,0,0,0,0
63739,1890,0,0,0,0,0
63320,1960,0,0,0,0,0
63940,1960,0,0,0,0,0
63729,1910,0,0,0,0,0
64010,1880,0,0,0,0,0
63400,1840,0,0,0,0,0
63769,1880,0,0,0,0,0
64309,1930,0,0,0,0,0
63520,1880,0,0,0,0,0
63569,1830,0,0,0,0,0
63379,1890,0,0,0,0,0
63420,1970,0,0,0,0,0
64000,1890,0,0,0,0,0
63909,1930,0,0,0,0,0
64279,1900,0,0,0,0,0
64110,1890,0,0,0,0,0
64209,1890,0,0,0,0,0
64009,1930,0,0,0,0,0
63310,1900,0,0,0,0,0
63840,1900,0,0,0,0,0
63789,1900,0,0,0,0,0
64140,1860,0,0,0,0,0
63980,1900,0,0,0,0,0

Raw Storage Info
========
Storage: System Account (r:1 w:1)

Median Slopes Analysis
========
-- Extrinsic Time --

Model:
Time ~=    63.94
              µs

Reads = 1
Writes = 1

Min Squares Analysis
========
-- Extrinsic Time --

Model:
Time ~=    63.94
              µs

Reads = 1
Writes = 1

Pallet: "pallet_balances", Extrinsic: "transfer_keep_alive", Lowest values: [], Highest values: [], Steps: 50, Repeat: 200
extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
53489,2150,0,0,0,0,0
48900,1880,0,0,0,0,0
48270,1880,0,0,0,0,0
48680,1900,0,0,0,0,0
48449,1830,0,0,0,0,0
48780,1890,0,0,0,0,0
48299,1880,0,0,0,0,0
48080,1860,0,0,0,0,0
48539,1850,0,0,0,0,0
48210,1860,0,0,0,0,0
48679,1900,0,0,0,0,0
48370,1920,0,0,0,0,0
48189,1870,0,0,0,0,0
48650,1890,0,0,0,0,0
55089,1940,0,0,0,0,0
48580,1890,0,0,0,0,0
48299,1820,0,0,0,0,0
48550,1840,0,0,0,0,0
48469,1780,0,0,0,0,0
48670,1830,0,0,0,0,0
48560,1770,0,0,0,0,0
48599,1820,0,0,0,0,0
48160,1820,0,0,0,0,0
48749,1820,0,0,0,0,0
48630,1840,0,0,0,0,0
49009,1900,0,0,0,0,0
48720,1780,0,0,0,0,0
48709,1880,0,0,0,0,0
48380,1850,0,0,0,0,0
48489,1860,0,0,0,0,0
48590,1850,0,0,0,0,0
48519,1850,0,0,0,0,0
48360,1850,0,0,0,0,0
48459,1980,0,0,0,0,0
48010,1850,0,0,0,0,0
48660,1930,0,0,0,0,0
48050,1870,0,0,0,0,0
61730,1980,0,0,0,0,0
48810,1840,0,0,0,0,0
48420,1840,0,0,0,0,0
48649,1860,0,0,0,0,0
48210,1830,0,0,0,0,0
48329,1830,0,0,0,0,0
48310,1830,0,0,0,0,0
48369,1870,0,0,0,0,0
48500,1830,0,0,0,0,0
48109,1840,0,0,0,0,0
48140,1810,0,0,0,0,0
48339,1820,0,0,0,0,0
48390,1890,0,0,0,0,0
48110,1870,0,0,0,0,0
48320,1820,0,0,0,0,0
48530,1850,0,0,0,0,0
48139,1830,0,0,0,0,0
48840,1820,0,0,0,0,0
48359,1840,0,0,0,0,0
47880,1900,0,0,0,0,0
48539,1800,0,0,0,0,0
48630,1810,0,0,0,0,0
48289,1880,0,0,0,0,0
54200,1890,0,0,0,0,0
48129,1850,0,0,0,0,0
48360,1850,0,0,0,0,0
48549,1880,0,0,0,0,0
48340,1900,0,0,0,0,0
49019,1910,0,0,0,0,0
48290,1930,0,0,0,0,0
48489,1850,0,0,0,0,0
48120,1920,0,0,0,0,0
48100,1860,0,0,0,0,0
48539,1820,0,0,0,0,0
48250,1800,0,0,0,0,0
48069,1800,0,0,0,0,0
48150,1840,0,0,0,0,0
48529,1840,0,0,0,0,0
48740,1780,0,0,0,0,0
48309,1900,0,0,0,0,0
48530,1870,0,0,0,0,0
48689,1800,0,0,0,0,0
48360,1820,0,0,0,0,0
48799,1730,0,0,0,0,0
48360,1810,0,0,0,0,0
48330,1790,0,0,0,0,0
53860,1890,0,0,0,0,0
48360,1810,0,0,0,0,0
48710,1840,0,0,0,0,0
48800,1810,0,0,0,0,0
48439,1820,0,0,0,0,0
48500,1820,0,0,0,0,0
48249,1840,0,0,0,0,0
48260,1840,0,0,0,0,0
48269,1810,0,0,0,0,0
48240,1910,0,0,0,0,0
48279,1880,0,0,0,0,0
48330,1780,0,0,0,0,0
48399,1860,0,0,0,0,0
48840,1790,0,0,0,0,0
48469,1810,0,0,0,0,0
48430,1850,0,0,0,0,0
48400,1810,0,0,0,0,0
48139,1810,0,0,0,0,0
48020,1830,0,0,0,0,0
48019,1790,0,0,0,0,0
48450,1860,0,0,0,0,0
48589,1850,0,0,0,0,0
48240,1920,0,0,0,0,0
61399,1900,0,0,0,0,0
48390,1830,0,0,0,0,0
48709,1860,0,0,0,0,0
48770,1870,0,0,0,0,0
48419,1910,0,0,0,0,0
48300,1890,0,0,0,0,0
48569,1850,0,0,0,0,0
48880,1890,0,0,0,0,0
48900,1880,0,0,0,0,0
48290,1820,0,0,0,0,0
48750,1820,0,0,0,0,0
48289,1860,0,0,0,0,0
48380,1810,0,0,0,0,0
48289,1850,0,0,0,0,0
48150,1820,0,0,0,0,0
48599,1860,0,0,0,0,0
48210,1850,0,0,0,0,0
48799,1900,0,0,0,0,0
48350,1830,0,0,0,0,0
48419,1870,0,0,0,0,0
48610,1840,0,0,0,0,0
48940,1840,0,0,0,0,0
48400,1830,0,0,0,0,0
48550,1960,0,0,0,0,0
48240,1830,0,0,0,0,0
48610,1850,0,0,0,0,0
48569,1830,0,0,0,0,0
48430,1830,0,0,0,0,0
48559,1840,0,0,0,0,0
48070,1880,0,0,0,0,0
48289,1840,0,0,0,0,0
48250,1840,0,0,0,0,0
48229,1860,0,0,0,0,0
48340,1860,0,0,0,0,0
48709,1810,0,0,0,0,0
48400,1890,0,0,0,0,0
48410,1860,0,0,0,0,0
48629,1880,0,0,0,0,0
48450,1860,0,0,0,0,0
48229,1850,0,0,0,0,0
48590,1860,0,0,0,0,0
48269,1840,0,0,0,0,0
48350,1880,0,0,0,0,0
48379,1840,0,0,0,0,0
48480,1890,0,0,0,0,0
48619,1880,0,0,0,0,0
48610,1990,0,0,0,0,0
48639,1870,0,0,0,0,0
48280,1890,0,0,0,0,0
48269,1830,0,0,0,0,0
48670,1850,0,0,0,0,0
48350,1860,0,0,0,0,0
48280,1850,0,0,0,0,0
48340,1840,0,0,0,0,0
48529,1860,0,0,0,0,0
48710,1860,0,0,0,0,0
47949,1820,0,0,0,0,0
48390,1820,0,0,0,0,0
48349,1830,0,0,0,0,0
48700,1810,0,0,0,0,0
48309,1840,0,0,0,0,0
48460,1830,0,0,0,0,0
48449,1840,0,0,0,0,0
48170,1860,0,0,0,0,0
48800,1800,0,0,0,0,0
48529,1840,0,0,0,0,0
48550,1870,0,0,0,0,0
48789,1840,0,0,0,0,0
48090,1880,0,0,0,0,0
48139,1830,0,0,0,0,0
48960,1890,0,0,0,0,0
48079,1820,0,0,0,0,0
48430,1840,0,0,0,0,0
48299,1840,0,0,0,0,0
48240,1850,0,0,0,0,0
48190,1790,0,0,0,0,0
48309,1850,0,0,0,0,0
48580,1850,0,0,0,0,0
48799,1840,0,0,0,0,0
48370,1840,0,0,0,0,0
48329,1830,0,0,0,0,0
48590,1830,0,0,0,0,0
48290,1890,0,0,0,0,0
47849,1860,0,0,0,0,0
48630,1810,0,0,0,0,0
48469,1850,0,0,0,0,0
48610,1820,0,0,0,0,0
48239,1830,0,0,0,0,0
48400,1850,0,0,0,0,0
48280,1940,0,0,0,0,0
48659,1810,0,0,0,0,0
48310,1830,0,0,0,0,0
47929,1840,0,0,0,0,0
48650,1880,0,0,0,0,0

Raw Storage Info
========
Storage: System Account (r:1 w:1)

Median Slopes Analysis
========
-- Extrinsic Time --

Model:
Time ~=    48.41
              µs

Reads = 1
Writes = 1

Min Squares Analysis
========
-- Extrinsic Time --

Model:
Time ~=    48.41
              µs

Reads = 1
Writes = 1

Pallet: "pallet_balances", Extrinsic: "set_balance_creating", Lowest values: [], Highest values: [], Steps: 50, Repeat: 200
extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
33520,2240,0,0,0,0,0
29740,1960,0,0,0,0,0
29190,1850,0,0,0,0,0
29609,1890,0,0,0,0,0
29550,1840,0,0,0,0,0
29290,1930,0,0,0,0,0
29139,1900,0,0,0,0,0
29440,1880,0,0,0,0,0
28720,1910,0,0,0,0,0
29389,1840,0,0,0,0,0
29380,1860,0,0,0,0,0
29420,1810,0,0,0,0,0
29549,1860,0,0,0,0,0
29100,1900,0,0,0,0,0
29150,1860,0,0,0,0,0
28969,1840,0,0,0,0,0
29190,1830,0,0,0,0,0
29160,1910,0,0,0,0,0
29139,1870,0,0,0,0,0
29300,1860,0,0,0,0,0
29370,1830,0,0,0,0,0
29129,1830,0,0,0,0,0
29460,1820,0,0,0,0,0
29280,1800,0,0,0,0,0
29169,1860,0,0,0,0,0
29320,1770,0,0,0,0,0
29190,1840,0,0,0,0,0
28849,1820,0,0,0,0,0
29350,1810,0,0,0,0,0
29030,1800,0,0,0,0,0
29449,1840,0,0,0,0,0
29130,1820,0,0,0,0,0
29650,2000,0,0,0,0,0
29230,1900,0,0,0,0,0
29330,1790,0,0,0,0,0
28970,1770,0,0,0,0,0
29140,1870,0,0,0,0,0
29390,1820,0,0,0,0,0
28850,1850,0,0,0,0,0
29839,1870,0,0,0,0,0
29450,1840,0,0,0,0,0
29200,1780,0,0,0,0,0
29789,1840,0,0,0,0,0
29930,1790,0,0,0,0,0
29650,1870,0,0,0,0,0
29449,1800,0,0,0,0,0
29770,1790,0,0,0,0,0
29320,1790,0,0,0,0,0
28890,1860,0,0,0,0,0
29060,1750,0,0,0,0,0
28930,1799,0,0,0,0,0
29240,1850,0,0,0,0,0
28999,1870,0,0,0,0,0
29020,1800,0,0,0,0,0
29050,1870,0,0,0,0,0
28919,1800,0,0,0,0,0
29100,1910,0,0,0,0,0
29530,1920,0,0,0,0,0
29149,1820,0,0,0,0,0
29070,1840,0,0,0,0,0
29190,1870,0,0,0,0,0
29649,1820,0,0,0,0,0
29480,1810,0,0,0,0,0
29270,1890,0,0,0,0,0
29219,1840,0,0,0,0,0
29060,1910,0,0,0,0,0
29760,1820,0,0,0,0,0
29249,1840,0,0,0,0,0
29040,1820,0,0,0,0,0
28980,1830,0,0,0,0,0
28879,1810,0,0,0,0,0
29230,1800,0,0,0,0,0
29270,1890,0,0,0,0,0
29449,1850,0,0,0,0,0
29340,1810,0,0,0,0,0
29260,1820,0,0,0,0,0
28939,1790,0,0,0,0,0
29450,1880,0,0,0,0,0
29100,1900,0,0,0,0,0
29309,1860,0,0,0,0,0
29050,1700,0,0,0,0,0
29700,1830,0,0,0,0,0
29109,1910,0,0,0,0,0
29300,1880,0,0,0,0,0
29190,1830,0,0,0,0,0
28980,1780,0,0,0,0,0
29110,1790,0,0,0,0,0
29440,1840,0,0,0,0,0
28950,1880,0,0,0,0,0
29130,1850,0,0,0,0,0
29810,1860,0,0,0,0,0
29690,1810,0,0,0,0,0
29040,1800,0,0,0,0,0
29030,1810,0,0,0,0,0
29140,1840,0,0,0,0,0
28970,1780,0,0,0,0,0
29570,1810,0,0,0,0,0
29170,1890,0,0,0,0,0
29200,1790,0,0,0,0,0
29210,1860,0,0,0,0,0
29120,1820,0,0,0,0,0
29200,1840,0,0,0,0,0
28960,1840,0,0,0,0,0
29460,1820,0,0,0,0,0
29400,1860,0,0,0,0,0
28870,1850,0,0,0,0,0
29210,1860,0,0,0,0,0
29180,1800,0,0,0,0,0
29879,1930,0,0,0,0,0
29270,1870,0,0,0,0,0
29050,1830,0,0,0,0,0
29079,1840,0,0,0,0,0
29370,1790,0,0,0,0,0
28980,1840,0,0,0,0,0
28979,1860,0,0,0,0,0
29310,1820,0,0,0,0,0
29320,1830,0,0,0,0,0
29049,1810,0,0,0,0,0
28970,1830,0,0,0,0,0
29040,1870,0,0,0,0,0
29289,1860,0,0,0,0,0
29440,1800,0,0,0,0,0
29070,1850,0,0,0,0,0
29379,1800,0,0,0,0,0
29030,1830,0,0,0,0,0
29060,1810,0,0,0,0,0
29529,1790,0,0,0,0,0
29200,1770,0,0,0,0,0
29080,1780,0,0,0,0,0
29479,1830,0,0,0,0,0
29170,1850,0,0,0,0,0
29190,1810,0,0,0,0,0
29139,1850,0,0,0,0,0
30250,1910,0,0,0,0,0
29140,1850,0,0,0,0,0
29089,1800,0,0,0,0,0
29230,1780,0,0,0,0,0
29010,1820,0,0,0,0,0
29139,1830,0,0,0,0,0
29060,1810,0,0,0,0,0
29760,1860,0,0,0,0,0
29219,1840,0,0,0,0,0
29160,1780,0,0,0,0,0
29080,1830,0,0,0,0,0
29199,1850,0,0,0,0,0
29200,1850,0,0,0,0,0
29070,1840,0,0,0,0,0
29139,1910,0,0,0,0,0
29150,1840,0,0,0,0,0
29240,1840,0,0,0,0,0
29249,1830,0,0,0,0,0
29150,1880,0,0,0,0,0
29200,1820,0,0,0,0,0
29299,1830,0,0,0,0,0
29750,1860,0,0,0,0,0
28940,1910,0,0,0,0,0
29329,1830,0,0,0,0,0
28940,1890,0,0,0,0,0
44290,2090,0,0,0,0,0
29810,1870,0,0,0,0,0
29320,1810,0,0,0,0,0
29419,1800,0,0,0,0,0
29100,1820,0,0,0,0,0
28990,1820,0,0,0,0,0
28999,1870,0,0,0,0,0
29090,1910,0,0,0,0,0
28960,1840,0,0,0,0,0
29389,1840,0,0,0,0,0
29580,1910,0,0,0,0,0
29160,1860,0,0,0,0,0
28839,1830,0,0,0,0,0
29060,1890,0,0,0,0,0
28840,1800,0,0,0,0,0
29229,1880,0,0,0,0,0
29730,1800,0,0,0,0,0
29060,1780,0,0,0,0,0
29309,1880,0,0,0,0,0
28910,1820,0,0,0,0,0
29280,1860,0,0,0,0,0
29189,1890,0,0,0,0,0
29390,1790,0,0,0,0,0
29160,1860,0,0,0,0,0
29549,1800,0,0,0,0,0
29150,1890,0,0,0,0,0
29560,1810,0,0,0,0,0
29339,1860,0,0,0,0,0
29310,1870,0,0,0,0,0
29210,1820,0,0,0,0,0
29069,1860,0,0,0,0,0
28990,1790,0,0,0,0,0
29610,1840,0,0,0,0,0
28909,1800,0,0,0,0,0
29450,1850,0,0,0,0,0
29160,1810,0,0,0,0,0
29189,1800,0,0,0,0,0
29020,1900,0,0,0,0,0
28990,1850,0,0,0,0,0
29069,1880,0,0,0,0,0
29210,1890,0,0,0,0,0
28830,1790,0,0,0,0,0

Raw Storage Info
========
Storage: System Account (r:1 w:1)

Median Slopes Analysis
========
-- Extrinsic Time --

Model:
Time ~=    29.19
              µs

Reads = 1
Writes = 1

Min Squares Analysis
========
-- Extrinsic Time --

Model:
Time ~=    29.19
              µs

Reads = 1
Writes = 1

Pallet: "pallet_balances", Extrinsic: "set_balance_killing", Lowest values: [], Highest values: [], Steps: 50, Repeat: 200
extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
38570,2400,0,0,0,0,0
34879,1900,0,0,0,0,0
34930,1810,0,0,0,0,0
34469,1870,0,0,0,0,0
34570,1770,0,0,0,0,0
34720,1810,0,0,0,0,0
34839,1770,0,0,0,0,0
34320,1870,0,0,0,0,0
34290,1840,0,0,0,0,0
34769,1790,0,0,0,0,0
34400,1850,0,0,0,0,0
34309,1810,0,0,0,0,0
40410,1900,0,0,0,0,0
34080,1800,0,0,0,0,0
34529,1800,0,0,0,0,0
34140,1890,0,0,0,0,0
33770,1810,0,0,0,0,0
34140,1830,0,0,0,0,0
34570,1730,0,0,0,0,0
34199,1810,0,0,0,0,0
34480,1780,0,0,0,0,0
34130,1810,0,0,0,0,0
33679,1820,0,0,0,0,0
34090,1800,0,0,0,0,0
34410,1780,0,0,0,0,0
33820,1760,0,0,0,0,0
34220,1790,0,0,0,0,0
34169,1810,0,0,0,0,0
33860,1750,0,0,0,0,0
34060,1700,0,0,0,0,0
34289,1730,0,0,0,0,0
34030,1770,0,0,0,0,0
33690,1740,0,0,0,0,0
34379,1750,0,0,0,0,0
34370,1710,0,0,0,0,0
33999,1790,0,0,0,0,0
34280,1730,0,0,0,0,0
34310,1840,0,0,0,0,0
34499,1760,0,0,0,0,0
34130,1800,0,0,0,0,0
33800,1750,0,0,0,0,0
34519,1830,0,0,0,0,0
34030,1740,0,0,0,0,0
33850,1760,0,0,0,0,0
33900,1790,0,0,0,0,0
34440,1740,0,0,0,0,0
33939,1740,0,0,0,0,0
34120,1780,0,0,0,0,0
33920,1770,0,0,0,0,0
34569,1740,0,0,0,0,0
34000,1780,0,0,0,0,0
33930,1780,0,0,0,0,0
33989,1840,0,0,0,0,0
33790,1799,0,0,0,0,0
34270,1750,0,0,0,0,0
34030,1780,0,0,0,0,0
33700,1760,0,0,0,0,0
33769,1750,0,0,0,0,0
33840,1740,0,0,0,0,0
34200,1810,0,0,0,0,0
33769,1800,0,0,0,0,0
34300,1770,0,0,0,0,0
34150,1830,0,0,0,0,0
34270,1750,0,0,0,0,0
33830,1790,0,0,0,0,0
34919,1770,0,0,0,0,0
34190,1780,0,0,0,0,0
34250,1820,0,0,0,0,0
34209,1770,0,0,0,0,0
33960,1749,0,0,0,0,0
33900,1750,0,0,0,0,0
34640,1760,0,0,0,0,0
34820,1810,0,0,0,0,0
34079,1770,0,0,0,0,0
33740,1780,0,0,0,0,0
33880,1730,0,0,0,0,0
33789,1750,0,0,0,0,0
34580,1790,0,0,0,0,0
33870,1760,0,0,0,0,0
34229,1760,0,0,0,0,0
34090,1760,0,0,0,0,0
34160,1790,0,0,0,0,0
33910,1760,0,0,0,0,0
33900,1790,0,0,0,0,0
34549,1810,0,0,0,0,0
33980,1800,0,0,0,0,0
33960,1860,0,0,0,0,0
34559,1790,0,0,0,0,0
34060,1800,0,0,0,0,0
34030,1760,0,0,0,0,0
33690,1810,0,0,0,0,0
34230,1790,0,0,0,0,0
33909,1770,0,0,0,0,0
33880,1820,0,0,0,0,0
34070,1760,0,0,0,0,0
33709,1730,0,0,0,0,0
33910,1740,0,0,0,0,0
33880,1780,0,0,0,0,0
34109,1800,0,0,0,0,0
34120,1780,0,0,0,0,0
34390,1810,0,0,0,0,0
34250,1760,0,0,0,0,0
34170,1770,0,0,0,0,0
33929,1770,0,0,0,0,0
34090,1770,0,0,0,0,0
33780,1780,0,0,0,0,0
33999,1820,0,0,0,0,0
33840,1790,0,0,0,0,0
34020,1800,0,0,0,0,0
34619,1780,0,0,0,0,0
33900,1800,0,0,0,0,0
38810,1860,0,0,0,0,0
34360,1780,0,0,0,0,0
34290,1720,0,0,0,0,0
33929,1790,0,0,0,0,0
33860,1720,0,0,0,0,0
34450,1710,0,0,0,0,0
33819,1770,0,0,0,0,0
33950,1800,0,0,0,0,0
34020,1780,0,0,0,0,0
34139,1760,0,0,0,0,0
33970,1769,0,0,0,0,0
33810,1800,0,0,0,0,0
33770,1700,0,0,0,0,0
33930,1830,0,0,0,0,0
33739,1800,0,0,0,0,0
34070,1790,0,0,0,0,0
33490,1780,0,0,0,0,0
34469,1790,0,0,0,0,0
34190,1770,0,0,0,0,0
33870,1760,0,0,0,0,0
34059,1750,0,0,0,0,0
34570,1810,0,0,0,0,0
34360,1820,0,0,0,0,0
34470,1840,0,0,0,0,0
34050,1870,0,0,0,0,0
35039,1930,0,0,0,0,0
33810,1870,0,0,0,0,0
34760,1780,0,0,0,0,0
34290,1870,0,0,0,0,0
34200,1810,0,0,0,0,0
34229,1870,0,0,0,0,0
33980,1850,0,0,0,0,0
34040,1800,0,0,0,0,0
33799,1740,0,0,0,0,0
34260,1750,0,0,0,0,0
33820,1800,0,0,0,0,0
34169,1840,0,0,0,0,0
34050,1830,0,0,0,0,0
33600,1750,0,0,0,0,0
34039,1790,0,0,0,0,0
33610,1780,0,0,0,0,0
33920,1770,0,0,0,0,0
33710,1830,0,0,0,0,0
34020,1840,0,0,0,0,0
33729,1800,0,0,0,0,0
34420,1730,0,0,0,0,0
33940,1770,0,0,0,0,0
33779,1790,0,0,0,0,0
34700,1790,0,0,0,0,0
33860,1800,0,0,0,0,0
34119,1800,0,0,0,0,0
33860,1820,0,0,0,0,0
34150,1790,0,0,0,0,0
34390,1760,0,0,0,0,0
33700,1740,0,0,0,0,0
34039,1780,0,0,0,0,0
33820,1780,0,0,0,0,0
33870,1740,0,0,0,0,0
33889,1770,0,0,0,0,0
33800,1790,0,0,0,0,0
33730,1810,0,0,0,0,0
34689,1800,0,0,0,0,0
33830,1760,0,0,0,0,0
34089,1770,0,0,0,0,0
34310,1810,0,0,0,0,0
33980,1750,0,0,0,0,0
33839,1790,0,0,0,0,0
34100,1780,0,0,0,0,0
34610,1800,0,0,0,0,0
33919,1840,0,0,0,0,0
34250,1740,0,0,0,0,0
33690,1790,0,0,0,0,0
34240,1690,0,0,0,0,0
34490,1830,0,0,0,0,0
33859,1890,0,0,0,0,0
34180,1780,0,0,0,0,0
34380,1700,0,0,0,0,0
33709,1790,0,0,0,0,0
34510,1780,0,0,0,0,0
33870,1770,0,0,0,0,0
34370,1830,0,0,0,0,0
34270,1780,0,0,0,0,0
34129,1790,0,0,0,0,0
33840,1740,0,0,0,0,0
34180,1780,0,0,0,0,0
33909,1770,0,0,0,0,0
33720,1780,0,0,0,0,0
33610,1690,0,0,0,0,0
33969,1740,0,0,0,0,0

Raw Storage Info
========
Storage: System Account (r:1 w:1)

Median Slopes Analysis
========
-- Extrinsic Time --

Model:
Time ~=    34.07
              µs

Reads = 1
Writes = 1

Min Squares Analysis
========
-- Extrinsic Time --

Model:
Time ~=    34.07
              µs

Reads = 1
Writes = 1

Pallet: "pallet_balances", Extrinsic: "force_transfer", Lowest values: [], Highest values: [], Steps: 50, Repeat: 200
extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
